Object,Probability
Object1629,0.0
Object1630,0.0
Object1631,0.0
Object1632,0.0
Object1633,0.0
Object1634,0.0
Object1635,0.0
Object1636,0.0
Object1637,0.0
Object1638,0.0
Object1639,0.0
Object1640,0.0
Object1641,0.0
Object1642,0.0
Object1643,1.7371082433930437e-13
Object1644,0.0
Object1645,0.0
Object1646,0.0
Object1647,0.0
Object1648,0.0
Object1649,0.0
Object1650,0.0
Object1651,0.0
Object1652,0.0
Object1653,0.0
Object1654,0.0
Object1655,0.0
Object1656,0.0
Object1657,0.0
Object1658,0.0
Object1659,0.0
Object1660,0.0
Object1661,0.0
Object1662,0.0
Object1663,0.0
Object1664,0.0
Object1665,0.0
Object1666,0.0
Object1667,0.0
Object1668,0.0
Object1669,0.0
Object1670,0.0
Object1671,0.0
Object1672,0.0
Object1673,0.0
Object1674,0.0
Object1675,0.0
Object1676,0.0
Object1677,0.0
Object1678,0.0
Object1679,0.0
Object1680,0.0
Object1681,0.0
Object1682,0.0
Object1683,0.0
Object1684,0.0
Object1685,0.0
Object1686,0.0
Object1687,0.0
Object1688,0.0
Object1689,0.0
Object1690,0.0
Object1691,0.0
Object1692,0.0
Object1693,0.0
Object1694,0.0
Object1695,0.0
Object1696,0.0
Object1697,0.0
Object1698,0.0
Object1699,0.0
Object1700,0.0
Object1701,0.0
Object1702,0.0
Object1703,0.0
Object1704,0.0
Object1705,0.0
Object1706,0.0
Object1707,0.0
Object1708,0.0
Object1709,0.0
Object1710,5.777013913653801e-58
Object1711,0.0
Object1712,0.0
Object1713,0.0
Object1714,0.0
Object1715,0.0
Object1716,0.0
Object1717,0.0
Object1718,0.0
Object1719,0.0
Object1720,0.0
Object1721,0.0
Object1722,0.0
Object1723,0.0
Object1724,0.0
Object1725,0.0
Object1726,3.3658518359276713e-19
Object1727,0.0
Object1728,0.0
Object1729,0.0
Object1730,0.0
Object1731,0.0
Object1732,0.0
Object1733,0.0
Object1734,0.0
Object1735,0.0
Object1736,0.0
Object1737,0.0
Object1738,0.0
Object1739,0.0
Object1740,0.0
Object1741,0.0
Object1742,0.0
Object1743,0.0
Object1744,0.0
Object1745,0.0
Object1746,0.0
Object1747,0.0
Object1748,0.0
Object1749,0.0
Object1750,0.0
Object1751,0.0
Object1752,0.0
Object1753,0.0
Object1754,0.0
Object1755,0.0
Object1756,0.0
Object1757,7.906285114883816e-29
Object1758,0.0
Object1759,0.0
Object1760,0.0
Object1761,7.247825624894419e-08
Object1762,0.0
Object1763,0.0
Object1764,0.0
Object1765,0.0
Object1766,0.0
Object1767,0.0
Object1768,0.0
Object1769,0.0
Object1770,0.0
Object1771,0.0
Object1772,0.0
Object1773,0.0
Object1774,0.0
Object1775,0.0
Object1776,0.0
Object1777,0.0
Object1778,0.0
Object1779,0.0
Object1780,0.0
Object1781,0.0
Object1782,0.0
Object1783,0.0
Object1784,0.0
Object1785,0.0
Object1786,0.0
Object1787,0.0
Object1788,0.0
Object1789,0.0
Object1790,0.0
Object1791,0.0
Object1792,0.0
Object1793,0.0
Object1794,0.0
Object1795,0.0
Object1796,0.0
Object1797,0.0
Object1798,0.0
Object1799,0.0
Object1800,0.0
Object1801,0.0
Object1802,0.0
Object1803,0.0
Object1804,0.0
Object1805,0.0
Object1806,0.0
Object1807,0.0
Object1808,0.0
Object1809,0.0
Object1810,0.00019900980000000018
Object1811,0.0
Object1812,0.0
Object1813,0.0
Object1814,0.0
Object1815,0.0
Object1816,0.0
Object1817,0.0
Object1818,0.0
Object1819,0.0
Object1820,0.0
Object1821,0.0
Object1822,0.0
Object1823,0.0
Object1824,0.0
Object1825,0.0
Object1826,0.0
Object1827,0.0
Object1828,0.0
Object1829,0.0
Object1830,0.0
Object1831,0.0
Object1832,0.0
Object1833,0.0
Object1834,0.0
Object1835,0.0
Object1836,0.0
Object1837,0.0
Object1838,0.0
Object1839,3.0312970361125223e-05
Object1840,0.0
Object1841,0.0
Object1842,0.0
Object1843,0.0
Object1844,0.0
Object1845,0.0
Object1846,1.179049654496112e-13
Object1847,0.0
Object1848,0.0
Object1849,0.0
Object1850,0.0
Object1851,0.0
Object1852,0.0
Object1853,0.0
Object1854,0.0
Object1855,0.0
Object1856,0.0
Object1857,0.0
Object1858,0.0
Object1859,0.0
Object1860,0.0
Object1861,0.0
Object1862,0.0
Object1863,0.0
Object1864,0.0
Object1865,0.0
Object1866,0.0
Object1867,0.0
Object1868,0.0
Object1869,0.0
Object1870,0.0
Object1871,3.6279489461628227e-13
Object1872,0.0
Object1873,0.0
Object1874,0.0
Object1875,0.0
Object1876,3.029668967790004e-05
Object1877,0.0
Object1878,0.0
Object1879,0.0
Object1880,0.0
Object1881,2.142823220510286e-24
Object1882,0.0
Object1883,0.0
Object1884,0.0
Object1885,0.0
Object1886,0.0
Object1887,0.0
Object1888,1.1092247324465747e-42
Object1889,0.0
Object1890,0.0
Object1891,0.0
Object1892,0.0
Object1893,0.0
Object1894,0.0
Object1895,0.0
Object1896,0.0
Object1897,0.0
Object1898,0.0
Object1899,0.0
Object1900,0.0
Object1901,0.0
Object1902,0.0
Object1903,0.0
Object1904,0.0
Object1905,0.0
Object1906,0.0
Object1907,0.0
Object1908,0.0
Object1909,0.0
Object1910,0.0
Object1911,0.0
Object1912,0.0
Object1913,0.0
Object1914,0.0
Object1915,0.0
Object1916,3.198738710024724e-12
Object1917,0.0
Object1918,0.0
Object1919,0.0
Object1920,0.0
Object1921,0.0
Object1922,0.0
Object1923,0.0
Object1924,0.0
Object1925,0.0
Object1926,0.0
Object1927,0.0
Object1928,0.0
Object1929,0.0
Object1930,0.0
Object1931,0.0
Object1932,0.0
Object1933,0.0
Object1934,0.0
Object1935,0.0
Object1936,0.0
Object1937,0.0
Object1938,0.0
Object1939,0.0
Object1940,0.0
Object1941,0.0
Object1942,0.0
Object1943,0.0
Object1944,0.0
Object1945,0.0
Object1946,0.0
Object1947,0.0
Object1948,0.0
Object1949,0.0
Object1950,0.0
Object1951,0.0
Object1952,0.0
Object1953,0.0
Object1954,0.0
Object1955,0.0
Object1956,0.0
Object1957,0.0
Object1958,0.0
Object1959,0.0
Object1960,0.0
Object1961,2.2628870115227836e-24
Object1962,0.0
Object1963,0.0
Object1964,0.0
Object1965,0.0
Object1966,0.0
Object1967,0.0042078960000000035
Object1968,0.0
Object1969,0.0
Object1970,0.0
Object1971,0.0
Object1972,0.0
Object1973,0.0
Object1974,0.0
Object1975,0.0
Object1976,0.0
Object1977,0.0
Object1978,0.0
Object1979,0.0
Object1980,0.0
Object1981,0.0
Object1982,0.0
Object1983,9.90239782429499e-09
Object1984,0.0
Object1985,0.0
Object1986,0.0
Object1987,0.0
Object1988,0.0
Object1989,0.0
Object1990,0.0
Object1991,0.0
Object1992,0.0
Object1993,0.0
Object1994,0.0
Object1995,0.0
Object1996,0.0
Object1997,0.0
Object1998,0.0
Object1999,0.0
Object2000,0.0
Object2001,0.0
Object2002,0.0
Object2003,0.0
Object2004,0.0
Object2005,0.0
Object2006,0.0
Object2007,0.0
Object2008,0.0
Object2009,0.0
Object2010,0.0
Object2011,0.0
Object2012,0.0
Object2013,0.0
Object2014,0.0
Object2015,0.0
Object2016,0.0
Object2017,0.0
Object2018,0.0
Object2019,0.0
Object2020,2.8178376490312362e-27
Object2021,1.924516636128543e-45
Object2022,0.0
Object2023,0.0
Object2024,0.0
Object2025,0.0
Object2026,0.0
Object2027,0.0
Object2028,0.0
Object2029,0.0
Object2030,0.0
Object2031,0.0
Object2032,0.0
Object2033,0.0
Object2034,0.0
Object2035,0.0
Object2036,0.0
Object2037,0.0
Object2038,0.0
Object2039,0.0
Object2040,0.0
Object2041,0.0
Object2042,0.0
Object2043,0.0
Object2044,0.0
Object2045,0.0
Object2046,0.0
Object2047,0.0
Object2048,0.0
Object2049,0.0
Object2050,0.0
Object2051,0.0
Object2052,0.0
Object2053,0.0
Object2054,0.0
Object2055,0.0
Object2056,0.0
Object2057,0.0
Object2058,0.0
Object2059,0.0
Object2060,0.0
Object2061,0.0
Object2062,0.0
Object2063,0.0
Object2064,0.0
Object2065,0.0
Object2066,0.0
Object2067,0.0
Object2068,0.0
Object2069,0.0
Object2070,0.0
Object2071,6.030237002048468e-08
Object2072,0.0
Object2073,0.0
Object2074,0.0
Object2075,0.0
Object2076,0.0
Object2077,0.0
Object2078,0.0
Object2079,0.0
Object2080,0.0
Object2081,0.0
Object2082,0.0
Object2083,0.0
Object2084,3.707863691728096e-22
Object2085,0.0
Object2086,0.0
Object2087,0.0
Object2088,0.0
Object2089,0.0
Object2090,0.0
Object2091,0.0
Object2092,0.0
Object2093,4.705367822522867e-05
Object2094,0.0
Object2095,0.0
Object2096,0.0
Object2097,0.0
Object2098,0.0
Object2099,0.0
Object2100,0.0
Object2101,0.0
Object2102,0.0
Object2103,0.0
Object2104,0.0
Object2105,0.0
Object2106,0.0
Object2107,0.0
Object2108,0.0
Object2109,0.0
Object2110,0.0
Object2111,0.0
Object2112,0.0
Object2113,0.0
Object2114,0.0
Object2115,0.0
Object2116,0.0
Object2117,0.0
Object2118,0.0
Object2119,0.0
Object2120,0.0
Object2121,0.0
Object2122,0.0
Object2123,0.0
Object2124,0.0
Object2125,0.0
Object2126,0.0
Object2127,0.0
Object2128,0.0
Object2129,0.0
Object2130,0.0
Object2131,0.0
Object2132,0.0
Object2133,0.0
Object2134,0.0
Object2135,0.0
Object2136,0.0
Object2137,0.0
Object2138,0.0
Object2139,0.0
Object2140,0.0
Object2141,0.0
Object2142,0.0
Object2143,0.0
Object2144,0.0
Object2145,0.0
Object2146,0.0
Object2147,0.0
Object2148,0.0
Object2149,0.0
Object2150,0.0
Object2151,0.0
Object2152,0.0
Object2153,0.0
Object2154,0.0
Object2155,0.0
Object2156,0.0
Object2157,0.0
Object2158,0.0
Object2159,0.0
Object2160,2.4423611840041644e-35
Object2161,0.0
Object2162,0.0
Object2163,0.0
Object2164,0.0
Object2165,0.0
Object2166,0.0
Object2167,0.0
Object2168,0.0
Object2169,0.0
Object2170,0.0
Object2171,0.0
Object2172,0.0
Object2173,0.0
Object2174,0.0
Object2175,0.0
Object2176,0.0
Object2177,0.0
Object2178,0.0
Object2179,0.0
Object2180,0.0
Object2181,0.0
Object2182,0.0
Object2183,0.0
Object2184,0.0
Object2185,0.0
Object2186,0.0
Object2187,0.0
Object2188,0.0
Object2189,0.0
Object2190,0.0
Object2191,0.0
Object2192,0.0
Object2193,0.0
Object2194,0.0
Object2195,0.0
Object2196,0.0
Object2197,0.0
Object2198,0.0
Object2199,0.0
Object2200,0.0
Object2201,0.0
Object2202,0.0
Object2203,9.37514282805393e-47
Object2204,0.0
Object2205,0.0
Object2206,0.0
Object2207,0.0
Object2208,0.0
Object2209,0.0
Object2210,0.0
Object2211,0.0
Object2212,0.0
Object2213,0.0
Object2214,0.0
Object2215,0.0
Object2216,0.0
Object2217,0.0
Object2218,0.0
Object2219,0.0
Object2220,0.0
Object2221,0.0
Object2222,0.0
Object2223,0.0
Object2224,0.0
Object2225,0.0
Object2226,0.0
Object2227,4.126355906059491e-06
Object2228,0.0
Object2229,0.0
Object2230,0.0
Object2231,0.0
Object2232,0.0
Object2233,0.0
Object2234,0.0
Object2235,0.0
Object2236,0.0
Object2237,0.0
Object2238,0.0
Object2239,0.0
Object2240,0.0
Object2241,0.0
Object2242,5.9771250000000045e-05
Object2243,0.0
Object2244,0.0
Object2245,0.0
Object2246,0.0
Object2247,0.0
Object2248,0.0
Object2249,0.0
Object2250,0.0
Object2251,0.0
Object2252,0.0
Object2253,0.0
Object2254,0.0
Object2255,0.0
Object2256,0.0
Object2257,0.0
Object2258,0.0
Object2259,0.0
Object2260,0.0
Object2261,0.0
Object2262,0.0
Object2263,0.0
Object2264,1.9300838817043037e-18
Object2265,0.0
Object2266,0.0
Object2267,0.0
Object2268,0.0
Object2269,0.0
Object2270,0.0
Object2271,0.0
Object2272,0.0
Object2273,0.5994
Object2274,0.0
Object2275,0.0
Object2276,0.0
Object2277,0.0
Object2278,0.0
Object2279,0.0
Object2280,0.0
Object2281,0.0
Object2282,0.0
Object2283,0.0
Object2284,0.0
Object2285,0.0
Object2286,0.0
Object2287,0.0
Object2288,0.0
Object2289,0.0
Object2290,0.0
Object2291,0.0
Object2292,0.0
Object2293,0.0
Object2294,0.0
Object2295,0.0
Object2296,0.0
Object2297,0.0
Object2298,0.0
Object2299,0.0
Object2300,0.0
Object2301,0.0
Object2302,0.0
Object2303,0.0
Object2304,0.0
Object2305,0.0
Object2306,0.0
Object2307,0.0
Object2308,0.0
Object2309,0.0
Object2310,0.0
Object2311,0.0
Object2312,0.0
Object2313,0.0
Object2314,0.0
Object2315,0.0
Object2316,0.0
Object2317,0.0
Object2318,0.0
Object2319,0.0
Object2320,0.4056
Object2321,0.0
Object2322,0.0
Object2323,0.0
Object2324,0.0
Object2325,0.0
Object2326,0.0
Object2327,0.0
Object2328,0.0
Object2329,0.0
Object2330,0.0
Object2331,0.0
Object2332,7.79313731332781e-33
Object2333,0.0
Object2334,0.0
Object2335,0.0
Object2336,0.0
Object2337,0.0
Object2338,0.0
Object2339,0.0
Object2340,0.0
Object2341,0.0
Object2342,0.0
Object2343,0.0
Object2344,0.0
Object2345,0.0
Object2346,0.0
Object2347,0.0
Object2348,0.0
Object2349,0.0
Object2350,0.0
Object2351,0.0
Object2352,0.0
Object2353,0.0
Object2354,0.0
Object2355,0.0
Object2356,0.0
Object2357,0.0
Object2358,0.0
Object2359,0.0
Object2360,0.0
Object2361,0.0
Object2362,0.0
Object2363,0.0
Object2364,0.0
Object2365,0.0
Object2366,0.0
Object2367,0.0
Object2368,0.0
Object2369,0.0
Object2370,0.0
Object2371,0.0
Object2372,0.0
Object2373,0.0
Object2374,0.0
Object2375,0.0
Object2376,0.0
Object2377,0.0
Object2378,0.0
Object2379,0.0
Object2380,0.0
Object2381,0.0
Object2382,0.0
Object2383,0.0
Object2384,0.0
Object2385,0.0
Object2386,0.0
Object2387,0.0
Object2388,8.367738058237234e-38
Object2389,0.0
Object2390,0.0
Object2391,0.0
Object2392,0.0
Object2393,0.0
Object2394,0.0
Object2395,0.0
Object2396,0.0
Object2397,0.0
Object2398,0.0
Object2399,0.0
Object2400,0.0
Object2401,0.0
Object2402,0.0
Object2403,0.0
Object2404,0.0
Object2405,0.0
Object2406,0.0
Object2407,0.0
Object2408,0.0
Object2409,0.0
Object2410,0.0
Object2411,0.0
Object2412,0.0
Object2413,0.0
Object2414,0.0
Object2415,0.0
Object2416,0.0
Object2417,0.0010424700000000013
Object2418,0.0
Object2419,0.0
Object2420,0.0
Object2421,7.395678924035792e-20
Object2422,0.0
Object2423,0.0
Object2424,0.0
Object2425,0.0
Object2426,0.0
Object2427,0.21493836000000005
Object2428,0.0
Object2429,0.0
Object2430,0.0
Object2431,0.0
Object2432,0.0
Object2433,0.0
Object2434,0.0
Object2435,0.0
Object2436,0.0
Object2437,0.0
Object2438,0.0
Object2439,0.0
Object2440,0.0
Object2441,0.0
Object2442,0.0
Object2443,0.0
Object2444,0.0
Object2445,0.0
Object2446,0.0
Object2447,0.0
Object2448,0.0
Object2449,0.0
Object2450,0.0
Object2451,0.0
Object2452,0.0
Object2453,0.0
Object2454,0.0
Object2455,0.0
Object2456,0.0
Object2457,0.0
Object2458,0.0
Object2459,0.0
Object2460,0.0
Object2461,0.000664635227256
Object2462,0.0
Object2463,0.0
Object2464,0.0
Object2465,0.0
Object2466,0.0
Object2467,0.0
Object2468,0.0
Object2469,0.0
Object2470,0.0
Object2471,0.0
Object2472,0.0
Object2473,0.0
Object2474,0.0
Object2475,0.0
Object2476,0.0
Object2477,0.0
Object2478,0.0
Object2479,0.0
Object2480,0.0
Object2481,0.0
Object2482,0.0
Object2483,0.0
Object2484,0.0
Object2485,0.0
Object2486,0.0
Object2487,0.0
Object2488,0.0
Object2489,0.0
Object2490,0.0
Object2491,0.0
Object2492,0.0
Object2493,0.0
Object2494,0.0
Object2495,0.0
Object2496,0.0
Object2497,0.0
Object2498,0.0
Object2499,0.0
Object2500,0.0
Object2501,0.0
Object2502,0.0
Object2503,0.0
Object2504,0.0
Object2505,0.0
Object2506,0.0
Object2507,0.0
Object2508,0.0
Object2509,0.0
Object2510,0.0
Object2511,0.0
Object2512,0.0
Object2513,0.0
Object2514,0.0
Object2515,0.0
Object2516,0.0
Object2517,0.0
Object2518,0.0
Object2519,0.0
Object2520,0.0
Object2521,0.0
Object2522,0.0
Object2523,0.0
Object2524,0.0
Object2525,0.0
Object2526,0.0
Object2527,0.0
Object2528,0.0
Object2529,0.0
Object2530,0.0
Object2531,0.0
Object2532,0.0
Object2533,0.0
Object2534,0.0
Object2535,0.0
Object2536,0.0
Object2537,0.0
Object2538,0.0
Object2539,0.0
Object2540,0.0
Object2541,0.0
Object2542,0.0
Object2543,0.0
Object2544,0.0
Object2545,0.0
Object2546,0.0
Object2547,0.0
Object2548,0.0
Object2549,0.0
Object2550,0.0
Object2551,0.0
Object2552,0.0
Object2553,0.0
Object2554,0.0
Object2555,0.0
Object2556,0.0
Object2557,0.0
Object2558,0.0
Object2559,0.0
Object2560,0.0
Object2561,0.0
Object2562,0.0
Object2563,0.0
Object2564,0.0
Object2565,0.0
Object2566,0.0
Object2567,0.0
Object2568,0.0
Object2569,0.0
Object2570,0.0
Object2571,0.0
Object2572,0.0
Object2573,0.0
Object2574,0.0
Object2575,0.0
Object2576,0.0
Object2577,0.0
Object2578,0.0
Object2579,0.0
Object2580,0.0005965050000000004
Object2581,0.0
Object2582,0.0
Object2583,0.0
Object2584,0.0
Object2585,0.0
Object2586,0.0
Object2587,0.0
Object2588,0.0
Object2589,0.0
Object2590,0.0
Object2591,0.0
Object2592,0.0
Object2593,0.0
Object2594,0.0
Object2595,0.0
Object2596,0.0
Object2597,0.0
Object2598,0.0
Object2599,0.0
Object2600,0.0
Object2601,0.0
Object2602,0.0
Object2603,0.0
Object2604,0.0
Object2605,0.0
Object2606,0.0
Object2607,0.0
Object2608,0.0
Object2609,0.0
Object2610,0.0
Object2611,0.0
Object2612,0.0
Object2613,0.0
Object2614,0.0
Object2615,0.0
Object2616,0.0
Object2617,0.0
Object2618,0.0
Object2619,0.0
Object2620,0.0
Object2621,5.8891150118833604e-27
Object2622,0.0
Object2623,0.0
Object2624,0.0
Object2625,0.0
Object2626,0.0
Object2627,0.0
Object2628,0.0
Object2629,0.0
Object2630,0.0
Object2631,6.501580322158808e-14
Object2632,0.0
Object2633,0.0
Object2634,0.0
Object2635,0.0
Object2636,0.0
Object2637,0.0
Object2638,0.0
Object2639,0.0
Object2640,0.0
Object2641,0.0
Object2642,0.0
Object2643,0.0
Object2644,0.0
Object2645,0.0
Object2646,0.0
Object2647,0.0
Object2648,0.0
Object2649,0.0
Object2650,0.0
Object2651,3.0118186425441753e-32
Object2652,0.0
Object2653,0.0
Object2654,0.0
Object2655,0.0
Object2656,0.0
Object2657,0.0
Object2658,8.416377565376392e-12
Object2659,0.0
Object2660,0.0
Object2661,0.0
Object2662,0.0
Object2663,0.0
Object2664,0.0
Object2665,0.0
Object2666,0.0
Object2667,0.0
Object2668,0.0
Object2669,0.0
Object2670,0.0
Object2671,0.0
Object2672,0.0
Object2673,0.0
Object2674,0.0
Object2675,0.0
Object2676,0.0
Object2677,0.0
Object2678,0.0
Object2679,0.0
Object2680,0.0
Object2681,0.0
Object2682,0.0
Object2683,0.0
Object2684,0.0
Object2685,0.0
Object2686,0.0
Object2687,0.0
Object2688,0.0
Object2689,0.0
Object2690,0.0
Object2691,0.0
Object2692,0.0
Object2693,0.0
Object2694,0.0
Object2695,0.0
Object2696,0.0
Object2697,0.0
Object2698,0.0
Object2699,0.0
Object2700,0.0
Object2701,0.0
Object2702,0.0
Object2703,0.0
Object2704,0.0
Object2705,0.0
Object2706,0.0
Object2707,0.0
Object2708,0.0
Object2709,0.0
Object2710,0.0
Object2711,0.0
Object2712,0.0
Object2713,0.0
Object2714,0.0
Object2715,0.0
Object2716,0.0
Object2717,0.0
Object2718,0.0
Object2719,0.0
Object2720,0.0
Object2721,0.0
Object2722,0.0
Object2723,0.0
Object2724,0.0
Object2725,0.0
Object2726,0.0
Object2727,0.0
Object2728,0.0
Object2729,0.0
Object2730,0.0
Object2731,0.0
Object2732,0.0
Object2733,0.0
Object2734,0.0
Object2735,0.0
Object2736,0.0
Object2737,0.0
Object2738,0.0
Object2739,0.0
Object2740,0.0
Object2741,0.0
Object2742,0.0
Object2743,0.0
Object2744,0.0
Object2745,0.0
Object2746,0.0
Object2747,0.0
Object2748,0.0
Object2749,0.0
Object2750,0.0
Object2751,0.0
Object2752,0.0
Object2753,0.0
Object2754,0.0
Object2755,0.0
Object2756,0.0
Object2757,0.0
Object2758,0.0
Object2759,0.0
Object2760,0.0
Object2761,7.72799581528993e-21
Object2762,0.0
Object2763,0.0
Object2764,0.0
Object2765,0.0
Object2766,0.0
Object2767,0.0
Object2768,0.0
Object2769,0.0
Object2770,0.0
Object2771,0.0
Object2772,0.0
Object2773,0.0
Object2774,0.0
Object2775,0.0
Object2776,0.0
Object2777,0.0
Object2778,0.0
Object2779,0.0
Object2780,0.0
Object2781,0.0
Object2782,0.0
Object2783,9.508119159273977e-12
Object2784,0.0
Object2785,0.0
Object2786,0.0
Object2787,0.0
Object2788,0.0
Object2789,0.0
Object2790,0.0
Object2791,0.0
Object2792,0.0
Object2793,0.0
Object2794,0.0
Object2795,0.0
Object2796,0.0
Object2797,0.0
Object2798,0.0
Object2799,0.0
Object2800,0.0
Object2801,0.0
Object2802,0.0
Object2803,0.0
Object2804,0.0
Object2805,0.0
Object2806,0.0
Object2807,0.0
Object2808,0.0
Object2809,0.0
Object2810,0.0
Object2811,0.0
Object2812,0.0
Object2813,0.0
Object2814,0.0
Object2815,0.0
Object2816,0.0
Object2817,0.0
Object2818,0.0
Object2819,0.0
Object2820,0.0
Object2821,0.0
Object2822,0.0
Object2823,0.0
Object2824,0.0
Object2825,0.0
Object2826,0.0
Object2827,0.0
Object2828,0.0
Object2829,0.0
Object2830,0.0
Object2831,0.0
Object2832,0.0
Object2833,0.0
Object2834,0.0
Object2835,0.0
Object2836,0.0
Object2837,0.0
Object2838,0.0
Object2839,0.0
Object2840,0.0
Object2841,0.0
Object2842,0.0
Object2843,0.0
Object2844,0.0
Object2845,5.39322529889825e-15
Object2846,0.0
Object2847,0.0
Object2848,0.0
Object2849,0.0
Object2850,0.0
Object2851,0.0
Object2852,0.0
Object2853,0.0
Object2854,0.0
Object2855,0.0
Object2856,0.0
Object2857,8.39121645375163e-12
Object2858,0.0
Object2859,0.0
Object2860,0.0
Object2861,0.0
Object2862,0.0
Object2863,0.0
Object2864,0.0
Object2865,0.0
Object2866,0.0
Object2867,0.0
Object2868,0.0
Object2869,0.0
Object2870,0.0
Object2871,0.0
Object2872,0.0
Object2873,0.0
Object2874,0.0
Object2875,0.014567280000000002
Object2876,0.0
Object2877,0.0
Object2878,0.0
Object2879,0.0
Object2880,0.0
Object2881,0.0
Object2882,0.0
Object2883,0.0
Object2884,0.0
Object2885,0.0
Object2886,0.0
Object2887,0.0
Object2888,0.0
Object2889,0.0
Object2890,0.0
Object2891,0.0
Object2892,0.0
Object2893,0.0
Object2894,0.0
Object2895,0.0
Object2896,0.0
Object2897,0.0
Object2898,0.0
Object2899,0.0
Object2900,0.0
Object2901,0.0
Object2902,0.0
Object2903,0.0
Object2904,0.0
Object2905,0.0
Object2906,0.0
Object2907,0.0
Object2908,0.0
Object2909,0.0
Object2910,0.0
Object2911,0.0
Object2912,0.0
Object2913,0.0
Object2914,0.0
Object2915,0.0
Object2916,0.0
Object2917,0.0
Object2918,0.0
Object2919,0.0
Object2920,0.0
Object2921,0.0
Object2922,0.0
Object2923,0.0
Object2924,0.0
Object2925,0.0
Object2926,0.0
Object2927,0.0
Object2928,0.0
Object2929,0.0
Object2930,0.0
Object2931,0.0
Object2932,0.0
Object2933,0.0
Object2934,0.0
Object2935,0.0
Object2936,0.0
Object2937,0.0
Object2938,0.0
Object2939,0.00021651582560400017
Object2940,0.0
Object2941,0.0
Object2942,0.0
Object2943,0.0
Object2944,0.0
Object2945,0.0
Object2946,0.0
Object2947,0.0
Object2948,0.0
Object2949,0.0
Object2950,0.0
Object2951,0.0
Object2952,0.0
Object2953,0.0
Object2954,0.0
Object2955,0.0
Object2956,0.0
Object2957,0.0
Object2958,0.0
Object2959,0.0
Object2960,0.0
Object2961,0.0
Object2962,0.0
Object2963,0.0
Object2964,0.0
Object2965,0.0
Object2966,0.0
Object2967,0.0
Object2968,0.0
Object2969,0.0
Object2970,0.0
Object2971,0.0
Object2972,0.0
Object2973,0.0
Object2974,0.0
Object2975,0.0
Object2976,0.0
Object2977,0.0
Object2978,0.0
Object2979,0.0
Object2980,0.0
Object2981,0.0
Object2982,0.0
Object2983,0.0
Object2984,0.0
Object2985,0.0
Object2986,0.0
Object2987,0.0
Object2988,0.0
Object2989,0.0
Object2990,0.0
Object2991,0.0
Object2992,0.0
Object2993,0.0
Object2994,0.0
Object2995,0.0
Object2996,0.0
Object2997,0.0
Object2998,0.0
Object2999,0.0
Object3000,0.0
Object3001,0.0
Object3002,0.0
Object3003,0.0
Object3004,0.0
Object3005,0.0
Object3006,0.0
Object3007,0.0
Object3008,0.0
Object3009,0.0
Object3010,0.0
Object3011,0.0
Object3012,0.0
Object3013,0.0
Object3014,0.0
Object3015,0.0
Object3016,0.0
Object3017,0.0
Object3018,0.0
Object3019,0.0
Object3020,0.0
Object3021,0.0
Object3022,0.0
Object3023,0.0
Object3024,0.0
Object3025,0.0
Object3026,0.0
Object3027,0.0
Object3028,9.749968574980328e-08
Object3029,0.0
Object3030,0.0
Object3031,0.0
Object3032,0.0
Object3033,0.0
Object3034,0.5175
Object3035,0.0
Object3036,0.0
Object3037,0.0
Object3038,0.0
Object3039,0.0
Object3040,0.0
Object3041,0.0
Object3042,0.0
Object3043,0.0
Object3044,0.0
Object3045,0.0
Object3046,0.0
Object3047,0.0
Object3048,0.0
Object3049,0.0
Object3050,0.0
Object3051,0.0
Object3052,0.0
Object3053,0.0
Object3054,0.0
Object3055,0.0
Object3056,0.0
Object3057,0.0
Object3058,0.0187608947526
Object3059,0.0
Object3060,0.0
Object3061,0.0
Object3062,0.004842180000000005
Object3063,0.0
Object3064,0.0
Object3065,0.0
Object3066,0.0
Object3067,0.0
Object3068,0.0
Object3069,0.0
Object3070,0.0
Object3071,0.0
Object3072,0.0
Object3073,0.0
Object3074,0.0
Object3075,0.0
Object3076,0.0
Object3077,0.0
Object3078,0.0
Object3079,0.0
Object3080,0.0
Object3081,0.0
Object3082,0.0
Object3083,0.0
Object3084,0.0
Object3085,0.0
Object3086,0.0
Object3087,0.0
Object3088,0.0
Object3089,0.0
Object3090,0.0
Object3091,0.0
Object3092,0.0
Object3093,0.0
Object3094,0.0
Object3095,0.0
Object3096,0.0
Object3097,0.0
Object3098,0.0
Object3099,0.0
Object3100,0.0
Object3101,0.0
Object3102,0.0
Object3103,0.0
Object3104,0.0
Object3105,0.0
Object3106,0.0
Object3107,0.0
Object3108,0.0
Object3109,0.0
Object3110,0.0
Object3111,0.0
Object3112,0.0
Object3113,0.0
Object3114,0.0
Object3115,0.0
Object3116,0.0
Object3117,0.0
Object3118,0.0
Object3119,0.0
Object3120,0.0
Object3121,0.0
Object3122,0.0
Object3123,0.0
Object3124,0.0
Object3125,0.0
Object3126,0.0
Object3127,0.0
Object3128,0.0
Object3129,0.0
Object3130,0.0
Object3131,0.0
Object3132,0.0
Object3133,0.0
Object3134,0.0
Object3135,0.0
Object3136,0.0
Object3137,0.0
Object3138,0.0
Object3139,0.0
Object3140,0.0
Object3141,0.0
Object3142,8.376880545657788e-21
Object3143,0.0
Object3144,0.0
Object3145,0.0
Object3146,0.0
