Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object11128_D,Instance1,148,-27,190,0.94,Instance2,148,-19,190,0.06,Instance3,148,-1,190,0.01
Object11129_D,Instance1,942,-30,10,0.87,Instance2,942,-38,10,0.07,Instance3,942,-25,10,0.05
Object11130_D,Instance1,230,-36,170,0.52,Instance2,230,-10,170,0.22,Instance3,230,-2,170,0.27
Object11131_D,Instance1,361,-46,50,0.37,Instance2,361,-32,50,0.29,Instance3,361,-50,50,0.34
Object11132_D,Instance1,348,-10,140,0.98,Instance2,348,-23,140,0.0,Instance3,348,-18,140,0.01
Object11133_D,Instance1,794,-21,100,0.76,Instance2,794,-40,100,0.21,Instance3,794,-12,100,0.03
Object11134_D,Instance1,980,-11,10,0.67,Instance2,980,-5,10,0.29,Instance3,980,-31,10,0.04
Object11135_D,Instance1,202,-46,80,0.83,Instance2,202,-14,80,0.07,Instance3,202,-6,80,0.1
Object11136_D,Instance1,784,-11,50,0.7,Instance2,784,-6,50,0.25,Instance3,784,-13,50,0.05
Object11137_D,Instance1,448,-2,150,0.83,Instance2,448,-23,150,0.08,Instance3,448,-28,150,0.09
Object11138_D,Instance1,768,-46,160,0.01,Instance2,768,-5,160,0.92,Instance3,768,-8,160,0.07
Object11139_D,Instance1,252,-37,70,0.69,Instance2,252,-50,70,0.19,Instance3,252,-49,70,0.13
Object11140_D,Instance1,951,-36,40,0.22,Instance2,951,-49,40,0.68,Instance3,951,-31,40,0.1
Object11141_D,Instance1,967,-8,30,0.67,Instance2,967,-8,30,0.32,Instance3,967,-11,30,0.01
Object11142_D,Instance1,285,-40,130,0.03,Instance2,285,-4,130,0.08,Instance3,285,-16,130,0.89
Object11143_D,Instance1,170,-17,50,0.91,Instance2,170,-10,50,0.08,Instance3,170,-8,50,0.01
Object11144_D,Instance1,502,-3,70,0.04,Instance2,502,-49,70,0.87,Instance3,502,-31,70,0.1
Object11145_D,Instance1,561,-9,20,0.29,Instance2,561,-1,20,0.68,Instance3,561,-33,20,0.03
Object11146_D,Instance1,192,-12,130,0.6,Instance2,192,-29,130,0.34,Instance3,192,-28,130,0.05
Object11147_D,Instance1,171,-25,130,0.5,Instance2,171,-30,130,0.08,Instance3,171,-9,130,0.41
Object11148_D,Instance1,147,-32,140,0.2,Instance2,147,-29,140,0.67,Instance3,147,-15,140,0.14
Object11149_D,Instance1,750,-4,130,0.96,Instance2,750,-3,130,0.01,Instance3,750,-45,130,0.03
Object11150_D,Instance1,205,-22,180,0.21,Instance2,205,-4,180,0.1,Instance3,205,-1,180,0.69
Object11151_D,Instance1,584,-13,20,0.29,Instance2,584,-21,20,0.44,Instance3,584,-16,20,0.27
Object11152_D,Instance1,136,-10,180,0.19,Instance2,136,-36,180,0.28,Instance3,136,-17,180,0.52
Object11153_D,Instance1,332,-19,110,0.88,Instance2,332,-27,110,0.01,Instance3,332,-33,110,0.11
Object11154_D,Instance1,193,-18,170,0.58,Instance2,193,-37,170,0.06,Instance3,193,-24,170,0.35
Object11155_D,Instance1,282,-28,120,0.44,Instance2,282,-8,120,0.33,Instance3,282,-50,120,0.23
Object11156_D,Instance1,230,-19,60,0.43,Instance2,230,-3,60,0.02,Instance3,230,-15,60,0.54
Object11157_D,Instance1,514,-40,30,0.59,Instance2,514,-43,30,0.11,Instance3,514,-41,30,0.3
Object11158_D,Instance1,117,-43,40,0.84,Instance2,117,-12,40,0.01,Instance3,117,-22,40,0.14
Object11159_D,Instance1,953,-10,60,0.37,Instance2,953,-25,60,0.39,Instance3,953,-36,60,0.24
Object11160_D,Instance1,718,-49,40,0.8,Instance2,718,-19,40,0.09,Instance3,718,-31,40,0.11
Object11161_D,Instance1,20,-27,10,0.62,Instance2,20,-42,10,0.28,Instance3,20,-45,10,0.1
Object11162_D,Instance1,870,-50,180,0.23,Instance2,870,-35,180,0.31,Instance3,870,-42,180,0.47
Object11163_D,Instance1,151,-45,40,0.16,Instance2,151,-35,40,0.2,Instance3,151,-16,40,0.64
Object11164_D,Instance1,2,-43,160,0.31,Instance2,2,-7,160,0.21,Instance3,2,-32,160,0.48
Object11165_D,Instance1,450,-31,70,0.73,Instance2,450,-24,70,0.08,Instance3,450,-23,70,0.19
Object11166_D,Instance1,474,-31,160,0.19,Instance2,474,-7,160,0.59,Instance3,474,-21,160,0.21
Object11167_D,Instance1,227,-22,190,0.49,Instance2,227,-41,190,0.19,Instance3,227,-21,190,0.32
Object11168_D,Instance1,971,-39,110,0.46,Instance2,971,-26,110,0.32,Instance3,971,-41,110,0.22
Object11169_D,Instance1,162,-48,180,0.42,Instance2,162,-11,180,0.5,Instance3,162,-14,180,0.09
Object11170_D,Instance1,303,-32,180,0.77,Instance2,303,-16,180,0.18,Instance3,303,-40,180,0.05
Object11171_D,Instance1,707,-29,90,0.94,Instance2,707,-32,90,0.05,Instance3,707,-7,90,0.01
Object11172_D,Instance1,973,-8,100,0.59,Instance2,973,-17,100,0.27,Instance3,973,-43,100,0.14
Object11173_D,Instance1,210,-11,180,0.06,Instance2,210,-22,180,0.1,Instance3,210,-48,180,0.84
Object11174_D,Instance1,802,-6,10,0.53,Instance2,802,-47,10,0.23,Instance3,802,-21,10,0.24
Object11175_D,Instance1,120,-36,90,0.32,Instance2,120,-17,90,0.12,Instance3,120,-9,90,0.56
Object11176_D,Instance1,849,-5,130,0.35,Instance2,849,-39,130,0.41,Instance3,849,-47,130,0.24
Object11177_D,Instance1,127,-11,20,0.55,Instance2,127,-23,20,0.26,Instance3,127,-29,20,0.2
Object11178_D,Instance1,484,-24,20,0.26,Instance2,484,-21,20,0.24,Instance3,484,-22,20,0.5
Object11179_D,Instance1,75,-32,190,0.54,Instance2,75,-23,190,0.26,Instance3,75,-44,190,0.2
Object11180_D,Instance1,226,-11,160,0.0,Instance2,226,-22,160,0.9,Instance3,226,-14,160,0.09
Object11181_D,Instance1,119,-23,130,0.31,Instance2,119,-10,130,0.02,Instance3,119,-38,130,0.67
Object11182_D,Instance1,498,-21,160,0.37,Instance2,498,-26,160,0.3,Instance3,498,-25,160,0.33
Object11183_D,Instance1,364,-4,80,0.49,Instance2,364,-14,80,0.03,Instance3,364,-10,80,0.48
Object11184_D,Instance1,471,-29,150,0.79,Instance2,471,-4,150,0.04,Instance3,471,-44,150,0.17
Object11185_D,Instance1,812,-22,30,0.08,Instance2,812,-47,30,0.17,Instance3,812,-25,30,0.75
Object11186_D,Instance1,330,-41,30,0.91,Instance2,330,-8,30,0.02,Instance3,330,-7,30,0.06
Object11187_D,Instance1,602,-23,120,0.13,Instance2,602,-46,120,0.34,Instance3,602,-9,120,0.53
Object11188_D,Instance1,576,-27,170,0.66,Instance2,576,-47,170,0.26,Instance3,576,-1,170,0.08
Object11189_D,Instance1,25,-8,150,0.31,Instance2,25,-45,150,0.24,Instance3,25,-46,150,0.44
Object11190_D,Instance1,705,-13,30,0.8,Instance2,705,-13,30,0.14,Instance3,705,-4,30,0.07
Object11191_D,Instance1,909,-1,130,0.08,Instance2,909,-34,130,0.69,Instance3,909,-31,130,0.22
Object11192_D,Instance1,110,-16,180,0.49,Instance2,110,-24,180,0.48,Instance3,110,-31,180,0.03
Object11193_D,Instance1,520,-37,200,0.76,Instance2,520,-38,200,0.2,Instance3,520,-32,200,0.04
Object11194_D,Instance1,614,-5,110,0.71,Instance2,614,-44,110,0.22,Instance3,614,-42,110,0.07
Object11195_D,Instance1,530,-50,170,0.59,Instance2,530,-19,170,0.02,Instance3,530,-30,170,0.39
Object11196_D,Instance1,334,-18,70,0.1,Instance2,334,-1,70,0.63,Instance3,334,-19,70,0.27
Object11197_D,Instance1,501,-33,130,0.07,Instance2,501,-41,130,0.1,Instance3,501,-18,130,0.83
Object11198_D,Instance1,2,-48,20,0.8,Instance2,2,-8,20,0.09,Instance3,2,-29,20,0.11
Object11199_D,Instance1,767,-11,70,0.6,Instance2,767,-48,70,0.2,Instance3,767,-30,70,0.21
Object11200_D,Instance1,852,-26,50,0.78,Instance2,852,-30,50,0.11,Instance3,852,-5,50,0.12
Object11201_D,Instance1,157,-3,80,0.75,Instance2,157,-49,80,0.08,Instance3,157,-47,80,0.17
Object11202_D,Instance1,46,-31,150,0.36,Instance2,46,-10,150,0.54,Instance3,46,-23,150,0.09
Object11203_D,Instance1,591,-7,60,0.02,Instance2,591,-45,60,0.32,Instance3,591,-2,60,0.67
Object11204_D,Instance1,575,-33,60,0.85,Instance2,575,-28,60,0.04,Instance3,575,-14,60,0.11
Object11205_D,Instance1,23,-3,160,0.81,Instance2,23,-45,160,0.07,Instance3,23,-8,160,0.11
Object11206_D,Instance1,880,-20,110,0.36,Instance2,880,-12,110,0.05,Instance3,880,-24,110,0.59
Object11207_D,Instance1,637,-31,10,0.25,Instance2,637,-1,10,0.41,Instance3,637,-50,10,0.34
Object11208_D,Instance1,639,-2,100,0.53,Instance2,639,-25,100,0.41,Instance3,639,-16,100,0.06
Object11209_D,Instance1,830,-34,50,0.68,Instance2,830,-2,50,0.1,Instance3,830,-45,50,0.21
Object11210_D,Instance1,334,-10,30,0.69,Instance2,334,-16,30,0.11,Instance3,334,-28,30,0.2
Object11211_D,Instance1,478,-18,130,0.25,Instance2,478,-22,130,0.74,Instance3,478,-22,130,0.01
Object11212_D,Instance1,103,-31,110,0.92,Instance2,103,-28,110,0.01,Instance3,103,-48,110,0.07
Object11213_D,Instance1,110,-16,80,0.09,Instance2,110,-48,80,0.1,Instance3,110,-35,80,0.81
Object11214_D,Instance1,777,-11,20,0.8,Instance2,777,-46,20,0.15,Instance3,777,-47,20,0.05
Object11215_D,Instance1,313,-28,130,0.36,Instance2,313,-45,130,0.17,Instance3,313,-12,130,0.47
Object11216_D,Instance1,141,-6,170,0.24,Instance2,141,-12,170,0.28,Instance3,141,-7,170,0.47
Object11217_D,Instance1,406,-23,60,0.01,Instance2,406,-29,60,0.7,Instance3,406,-17,60,0.29
Object11218_D,Instance1,862,-46,110,0.97,Instance2,862,-6,110,0.01,Instance3,862,-23,110,0.02
Object11219_D,Instance1,772,-45,60,0.37,Instance2,772,-47,60,0.03,Instance3,772,-1,60,0.6
Object11220_D,Instance1,182,-4,70,1.0,Instance2,182,-9,70,0.0,Instance3,182,-5,70,0.0
Object11221_D,Instance1,966,-23,50,0.17,Instance2,966,-17,50,0.72,Instance3,966,-10,50,0.11
Object11222_D,Instance1,163,-33,70,0.58,Instance2,163,-26,70,0.32,Instance3,163,-19,70,0.1
Object11223_D,Instance1,592,-17,10,0.26,Instance2,592,-49,10,0.23,Instance3,592,-3,10,0.5
Object11224_D,Instance1,478,-20,110,0.96,Instance2,478,-29,110,0.01,Instance3,478,-50,110,0.03
Object11225_D,Instance1,671,-17,120,0.82,Instance2,671,-16,120,0.01,Instance3,671,-12,120,0.17
Object11226_D,Instance1,676,-31,50,0.83,Instance2,676,-33,50,0.04,Instance3,676,-2,50,0.12
Object11227_D,Instance1,370,-18,50,0.0,Instance2,370,-34,50,0.43,Instance3,370,-6,50,0.57
Object11228_D,Instance1,895,-15,30,0.34,Instance2,895,-50,30,0.2,Instance3,895,-50,30,0.46
Object11229_D,Instance1,971,-15,40,0.5,Instance2,971,-16,40,0.13,Instance3,971,-2,40,0.37
Object11230_D,Instance1,640,-48,170,0.26,Instance2,640,-12,170,0.39,Instance3,640,-19,170,0.34
Object11231_D,Instance1,463,-18,110,0.87,Instance2,463,-22,110,0.1,Instance3,463,-45,110,0.03
Object11232_D,Instance1,407,-19,20,0.56,Instance2,407,-35,20,0.43,Instance3,407,-26,20,0.01
Object11233_D,Instance1,954,-45,10,0.14,Instance2,954,-49,10,0.34,Instance3,954,-32,10,0.52
Object11234_D,Instance1,458,-17,40,0.7,Instance2,458,-1,40,0.0,Instance3,458,-50,40,0.3
Object11235_D,Instance1,355,-23,70,0.36,Instance2,355,-15,70,0.13,Instance3,355,-30,70,0.51
Object11236_D,Instance1,108,-39,150,0.43,Instance2,108,-49,150,0.41,Instance3,108,-47,150,0.15
Object11237_D,Instance1,305,-40,50,0.4,Instance2,305,-27,50,0.06,Instance3,305,-45,50,0.55
Object11238_D,Instance1,462,-14,40,0.91,Instance2,462,-19,40,0.09,Instance3,462,-15,40,0.01
Object11239_D,Instance1,424,-29,110,0.85,Instance2,424,-7,110,0.03,Instance3,424,-11,110,0.12
Object11240_D,Instance1,649,-17,90,0.47,Instance2,649,-23,90,0.06,Instance3,649,-1,90,0.47
Object11241_D,Instance1,140,-19,50,0.55,Instance2,140,-36,50,0.39,Instance3,140,-40,50,0.07
Object11242_D,Instance1,999,-12,190,0.3,Instance2,999,-2,190,0.12,Instance3,999,-3,190,0.57
Object11243_D,Instance1,990,-9,140,0.03,Instance2,990,-38,140,0.6,Instance3,990,-46,140,0.37
Object11244_D,Instance1,560,-38,10,0.2,Instance2,560,-4,10,0.23,Instance3,560,-45,10,0.58
Object11245_D,Instance1,838,-13,190,0.09,Instance2,838,-50,190,0.46,Instance3,838,-18,190,0.45
Object11246_D,Instance1,785,-10,200,0.2,Instance2,785,-13,200,0.61,Instance3,785,-5,200,0.18
Object11247_D,Instance1,32,-17,190,0.86,Instance2,32,-23,190,0.08,Instance3,32,-21,190,0.06
Object11248_D,Instance1,592,-30,20,0.54,Instance2,592,-16,20,0.33,Instance3,592,-4,20,0.13
Object11249_D,Instance1,636,-20,130,0.55,Instance2,636,-42,130,0.07,Instance3,636,-48,130,0.38
Object11250_D,Instance1,579,-40,200,0.29,Instance2,579,-17,200,0.2,Instance3,579,-3,200,0.51
Object11251_D,Instance1,368,-21,30,0.15,Instance2,368,-27,30,0.36,Instance3,368,-3,30,0.49
Object11252_D,Instance1,821,-9,20,0.01,Instance2,821,-49,20,0.66,Instance3,821,-12,20,0.34
Object11253_D,Instance1,943,-46,190,0.55,Instance2,943,-25,190,0.13,Instance3,943,-25,190,0.32
Object11254_D,Instance1,354,-9,100,0.96,Instance2,354,-19,100,0.01,Instance3,354,-34,100,0.03
Object11255_D,Instance1,757,-23,190,0.98,Instance2,757,-20,190,0.01,Instance3,757,-20,190,0.02
Object11256_D,Instance1,945,-38,50,0.53,Instance2,945,-1,50,0.25,Instance3,945,-39,50,0.22
Object11257_D,Instance1,126,-32,110,0.33,Instance2,126,-27,110,0.08,Instance3,126,-6,110,0.59
Object11258_D,Instance1,129,-30,10,0.3,Instance2,129,-22,10,0.6,Instance3,129,-48,10,0.09
Object11259_D,Instance1,895,-29,140,0.32,Instance2,895,-15,140,0.46,Instance3,895,-7,140,0.23
Object11260_D,Instance1,438,-45,120,0.87,Instance2,438,-40,120,0.09,Instance3,438,-40,120,0.04
Object11261_D,Instance1,970,-24,160,0.47,Instance2,970,-5,160,0.33,Instance3,970,-49,160,0.2
Object11262_D,Instance1,349,-46,140,0.53,Instance2,349,-31,140,0.45,Instance3,349,-41,140,0.02
Object11263_D,Instance1,884,-3,10,0.97,Instance2,884,-37,10,0.02,Instance3,884,-38,10,0.01
Object11264_D,Instance1,869,-21,30,0.96,Instance2,869,-9,30,0.03,Instance3,869,-33,30,0.01
Object11265_D,Instance1,187,-36,40,0.15,Instance2,187,-34,40,0.6,Instance3,187,-17,40,0.25
Object11266_D,Instance1,270,-45,40,0.66,Instance2,270,-42,40,0.16,Instance3,270,-18,40,0.17
Object11267_D,Instance1,343,-23,130,0.27,Instance2,343,-26,130,0.21,Instance3,343,-22,130,0.52
Object11268_D,Instance1,124,-15,60,0.91,Instance2,124,-3,60,0.07,Instance3,124,-50,60,0.02
Object11269_D,Instance1,207,-37,150,0.96,Instance2,207,-24,150,0.03,Instance3,207,-42,150,0.01
Object11270_D,Instance1,355,-31,10,0.91,Instance2,355,-50,10,0.03,Instance3,355,-35,10,0.06
Object11271_D,Instance1,722,-6,150,0.11,Instance2,722,-16,150,0.01,Instance3,722,-18,150,0.88
Object11272_D,Instance1,743,-43,50,0.69,Instance2,743,-29,50,0.25,Instance3,743,-10,50,0.06
Object11273_D,Instance1,160,-20,160,0.09,Instance2,160,-2,160,0.63,Instance3,160,-22,160,0.28
Object11274_D,Instance1,850,-10,180,0.07,Instance2,850,-2,180,0.72,Instance3,850,-43,180,0.21
Object11275_D,Instance1,955,-18,150,0.89,Instance2,955,-48,150,0.03,Instance3,955,-39,150,0.08
Object11276_D,Instance1,374,-48,100,0.69,Instance2,374,-14,100,0.17,Instance3,374,-5,100,0.14
Object11277_D,Instance1,500,-23,190,0.02,Instance2,500,-7,190,0.73,Instance3,500,-34,190,0.25
Object11278_D,Instance1,941,-18,100,0.13,Instance2,941,-2,100,0.84,Instance3,941,-47,100,0.03
Object11279_D,Instance1,265,-36,90,0.35,Instance2,265,-12,90,0.1,Instance3,265,-30,90,0.55
Object11280_D,Instance1,39,-18,200,0.87,Instance2,39,-36,200,0.07,Instance3,39,-23,200,0.06
Object11281_D,Instance1,512,-16,140,0.53,Instance2,512,-42,140,0.1,Instance3,512,-21,140,0.37
Object11282_D,Instance1,256,-33,180,0.31,Instance2,256,-36,180,0.66,Instance3,256,-18,180,0.03
Object11283_D,Instance1,372,-17,170,0.99,Instance2,372,-45,170,0.0,Instance3,372,-42,170,0.01
Object11284_D,Instance1,373,-25,180,0.65,Instance2,373,-36,180,0.11,Instance3,373,-15,180,0.24
Object11285_D,Instance1,961,-8,200,0.08,Instance2,961,-46,200,0.18,Instance3,961,-25,200,0.74
Object11286_D,Instance1,50,-37,80,0.45,Instance2,50,-1,80,0.25,Instance3,50,-44,80,0.3
Object11287_D,Instance1,912,-29,40,0.78,Instance2,912,-19,40,0.21,Instance3,912,-9,40,0.02
Object11288_D,Instance1,330,-11,170,0.91,Instance2,330,-46,170,0.01,Instance3,330,-30,170,0.08
Object11289_D,Instance1,578,-11,80,0.08,Instance2,578,-15,80,0.33,Instance3,578,-6,80,0.59
Object11290_D,Instance1,435,-6,180,0.3,Instance2,435,-30,180,0.54,Instance3,435,-48,180,0.16
Object11291_D,Instance1,227,-40,120,0.62,Instance2,227,-14,120,0.32,Instance3,227,-11,120,0.06
Object11292_D,Instance1,67,-10,90,0.6,Instance2,67,-7,90,0.12,Instance3,67,-40,90,0.28
Object11293_D,Instance1,321,-43,160,0.89,Instance2,321,-39,160,0.0,Instance3,321,-26,160,0.1
Object11294_D,Instance1,948,-37,10,0.19,Instance2,948,-39,10,0.19,Instance3,948,-26,10,0.62
Object11295_D,Instance1,657,-49,20,0.05,Instance2,657,-47,20,0.43,Instance3,657,-21,20,0.52
Object11296_D,Instance1,951,-37,150,0.63,Instance2,951,-29,150,0.19,Instance3,951,-35,150,0.18
Object11297_D,Instance1,511,-7,80,0.17,Instance2,511,-24,80,0.66,Instance3,511,-25,80,0.17
Object11298_D,Instance1,706,-45,60,0.51,Instance2,706,-20,60,0.25,Instance3,706,-46,60,0.24
Object11299_D,Instance1,39,-11,120,0.23,Instance2,39,-1,120,0.76,Instance3,39,-27,120,0.01
Object11300_D,Instance1,527,-27,100,0.63,Instance2,527,-7,100,0.16,Instance3,527,-6,100,0.22
Object11301_D,Instance1,952,-27,200,0.49,Instance2,952,-35,200,0.14,Instance3,952,-30,200,0.37
Object11302_D,Instance1,109,-33,200,0.63,Instance2,109,-37,200,0.31,Instance3,109,-34,200,0.06
Object11303_D,Instance1,842,-27,50,0.85,Instance2,842,-7,50,0.07,Instance3,842,-36,50,0.07
Object11304_D,Instance1,363,-43,140,0.98,Instance2,363,-36,140,0.02,Instance3,363,-19,140,0.0
Object11305_D,Instance1,28,-19,190,0.83,Instance2,28,-4,190,0.02,Instance3,28,-9,190,0.16
Object11306_D,Instance1,880,-16,130,0.11,Instance2,880,-23,130,0.12,Instance3,880,-49,130,0.77
Object11307_D,Instance1,284,-17,80,0.81,Instance2,284,-15,80,0.15,Instance3,284,-42,80,0.03
Object11308_D,Instance1,247,-1,140,0.81,Instance2,247,-49,140,0.08,Instance3,247,-14,140,0.11
Object11309_D,Instance1,197,-11,50,0.09,Instance2,197,-22,50,0.9,Instance3,197,-45,50,0.01
Object11310_D,Instance1,969,-49,120,0.76,Instance2,969,-2,120,0.09,Instance3,969,-5,120,0.15
Object11311_D,Instance1,79,-5,120,0.38,Instance2,79,-9,120,0.07,Instance3,79,-33,120,0.55
Object11312_D,Instance1,267,-27,80,0.57,Instance2,267,-22,80,0.36,Instance3,267,-13,80,0.07
Object11313_D,Instance1,342,-22,90,0.61,Instance2,342,-30,90,0.0,Instance3,342,-11,90,0.39
Object11314_D,Instance1,842,-15,80,0.74,Instance2,842,-6,80,0.15,Instance3,842,-7,80,0.11
Object11315_D,Instance1,109,-34,200,0.14,Instance2,109,-15,200,0.58,Instance3,109,-40,200,0.28
Object11316_D,Instance1,638,-8,70,0.2,Instance2,638,-28,70,0.02,Instance3,638,-33,70,0.78
Object11317_D,Instance1,23,-25,10,0.47,Instance2,23,-48,10,0.23,Instance3,23,-4,10,0.3
Object11318_D,Instance1,630,-38,50,0.62,Instance2,630,-47,50,0.26,Instance3,630,-17,50,0.12
Object11319_D,Instance1,481,-1,200,0.83,Instance2,481,-38,200,0.03,Instance3,481,-22,200,0.14
Object11320_D,Instance1,317,-36,160,0.72,Instance2,317,-36,160,0.11,Instance3,317,-33,160,0.17
Object11321_D,Instance1,325,-23,110,0.56,Instance2,325,-31,110,0.21,Instance3,325,-46,110,0.23
Object11322_D,Instance1,667,-18,70,0.21,Instance2,667,-11,70,0.63,Instance3,667,-15,70,0.17
Object11323_D,Instance1,156,-39,180,0.63,Instance2,156,-45,180,0.2,Instance3,156,-22,180,0.17
Object11324_D,Instance1,8,-1,40,0.17,Instance2,8,-50,40,0.35,Instance3,8,-26,40,0.49
Object11325_D,Instance1,179,-29,170,0.62,Instance2,179,-22,170,0.28,Instance3,179,-7,170,0.1
Object11326_D,Instance1,989,-37,100,0.69,Instance2,989,-38,100,0.0,Instance3,989,-31,100,0.31
Object11327_D,Instance1,383,-24,10,0.58,Instance2,383,-15,10,0.39,Instance3,383,-23,10,0.03
Object11328_D,Instance1,150,-1,80,0.77,Instance2,150,-18,80,0.04,Instance3,150,-23,80,0.19
Object11329_D,Instance1,413,-1,80,0.8,Instance2,413,-42,80,0.14,Instance3,413,-31,80,0.05
Object11330_D,Instance1,193,-38,40,0.59,Instance2,193,-23,40,0.14,Instance3,193,-47,40,0.27
Object11331_D,Instance1,301,-18,90,0.46,Instance2,301,-25,90,0.4,Instance3,301,-3,90,0.14
Object11332_D,Instance1,452,-18,160,0.26,Instance2,452,-11,160,0.48,Instance3,452,-46,160,0.26
Object11333_D,Instance1,436,-12,40,0.11,Instance2,436,-40,40,0.51,Instance3,436,-36,40,0.38
Object11334_D,Instance1,514,-49,10,0.17,Instance2,514,-13,10,0.17,Instance3,514,-18,10,0.66
Object11335_D,Instance1,111,-44,60,0.37,Instance2,111,-11,60,0.27,Instance3,111,-9,60,0.36
Object11336_D,Instance1,364,-24,200,0.49,Instance2,364,-13,200,0.27,Instance3,364,-35,200,0.24
Object11337_D,Instance1,852,-1,40,0.65,Instance2,852,-6,40,0.09,Instance3,852,-30,40,0.26
Object11338_D,Instance1,535,-39,60,0.12,Instance2,535,-46,60,0.56,Instance3,535,-29,60,0.32
Object11339_D,Instance1,462,-30,80,0.74,Instance2,462,-39,80,0.2,Instance3,462,-2,80,0.06
Object11340_D,Instance1,517,-36,30,0.91,Instance2,517,-8,30,0.09,Instance3,517,-29,30,0.01
Object11341_D,Instance1,410,-7,130,0.72,Instance2,410,-26,130,0.14,Instance3,410,-28,130,0.14
Object11342_D,Instance1,985,-49,190,0.04,Instance2,985,-22,190,0.91,Instance3,985,-5,190,0.05
Object11343_D,Instance1,517,-6,130,0.08,Instance2,517,-31,130,0.01,Instance3,517,-40,130,0.91
Object11344_D,Instance1,785,-40,150,0.23,Instance2,785,-2,150,0.51,Instance3,785,-5,150,0.26
Object11345_D,Instance1,521,-9,140,0.89,Instance2,521,-25,140,0.08,Instance3,521,-21,140,0.04
Object11346_D,Instance1,750,-37,100,0.98,Instance2,750,-3,100,0.0,Instance3,750,-19,100,0.02
Object11347_D,Instance1,646,-32,130,0.95,Instance2,646,-40,130,0.04,Instance3,646,-36,130,0.01
Object11348_D,Instance1,773,-45,50,0.91,Instance2,773,-50,50,0.07,Instance3,773,-1,50,0.02
Object11349_D,Instance1,963,-43,40,0.71,Instance2,963,-11,40,0.16,Instance3,963,-5,40,0.14
Object11350_D,Instance1,412,-40,70,0.49,Instance2,412,-49,70,0.31,Instance3,412,-27,70,0.2
Object11351_D,Instance1,960,-18,150,0.51,Instance2,960,-47,150,0.29,Instance3,960,-29,150,0.2
Object11352_D,Instance1,566,-16,80,0.76,Instance2,566,-13,80,0.05,Instance3,566,-27,80,0.19
Object11353_D,Instance1,794,-5,70,0.28,Instance2,794,-33,70,0.51,Instance3,794,-12,70,0.21
Object11354_D,Instance1,464,-21,190,0.02,Instance2,464,-36,190,0.41,Instance3,464,-19,190,0.57
Object11355_D,Instance1,4,-4,10,0.56,Instance2,4,-29,10,0.0,Instance3,4,-37,10,0.44
Object11356_D,Instance1,302,-40,130,1.0,Instance2,302,-5,130,0.0,Instance3,302,-24,130,0.0
Object11357_D,Instance1,208,-48,40,0.82,Instance2,208,-36,40,0.18,Instance3,208,-23,40,0.0
Object11358_D,Instance1,715,-15,160,0.95,Instance2,715,-7,160,0.0,Instance3,715,-43,160,0.05
Object11359_D,Instance1,898,-19,130,0.84,Instance2,898,-27,130,0.07,Instance3,898,-46,130,0.09
Object11360_D,Instance1,71,-12,170,0.66,Instance2,71,-45,170,0.31,Instance3,71,-23,170,0.03
Object11361_D,Instance1,37,-47,110,0.89,Instance2,37,-37,110,0.08,Instance3,37,-50,110,0.03
Object11362_D,Instance1,273,-19,40,0.62,Instance2,273,-10,40,0.08,Instance3,273,-48,40,0.3
Object11363_D,Instance1,852,-11,60,0.58,Instance2,852,-4,60,0.08,Instance3,852,-8,60,0.34
Object11364_D,Instance1,63,-29,30,0.18,Instance2,63,-17,30,0.61,Instance3,63,-31,30,0.21
Object11365_D,Instance1,788,-37,60,0.96,Instance2,788,-29,60,0.02,Instance3,788,-45,60,0.03
Object11366_D,Instance1,233,-5,170,0.64,Instance2,233,-23,170,0.36,Instance3,233,-20,170,0.0
Object11367_D,Instance1,759,-15,90,0.75,Instance2,759,-19,90,0.14,Instance3,759,-27,90,0.11
Object11368_D,Instance1,271,-43,140,0.56,Instance2,271,-6,140,0.29,Instance3,271,-10,140,0.15
Object11369_D,Instance1,897,-48,150,0.95,Instance2,897,-33,150,0.0,Instance3,897,-48,150,0.04
Object11370_D,Instance1,728,-46,60,0.59,Instance2,728,-14,60,0.2,Instance3,728,-50,60,0.2
Object11371_D,Instance1,348,-14,120,0.77,Instance2,348,-27,120,0.17,Instance3,348,-35,120,0.06
Object11372_D,Instance1,888,-46,200,0.21,Instance2,888,-34,200,0.21,Instance3,888,-46,200,0.58
Object11373_D,Instance1,939,-5,140,0.01,Instance2,939,-16,140,0.26,Instance3,939,-48,140,0.73
Object11374_D,Instance1,841,-4,110,0.76,Instance2,841,-35,110,0.24,Instance3,841,-28,110,0.0
Object11375_D,Instance1,205,-15,130,0.09,Instance2,205,-43,130,0.16,Instance3,205,-4,130,0.75
Object11376_D,Instance1,254,-15,130,0.89,Instance2,254,-23,130,0.01,Instance3,254,-6,130,0.09
Object11377_D,Instance1,699,-38,190,0.94,Instance2,699,-24,190,0.03,Instance3,699,-24,190,0.03
Object11378_D,Instance1,387,-32,70,0.35,Instance2,387,-7,70,0.12,Instance3,387,-44,70,0.53
Object11379_D,Instance1,81,-42,80,0.0,Instance2,81,-47,80,0.87,Instance3,81,-18,80,0.13
