Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object2979_D,Instance1,465,-42,40,0.8,Instance2,465,-35,40,0.16,Instance3,465,-42,40,0.04
Object2980_D,Instance1,616,-21,90,0.58,Instance2,616,-21,90,0.18,Instance3,616,-18,90,0.24
Object2981_D,Instance1,815,-13,80,0.49,Instance2,815,-41,80,0.34,Instance3,815,-38,80,0.18
Object2982_D,Instance1,819,-48,30,0.08,Instance2,819,-39,30,0.81,Instance3,819,-36,30,0.11
Object2983_D,Instance1,380,-50,150,0.85,Instance2,380,-8,150,0.08,Instance3,380,-50,150,0.08
Object2984_D,Instance1,181,-14,50,0.22,Instance2,181,-43,50,0.65,Instance3,181,-21,50,0.13
Object2985_D,Instance1,908,-32,170,0.14,Instance2,908,-23,170,0.3,Instance3,908,-24,170,0.56
Object2986_D,Instance1,967,-17,10,0.54,Instance2,967,-32,10,0.25,Instance3,967,-32,10,0.21
Object2987_D,Instance1,82,-26,120,0.07,Instance2,82,-28,120,0.84,Instance3,82,-42,120,0.08
Object2988_D,Instance1,458,-19,170,0.28,Instance2,458,-30,170,0.19,Instance3,458,-24,170,0.53
Object2989_D,Instance1,603,-32,190,0.8,Instance2,603,-41,190,0.13,Instance3,603,-43,190,0.07
Object2990_D,Instance1,238,-45,90,0.89,Instance2,238,-43,90,0.07,Instance3,238,-7,90,0.04
Object2991_D,Instance1,48,-28,200,0.6,Instance2,48,-16,200,0.06,Instance3,48,-23,200,0.35
Object2992_D,Instance1,364,-12,70,0.08,Instance2,364,-21,70,0.1,Instance3,364,-39,70,0.81
Object2993_D,Instance1,441,-8,90,0.52,Instance2,441,-43,90,0.15,Instance3,441,-26,90,0.33
Object2994_D,Instance1,467,-42,20,0.07,Instance2,467,-37,20,0.44,Instance3,467,-41,20,0.49
Object2995_D,Instance1,815,-16,140,0.26,Instance2,815,-21,140,0.31,Instance3,815,-40,140,0.43
Object2996_D,Instance1,499,-35,170,0.5,Instance2,499,-46,170,0.28,Instance3,499,-35,170,0.22
Object2997_D,Instance1,607,-27,150,0.52,Instance2,607,-46,150,0.14,Instance3,607,-11,150,0.34
Object2998_D,Instance1,323,-45,10,0.42,Instance2,323,-12,10,0.55,Instance3,323,-15,10,0.03
Object2999_D,Instance1,132,-32,50,0.75,Instance2,132,-42,50,0.19,Instance3,132,-32,50,0.06
Object3000_D,Instance1,564,-47,150,0.63,Instance2,564,-32,150,0.37,Instance3,564,-21,150,0.0
Object3001_D,Instance1,417,-27,60,0.25,Instance2,417,-24,60,0.21,Instance3,417,-9,60,0.54
Object3002_D,Instance1,292,-11,190,0.73,Instance2,292,-38,190,0.03,Instance3,292,-19,190,0.23
Object3003_D,Instance1,38,-28,90,0.88,Instance2,38,-46,90,0.09,Instance3,38,-39,90,0.03
Object3004_D,Instance1,838,-43,200,0.57,Instance2,838,-28,200,0.21,Instance3,838,-36,200,0.22
Object3005_D,Instance1,290,-7,200,0.74,Instance2,290,-2,200,0.24,Instance3,290,-17,200,0.02
Object3006_D,Instance1,976,-48,30,0.23,Instance2,976,-19,30,0.48,Instance3,976,-20,30,0.29
Object3007_D,Instance1,454,-49,40,0.25,Instance2,454,-31,40,0.37,Instance3,454,-27,40,0.38
Object3008_D,Instance1,804,-37,120,0.8,Instance2,804,-19,120,0.01,Instance3,804,-5,120,0.19
Object3009_D,Instance1,943,-16,70,0.19,Instance2,943,-7,70,0.24,Instance3,943,-45,70,0.56
Object3010_D,Instance1,867,-13,40,0.39,Instance2,867,-25,40,0.15,Instance3,867,-46,40,0.46
Object3011_D,Instance1,928,-10,80,0.47,Instance2,928,-48,80,0.35,Instance3,928,-10,80,0.18
Object3012_D,Instance1,768,-34,40,0.14,Instance2,768,-23,40,0.62,Instance3,768,-33,40,0.23
Object3013_D,Instance1,141,-13,180,0.62,Instance2,141,-8,180,0.32,Instance3,141,-15,180,0.07
Object3014_D,Instance1,378,-48,110,0.82,Instance2,378,-6,110,0.01,Instance3,378,-33,110,0.17
Object3015_D,Instance1,131,-38,30,0.22,Instance2,131,-20,30,0.21,Instance3,131,-30,30,0.58
Object3016_D,Instance1,886,-33,30,0.67,Instance2,886,-28,30,0.17,Instance3,886,-42,30,0.16
Object3017_D,Instance1,154,-7,200,0.9,Instance2,154,-50,200,0.03,Instance3,154,-29,200,0.06
Object3018_D,Instance1,844,-12,50,0.25,Instance2,844,-33,50,0.69,Instance3,844,-50,50,0.06
Object3019_D,Instance1,885,-23,70,0.74,Instance2,885,-18,70,0.03,Instance3,885,-12,70,0.22
Object3020_D,Instance1,458,-44,100,0.37,Instance2,458,-23,100,0.11,Instance3,458,-43,100,0.52
Object3021_D,Instance1,442,-22,140,0.51,Instance2,442,-20,140,0.04,Instance3,442,-19,140,0.44
Object3022_D,Instance1,578,-30,200,0.41,Instance2,578,-17,200,0.35,Instance3,578,-17,200,0.24
Object3023_D,Instance1,996,-49,140,0.14,Instance2,996,-17,140,0.09,Instance3,996,-43,140,0.77
Object3024_D,Instance1,219,-36,150,0.42,Instance2,219,-38,150,0.07,Instance3,219,-13,150,0.51
Object3025_D,Instance1,464,-25,60,0.02,Instance2,464,-37,60,0.11,Instance3,464,-29,60,0.87
Object3026_D,Instance1,326,-40,50,0.14,Instance2,326,-10,50,0.52,Instance3,326,-3,50,0.35
Object3027_D,Instance1,132,-28,100,0.01,Instance2,132,-15,100,0.41,Instance3,132,-7,100,0.58
Object3028_D,Instance1,974,-21,110,0.35,Instance2,974,-18,110,0.45,Instance3,974,-39,110,0.2
Object3029_D,Instance1,175,-5,160,0.73,Instance2,175,-39,160,0.01,Instance3,175,-49,160,0.26
Object3030_D,Instance1,431,-24,90,0.13,Instance2,431,-22,90,0.78,Instance3,431,-9,90,0.09
Object3031_D,Instance1,588,-6,140,0.26,Instance2,588,-50,140,0.62,Instance3,588,-31,140,0.12
Object3032_D,Instance1,126,-9,80,0.89,Instance2,126,-37,80,0.02,Instance3,126,-27,80,0.09
Object3033_D,Instance1,57,-50,110,0.73,Instance2,57,-44,110,0.12,Instance3,57,-9,110,0.15
Object3034_D,Instance1,514,-18,70,0.41,Instance2,514,-29,70,0.18,Instance3,514,-43,70,0.4
Object3035_D,Instance1,818,-25,170,0.82,Instance2,818,-44,170,0.11,Instance3,818,-26,170,0.06
Object3036_D,Instance1,625,-12,170,0.99,Instance2,625,-31,170,0.01,Instance3,625,-1,170,0.0
Object3037_D,Instance1,153,-22,150,0.36,Instance2,153,-41,150,0.26,Instance3,153,-12,150,0.38
Object3038_D,Instance1,547,-14,40,0.52,Instance2,547,-31,40,0.08,Instance3,547,-50,40,0.39
Object3039_D,Instance1,396,-30,170,0.33,Instance2,396,-48,170,0.52,Instance3,396,-19,170,0.15
Object3040_D,Instance1,875,-22,190,0.71,Instance2,875,-34,190,0.13,Instance3,875,-40,190,0.16
Object3041_D,Instance1,143,-21,110,0.88,Instance2,143,-43,110,0.08,Instance3,143,-3,110,0.03
Object3042_D,Instance1,178,-20,60,0.21,Instance2,178,-47,60,0.29,Instance3,178,-50,60,0.5
Object3043_D,Instance1,663,-28,40,0.63,Instance2,663,-25,40,0.08,Instance3,663,-23,40,0.28
Object3044_D,Instance1,963,-27,190,0.6,Instance2,963,-28,190,0.33,Instance3,963,-47,190,0.06
Object3045_D,Instance1,95,-50,160,0.84,Instance2,95,-23,160,0.02,Instance3,95,-17,160,0.14
Object3046_D,Instance1,880,-18,60,0.81,Instance2,880,-22,60,0.03,Instance3,880,-41,60,0.17
Object3047_D,Instance1,211,-5,20,0.82,Instance2,211,-43,20,0.12,Instance3,211,-50,20,0.07
Object3048_D,Instance1,194,-8,140,0.38,Instance2,194,-26,140,0.21,Instance3,194,-4,140,0.41
Object3049_D,Instance1,781,-7,50,0.69,Instance2,781,-50,50,0.03,Instance3,781,-39,50,0.28
Object3050_D,Instance1,25,-42,110,0.55,Instance2,25,-11,110,0.4,Instance3,25,-16,110,0.05
Object3051_D,Instance1,456,-50,110,0.56,Instance2,456,-23,110,0.43,Instance3,456,-27,110,0.02
Object3052_D,Instance1,109,-34,30,0.75,Instance2,109,-24,30,0.13,Instance3,109,-25,30,0.12
Object3053_D,Instance1,241,-14,150,0.32,Instance2,241,-42,150,0.21,Instance3,241,-39,150,0.47
Object3054_D,Instance1,862,-40,70,0.96,Instance2,862,-7,70,0.03,Instance3,862,-24,70,0.01
Object3055_D,Instance1,89,-31,170,0.32,Instance2,89,-31,170,0.28,Instance3,89,-29,170,0.4
Object3056_D,Instance1,706,-1,150,0.09,Instance2,706,-38,150,0.03,Instance3,706,-16,150,0.88
Object3057_D,Instance1,895,-26,190,0.86,Instance2,895,-46,190,0.05,Instance3,895,-3,190,0.09
Object3058_D,Instance1,544,-38,160,0.68,Instance2,544,-7,160,0.26,Instance3,544,-31,160,0.06
Object3059_D,Instance1,180,-36,100,0.13,Instance2,180,-39,100,0.49,Instance3,180,-47,100,0.38
Object3060_D,Instance1,879,-12,120,0.72,Instance2,879,-33,120,0.26,Instance3,879,-47,120,0.03
Object3061_D,Instance1,674,-28,190,0.98,Instance2,674,-17,190,0.02,Instance3,674,-28,190,0.0
Object3062_D,Instance1,972,-7,70,0.91,Instance2,972,-13,70,0.04,Instance3,972,-32,70,0.04
Object3063_D,Instance1,767,-27,10,0.11,Instance2,767,-41,10,0.25,Instance3,767,-1,10,0.64
Object3064_D,Instance1,219,-29,60,0.28,Instance2,219,-5,60,0.46,Instance3,219,-28,60,0.26
Object3065_D,Instance1,738,-44,10,0.4,Instance2,738,-1,10,0.26,Instance3,738,-36,10,0.34
Object3066_D,Instance1,500,-7,200,0.6,Instance2,500,-13,200,0.26,Instance3,500,-39,200,0.14
Object3067_D,Instance1,130,-19,140,0.35,Instance2,130,-27,140,0.15,Instance3,130,-36,140,0.5
Object3068_D,Instance1,478,-46,10,0.83,Instance2,478,-47,10,0.15,Instance3,478,-13,10,0.02
Object3069_D,Instance1,331,-38,140,0.01,Instance2,331,-32,140,0.19,Instance3,331,-10,140,0.8
Object3070_D,Instance1,601,-21,20,0.6,Instance2,601,-29,20,0.09,Instance3,601,-21,20,0.31
Object3071_D,Instance1,984,-12,70,0.96,Instance2,984,-41,70,0.01,Instance3,984,-45,70,0.02
Object3072_D,Instance1,338,-13,100,0.47,Instance2,338,-44,100,0.09,Instance3,338,-38,100,0.44
Object3073_D,Instance1,100,-25,150,0.98,Instance2,100,-13,150,0.01,Instance3,100,-44,150,0.01
Object3074_D,Instance1,972,-46,30,0.16,Instance2,972,-48,30,0.43,Instance3,972,-14,30,0.41
Object3075_D,Instance1,473,-18,60,0.47,Instance2,473,-10,60,0.29,Instance3,473,-38,60,0.24
Object3076_D,Instance1,840,-23,90,0.89,Instance2,840,-3,90,0.09,Instance3,840,-33,90,0.02
Object3077_D,Instance1,468,-8,50,0.26,Instance2,468,-39,50,0.56,Instance3,468,-34,50,0.18
Object3078_D,Instance1,530,-1,150,0.66,Instance2,530,-39,150,0.02,Instance3,530,-43,150,0.32
Object3079_D,Instance1,201,-32,140,0.05,Instance2,201,-13,140,0.14,Instance3,201,-32,140,0.82
Object3080_D,Instance1,608,-48,10,0.43,Instance2,608,-37,10,0.28,Instance3,608,-47,10,0.29
Object3081_D,Instance1,301,-16,50,0.03,Instance2,301,-31,50,0.66,Instance3,301,-50,50,0.3
Object3082_D,Instance1,313,-20,150,0.4,Instance2,313,-48,150,0.57,Instance3,313,-22,150,0.03
Object3083_D,Instance1,992,-8,30,0.88,Instance2,992,-20,30,0.11,Instance3,992,-31,30,0.01
Object3084_D,Instance1,563,-22,130,0.67,Instance2,563,-29,130,0.32,Instance3,563,-43,130,0.01
Object3085_D,Instance1,258,-37,120,0.6,Instance2,258,-44,120,0.08,Instance3,258,-17,120,0.32
Object3086_D,Instance1,746,-30,30,0.33,Instance2,746,-24,30,0.12,Instance3,746,-42,30,0.55
Object3087_D,Instance1,497,-3,60,0.42,Instance2,497,-45,60,0.39,Instance3,497,-3,60,0.19
Object3088_D,Instance1,788,-6,30,0.76,Instance2,788,-38,30,0.13,Instance3,788,-6,30,0.1
Object3089_D,Instance1,892,-25,70,0.01,Instance2,892,-49,70,0.75,Instance3,892,-12,70,0.23
Object3090_D,Instance1,236,-37,110,0.95,Instance2,236,-22,110,0.04,Instance3,236,-16,110,0.01
Object3091_D,Instance1,421,-49,200,0.82,Instance2,421,-16,200,0.01,Instance3,421,-43,200,0.17
Object3092_D,Instance1,676,-21,190,0.85,Instance2,676,-23,190,0.05,Instance3,676,-26,190,0.09
Object3093_D,Instance1,190,-21,40,0.86,Instance2,190,-49,40,0.03,Instance3,190,-39,40,0.12
Object3094_D,Instance1,599,-16,90,0.28,Instance2,599,-44,90,0.4,Instance3,599,-47,90,0.33
Object3095_D,Instance1,802,-17,160,0.94,Instance2,802,-43,160,0.04,Instance3,802,-50,160,0.02
Object3096_D,Instance1,539,-35,70,0.72,Instance2,539,-33,70,0.12,Instance3,539,-46,70,0.16
Object3097_D,Instance1,126,-49,110,0.96,Instance2,126,-2,110,0.04,Instance3,126,-6,110,0.0
Object3098_D,Instance1,419,-13,90,0.99,Instance2,419,-5,90,0.0,Instance3,419,-29,90,0.01
Object3099_D,Instance1,935,-38,40,0.88,Instance2,935,-32,40,0.04,Instance3,935,-25,40,0.07
Object3100_D,Instance1,713,-44,150,0.48,Instance2,713,-25,150,0.47,Instance3,713,-1,150,0.05
Object3101_D,Instance1,747,-1,200,0.56,Instance2,747,-13,200,0.05,Instance3,747,-20,200,0.39
Object3102_D,Instance1,831,-30,150,0.82,Instance2,831,-36,150,0.14,Instance3,831,-5,150,0.04
Object3103_D,Instance1,629,-28,160,0.51,Instance2,629,-47,160,0.22,Instance3,629,-23,160,0.27
Object3104_D,Instance1,524,-21,50,0.55,Instance2,524,-12,50,0.01,Instance3,524,-43,50,0.44
Object3105_D,Instance1,780,-1,180,0.75,Instance2,780,-19,180,0.18,Instance3,780,-19,180,0.08
Object3106_D,Instance1,246,-16,80,0.83,Instance2,246,-9,80,0.08,Instance3,246,-27,80,0.09
Object3107_D,Instance1,54,-8,100,0.92,Instance2,54,-33,100,0.06,Instance3,54,-50,100,0.02
Object3108_D,Instance1,440,-40,170,0.1,Instance2,440,-17,170,0.59,Instance3,440,-43,170,0.32
Object3109_D,Instance1,114,-9,150,0.05,Instance2,114,-9,150,0.04,Instance3,114,-41,150,0.91
Object3110_D,Instance1,82,-30,170,0.72,Instance2,82,-2,170,0.03,Instance3,82,-6,170,0.25
Object3111_D,Instance1,970,-45,140,0.91,Instance2,970,-24,140,0.03,Instance3,970,-21,140,0.06
Object3112_D,Instance1,192,-20,100,0.5,Instance2,192,-32,100,0.24,Instance3,192,-38,100,0.26
Object3113_D,Instance1,774,-22,10,0.17,Instance2,774,-15,10,0.16,Instance3,774,-14,10,0.67
Object3114_D,Instance1,829,-25,130,0.06,Instance2,829,-16,130,0.15,Instance3,829,-46,130,0.79
Object3115_D,Instance1,614,-24,130,0.08,Instance2,614,-24,130,0.67,Instance3,614,-4,130,0.25
Object3116_D,Instance1,96,-34,170,0.43,Instance2,96,-41,170,0.21,Instance3,96,-38,170,0.36
Object3117_D,Instance1,588,-37,130,0.82,Instance2,588,-19,130,0.01,Instance3,588,-47,130,0.18
Object3118_D,Instance1,446,-48,140,0.94,Instance2,446,-40,140,0.02,Instance3,446,-48,140,0.04
Object3119_D,Instance1,996,-18,10,0.68,Instance2,996,-39,10,0.29,Instance3,996,-31,10,0.03
Object3120_D,Instance1,392,-43,120,1.0,Instance2,392,-17,120,0.0,Instance3,392,-42,120,0.0
Object3121_D,Instance1,664,-40,150,0.07,Instance2,664,-6,150,0.17,Instance3,664,-13,150,0.76
Object3122_D,Instance1,442,-22,130,0.29,Instance2,442,-43,130,0.59,Instance3,442,-9,130,0.12
Object3123_D,Instance1,822,-45,90,0.71,Instance2,822,-28,90,0.26,Instance3,822,-6,90,0.03
Object3124_D,Instance1,466,-49,150,0.83,Instance2,466,-23,150,0.13,Instance3,466,-27,150,0.04
Object3125_D,Instance1,315,-31,90,0.42,Instance2,315,-45,90,0.09,Instance3,315,-43,90,0.49
Object3126_D,Instance1,639,-14,120,0.92,Instance2,639,-19,120,0.07,Instance3,639,-36,120,0.01
Object3127_D,Instance1,286,-22,10,0.18,Instance2,286,-31,10,0.56,Instance3,286,-17,10,0.26
Object3128_D,Instance1,16,-23,170,0.68,Instance2,16,-42,170,0.28,Instance3,16,-30,170,0.04
Object3129_D,Instance1,330,-9,130,0.62,Instance2,330,-7,130,0.34,Instance3,330,-20,130,0.04
Object3130_D,Instance1,413,-43,190,0.27,Instance2,413,-23,190,0.39,Instance3,413,-26,190,0.34
Object3131_D,Instance1,305,-26,160,0.14,Instance2,305,-2,160,0.68,Instance3,305,-42,160,0.18
Object3132_D,Instance1,323,-50,170,0.79,Instance2,323,-46,170,0.15,Instance3,323,-20,170,0.06
Object3133_D,Instance1,194,-2,10,0.28,Instance2,194,-35,10,0.06,Instance3,194,-10,10,0.66
Object3134_D,Instance1,754,-8,150,0.17,Instance2,754,-20,150,0.42,Instance3,754,-25,150,0.42
Object3135_D,Instance1,875,-1,30,0.44,Instance2,875,-44,30,0.46,Instance3,875,-24,30,0.11
Object3136_D,Instance1,615,-48,40,0.26,Instance2,615,-11,40,0.33,Instance3,615,-18,40,0.41
Object3137_D,Instance1,406,-30,130,0.8,Instance2,406,-42,130,0.09,Instance3,406,-35,130,0.11
Object3138_D,Instance1,688,-39,50,0.08,Instance2,688,-31,50,0.15,Instance3,688,-28,50,0.77
Object3139_D,Instance1,146,-24,170,0.15,Instance2,146,-2,170,0.66,Instance3,146,-49,170,0.19
Object3140_D,Instance1,638,-44,190,1.0,Instance2,638,-30,190,0.0,Instance3,638,-7,190,0.0
Object3141_D,Instance1,21,-5,120,0.12,Instance2,21,-33,120,0.01,Instance3,21,-36,120,0.87
Object3142_D,Instance1,798,-21,110,0.26,Instance2,798,-11,110,0.04,Instance3,798,-25,110,0.71
Object3143_D,Instance1,86,-18,90,0.71,Instance2,86,-40,90,0.15,Instance3,86,-36,90,0.14
Object3144_D,Instance1,841,-4,140,0.99,Instance2,841,-37,140,0.01,Instance3,841,-14,140,0.0
Object3145_D,Instance1,488,-50,140,0.4,Instance2,488,-5,140,0.01,Instance3,488,-49,140,0.6
Object3146_D,Instance1,39,-42,180,0.65,Instance2,39,-48,180,0.17,Instance3,39,-21,180,0.18
Object3147_D,Instance1,311,-7,160,0.77,Instance2,311,-2,160,0.09,Instance3,311,-42,160,0.14
Object3148_D,Instance1,491,-13,60,0.23,Instance2,491,-46,60,0.31,Instance3,491,-31,60,0.46
Object3149_D,Instance1,601,-22,30,0.7,Instance2,601,-11,30,0.19,Instance3,601,-5,30,0.11
Object3150_D,Instance1,95,-31,60,0.6,Instance2,95,-43,60,0.39,Instance3,95,-37,60,0.01
Object3151_D,Instance1,60,-18,190,0.12,Instance2,60,-32,190,0.81,Instance3,60,-49,190,0.07
Object3152_D,Instance1,528,-32,80,0.77,Instance2,528,-19,80,0.21,Instance3,528,-21,80,0.02
Object3153_D,Instance1,501,-43,150,0.97,Instance2,501,-36,150,0.02,Instance3,501,-21,150,0.0
Object3154_D,Instance1,263,-5,130,0.18,Instance2,263,-30,130,0.67,Instance3,263,-34,130,0.15
Object3155_D,Instance1,468,-38,150,0.5,Instance2,468,-31,150,0.26,Instance3,468,-34,150,0.25
Object3156_D,Instance1,912,-5,70,0.19,Instance2,912,-17,70,0.41,Instance3,912,-43,70,0.4
Object3157_D,Instance1,390,-4,50,0.75,Instance2,390,-9,50,0.2,Instance3,390,-6,50,0.05
Object3158_D,Instance1,596,-16,60,0.86,Instance2,596,-11,60,0.1,Instance3,596,-31,60,0.04
Object3159_D,Instance1,44,-40,60,0.55,Instance2,44,-30,60,0.16,Instance3,44,-41,60,0.29
Object3160_D,Instance1,56,-18,190,0.16,Instance2,56,-40,190,0.03,Instance3,56,-19,190,0.81
Object3161_D,Instance1,425,-22,140,0.58,Instance2,425,-24,140,0.34,Instance3,425,-40,140,0.07
Object3162_D,Instance1,501,-41,110,0.99,Instance2,501,-20,110,0.01,Instance3,501,-30,110,0.0
Object3163_D,Instance1,787,-37,10,0.53,Instance2,787,-29,10,0.33,Instance3,787,-25,10,0.13
Object3164_D,Instance1,359,-26,190,0.36,Instance2,359,-30,190,0.58,Instance3,359,-7,190,0.05
Object3165_D,Instance1,791,-13,140,0.01,Instance2,791,-17,140,0.45,Instance3,791,-7,140,0.54
Object3166_D,Instance1,383,-50,110,0.26,Instance2,383,-7,110,0.07,Instance3,383,-42,110,0.67
Object3167_D,Instance1,207,-31,190,0.06,Instance2,207,-1,190,0.45,Instance3,207,-45,190,0.49
Object3168_D,Instance1,244,-36,80,0.75,Instance2,244,-26,80,0.19,Instance3,244,-2,80,0.06
Object3169_D,Instance1,385,-45,110,0.16,Instance2,385,-46,110,0.47,Instance3,385,-38,110,0.37
Object3170_D,Instance1,732,-20,150,0.69,Instance2,732,-4,150,0.17,Instance3,732,-48,150,0.14
Object3171_D,Instance1,146,-31,30,0.77,Instance2,146,-21,30,0.22,Instance3,146,-50,30,0.01
Object3172_D,Instance1,786,-8,160,0.37,Instance2,786,-13,160,0.21,Instance3,786,-40,160,0.41
Object3173_D,Instance1,641,-24,90,0.57,Instance2,641,-9,90,0.23,Instance3,641,-1,90,0.2
Object3174_D,Instance1,675,-15,180,0.44,Instance2,675,-43,180,0.3,Instance3,675,-36,180,0.25
Object3175_D,Instance1,675,-6,90,0.08,Instance2,675,-22,90,0.68,Instance3,675,-12,90,0.24
Object3176_D,Instance1,572,-17,30,0.57,Instance2,572,-28,30,0.21,Instance3,572,-42,30,0.22
Object3177_D,Instance1,81,-17,150,0.52,Instance2,81,-1,150,0.15,Instance3,81,-14,150,0.33
Object3178_D,Instance1,551,-15,180,0.48,Instance2,551,-44,180,0.11,Instance3,551,-9,180,0.41
Object3179_D,Instance1,583,-30,90,0.65,Instance2,583,-11,90,0.01,Instance3,583,-7,90,0.34
Object3180_D,Instance1,670,-16,130,1.0,Instance2,670,-49,130,0.0,Instance3,670,-7,130,0.0
Object3181_D,Instance1,383,-21,130,0.07,Instance2,383,-10,130,0.33,Instance3,383,-50,130,0.61
Object3182_D,Instance1,838,-20,70,0.52,Instance2,838,-15,70,0.12,Instance3,838,-42,70,0.36
Object3183_D,Instance1,243,-1,170,0.81,Instance2,243,-4,170,0.1,Instance3,243,-34,170,0.09
Object3184_D,Instance1,830,-31,90,0.75,Instance2,830,-13,90,0.11,Instance3,830,-23,90,0.14
Object3185_D,Instance1,11,-9,30,0.75,Instance2,11,-19,30,0.03,Instance3,11,-39,30,0.22
Object3186_D,Instance1,179,-43,120,0.57,Instance2,179,-45,120,0.26,Instance3,179,-43,120,0.17
Object3187_D,Instance1,437,-30,90,0.19,Instance2,437,-36,90,0.2,Instance3,437,-22,90,0.6
Object3188_D,Instance1,927,-30,60,0.99,Instance2,927,-16,60,0.0,Instance3,927,-36,60,0.01
Object3189_D,Instance1,966,-18,110,0.15,Instance2,966,-46,110,0.1,Instance3,966,-6,110,0.75
Object3190_D,Instance1,58,-38,60,0.35,Instance2,58,-21,60,0.23,Instance3,58,-30,60,0.42
Object3191_D,Instance1,345,-41,160,0.08,Instance2,345,-37,160,0.32,Instance3,345,-34,160,0.6
Object3192_D,Instance1,72,-45,100,0.46,Instance2,72,-22,100,0.46,Instance3,72,-32,100,0.09
Object3193_D,Instance1,434,-7,10,0.08,Instance2,434,-7,10,0.15,Instance3,434,-37,10,0.77
Object3194_D,Instance1,836,-28,140,0.02,Instance2,836,-49,140,0.45,Instance3,836,-46,140,0.53
Object3195_D,Instance1,198,-39,150,0.75,Instance2,198,-26,150,0.09,Instance3,198,-27,150,0.16
Object3196_D,Instance1,615,-33,80,0.87,Instance2,615,-31,80,0.11,Instance3,615,-31,80,0.02
Object3197_D,Instance1,298,-35,30,0.31,Instance2,298,-20,30,0.03,Instance3,298,-30,30,0.66
Object3198_D,Instance1,474,-23,150,0.02,Instance2,474,-7,150,0.42,Instance3,474,-8,150,0.56
Object3199_D,Instance1,833,-11,100,0.18,Instance2,833,-21,100,0.19,Instance3,833,-2,100,0.64
Object3200_D,Instance1,413,-12,110,0.71,Instance2,413,-29,110,0.13,Instance3,413,-29,110,0.15
Object3201_D,Instance1,687,-15,170,0.72,Instance2,687,-26,170,0.02,Instance3,687,-37,170,0.26
Object3202_D,Instance1,186,-36,180,0.65,Instance2,186,-47,180,0.2,Instance3,186,-25,180,0.15
Object3203_D,Instance1,943,-38,10,0.77,Instance2,943,-2,10,0.23,Instance3,943,-28,10,0.01
Object3204_D,Instance1,838,-21,130,0.78,Instance2,838,-26,130,0.15,Instance3,838,-38,130,0.07
Object3205_D,Instance1,8,-2,40,0.6,Instance2,8,-50,40,0.1,Instance3,8,-27,40,0.29
Object3206_D,Instance1,252,-16,170,0.29,Instance2,252,-27,170,0.58,Instance3,252,-12,170,0.13
Object3207_D,Instance1,26,-35,140,0.33,Instance2,26,-23,140,0.48,Instance3,26,-16,140,0.18
Object3208_D,Instance1,562,-29,100,0.76,Instance2,562,-41,100,0.17,Instance3,562,-3,100,0.08
Object3209_D,Instance1,30,-35,190,1.0,Instance2,30,-27,190,0.0,Instance3,30,-32,190,0.0
Object3210_D,Instance1,673,-39,90,0.42,Instance2,673,-30,90,0.44,Instance3,673,-42,90,0.14
Object3211_D,Instance1,884,-33,110,0.12,Instance2,884,-49,110,0.56,Instance3,884,-26,110,0.32
Object3212_D,Instance1,196,-50,120,0.19,Instance2,196,-2,120,0.12,Instance3,196,-8,120,0.69
Object3213_D,Instance1,557,-27,20,0.83,Instance2,557,-10,20,0.15,Instance3,557,-36,20,0.02
Object3214_D,Instance1,226,-18,200,0.71,Instance2,226,-31,200,0.23,Instance3,226,-27,200,0.06
Object3215_D,Instance1,703,-31,160,0.38,Instance2,703,-50,160,0.04,Instance3,703,-42,160,0.58
Object3216_D,Instance1,774,-34,80,0.57,Instance2,774,-7,80,0.3,Instance3,774,-45,80,0.13
Object3217_D,Instance1,360,-19,200,0.13,Instance2,360,-28,200,0.03,Instance3,360,-20,200,0.84
Object3218_D,Instance1,532,-11,120,0.21,Instance2,532,-21,120,0.09,Instance3,532,-48,120,0.71
Object3219_D,Instance1,668,-41,10,0.46,Instance2,668,-14,10,0.07,Instance3,668,-43,10,0.47
Object3220_D,Instance1,787,-4,90,0.37,Instance2,787,-40,90,0.12,Instance3,787,-44,90,0.51
Object3221_D,Instance1,800,-46,130,0.96,Instance2,800,-12,130,0.02,Instance3,800,-4,130,0.02
Object3222_D,Instance1,133,-8,40,0.16,Instance2,133,-40,40,0.16,Instance3,133,-36,40,0.69
Object3223_D,Instance1,266,-7,20,0.55,Instance2,266,-22,20,0.36,Instance3,266,-22,20,0.09
Object3224_D,Instance1,387,-2,100,0.41,Instance2,387,-49,100,0.53,Instance3,387,-30,100,0.05
Object3225_D,Instance1,780,-50,70,0.4,Instance2,780,-34,70,0.58,Instance3,780,-16,70,0.02
Object3226_D,Instance1,948,-43,100,0.58,Instance2,948,-7,100,0.35,Instance3,948,-4,100,0.07
Object3227_D,Instance1,794,-32,70,0.48,Instance2,794,-49,70,0.1,Instance3,794,-33,70,0.42
Object3228_D,Instance1,566,-7,90,0.67,Instance2,566,-17,90,0.1,Instance3,566,-13,90,0.23
Object3229_D,Instance1,7,-12,130,0.99,Instance2,7,-36,130,0.01,Instance3,7,-25,130,0.0
Object3230_D,Instance1,243,-27,150,0.43,Instance2,243,-20,150,0.45,Instance3,243,-18,150,0.12
