Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object2605_D,Instance1,551,-8,80,0.93,Instance2,551,-29,80,0.03,Instance3,551,-27,80,0.03
Object2606_D,Instance1,483,-10,120,0.33,Instance2,483,-6,120,0.67,Instance3,483,-48,120,0.0
Object2607_D,Instance1,973,-35,120,0.74,Instance2,973,-25,120,0.13,Instance3,973,-49,120,0.13
Object2608_D,Instance1,584,-27,140,0.86,Instance2,584,-33,140,0.03,Instance3,584,-49,140,0.11
Object2609_D,Instance1,841,-20,200,0.34,Instance2,841,-19,200,0.09,Instance3,841,-26,200,0.56
Object2610_D,Instance1,597,-16,40,0.9,Instance2,597,-4,40,0.0,Instance3,597,-35,40,0.1
Object2611_D,Instance1,578,-38,70,0.64,Instance2,578,-40,70,0.12,Instance3,578,-8,70,0.24
Object2612_D,Instance1,543,-20,180,0.59,Instance2,543,-25,180,0.04,Instance3,543,-43,180,0.37
Object2613_D,Instance1,699,-35,110,0.9,Instance2,699,-43,110,0.09,Instance3,699,-33,110,0.01
Object2614_D,Instance1,509,-15,200,0.49,Instance2,509,-2,200,0.33,Instance3,509,-39,200,0.18
Object2615_D,Instance1,282,-39,10,0.56,Instance2,282,-41,10,0.18,Instance3,282,-10,10,0.27
Object2616_D,Instance1,799,-46,180,0.81,Instance2,799,-30,180,0.16,Instance3,799,-13,180,0.02
Object2617_D,Instance1,153,-13,30,0.19,Instance2,153,-48,30,0.31,Instance3,153,-9,30,0.49
Object2618_D,Instance1,331,-8,170,0.47,Instance2,331,-44,170,0.24,Instance3,331,-22,170,0.28
Object2619_D,Instance1,524,-28,50,0.91,Instance2,524,-18,50,0.07,Instance3,524,-28,50,0.02
Object2620_D,Instance1,228,-41,100,0.39,Instance2,228,-3,100,0.32,Instance3,228,-45,100,0.29
Object2621_D,Instance1,542,-39,130,0.82,Instance2,542,-1,130,0.08,Instance3,542,-27,130,0.09
Object2622_D,Instance1,383,-35,90,0.3,Instance2,383,-6,90,0.59,Instance3,383,-36,90,0.11
Object2623_D,Instance1,51,-20,190,0.2,Instance2,51,-32,190,0.66,Instance3,51,-12,190,0.15
Object2624_D,Instance1,905,-32,80,0.94,Instance2,905,-45,80,0.06,Instance3,905,-10,80,0.0
Object2625_D,Instance1,199,-11,50,0.74,Instance2,199,-32,50,0.24,Instance3,199,-19,50,0.03
Object2626_D,Instance1,980,-47,50,0.36,Instance2,980,-28,50,0.23,Instance3,980,-24,50,0.41
Object2627_D,Instance1,811,-31,190,0.84,Instance2,811,-24,190,0.05,Instance3,811,-15,190,0.11
Object2628_D,Instance1,928,-6,40,0.28,Instance2,928,-20,40,0.28,Instance3,928,-38,40,0.44
Object2629_D,Instance1,936,-10,80,0.5,Instance2,936,-44,80,0.37,Instance3,936,-9,80,0.13
Object2630_D,Instance1,91,-48,10,0.63,Instance2,91,-46,10,0.27,Instance3,91,-45,10,0.11
Object2631_D,Instance1,308,-9,60,0.07,Instance2,308,-40,60,0.66,Instance3,308,-22,60,0.27
Object2632_D,Instance1,321,-7,120,0.96,Instance2,321,-38,120,0.01,Instance3,321,-42,120,0.03
Object2633_D,Instance1,969,-32,100,0.23,Instance2,969,-45,100,0.24,Instance3,969,-11,100,0.53
Object2634_D,Instance1,126,-10,130,0.47,Instance2,126,-22,130,0.31,Instance3,126,-44,130,0.22
Object2635_D,Instance1,132,-24,180,0.28,Instance2,132,-46,180,0.21,Instance3,132,-42,180,0.51
Object2636_D,Instance1,693,-24,120,0.05,Instance2,693,-50,120,0.81,Instance3,693,-5,120,0.15
Object2637_D,Instance1,834,-44,60,0.58,Instance2,834,-32,60,0.36,Instance3,834,-50,60,0.06
Object2638_D,Instance1,843,-43,70,0.26,Instance2,843,-15,70,0.67,Instance3,843,-39,70,0.08
Object2639_D,Instance1,40,-23,50,0.99,Instance2,40,-31,50,0.0,Instance3,40,-8,50,0.01
Object2640_D,Instance1,444,-8,80,0.28,Instance2,444,-19,80,0.65,Instance3,444,-4,80,0.07
Object2641_D,Instance1,105,-7,100,0.65,Instance2,105,-22,100,0.18,Instance3,105,-33,100,0.17
Object2642_D,Instance1,469,-16,70,0.26,Instance2,469,-28,70,0.3,Instance3,469,-5,70,0.44
Object2643_D,Instance1,420,-2,180,0.02,Instance2,420,-24,180,0.5,Instance3,420,-34,180,0.48
Object2644_D,Instance1,923,-29,20,0.26,Instance2,923,-9,20,0.29,Instance3,923,-25,20,0.44
Object2645_D,Instance1,613,-32,100,0.93,Instance2,613,-7,100,0.06,Instance3,613,-17,100,0.01
Object2646_D,Instance1,283,-4,40,0.34,Instance2,283,-12,40,0.21,Instance3,283,-37,40,0.45
Object2647_D,Instance1,844,-35,70,0.73,Instance2,844,-45,70,0.22,Instance3,844,-30,70,0.05
Object2648_D,Instance1,155,-13,90,0.91,Instance2,155,-20,90,0.02,Instance3,155,-27,90,0.07
Object2649_D,Instance1,670,-34,110,0.71,Instance2,670,-19,110,0.09,Instance3,670,-35,110,0.2
Object2650_D,Instance1,389,-4,10,0.78,Instance2,389,-14,10,0.09,Instance3,389,-39,10,0.12
Object2651_D,Instance1,247,-8,70,0.37,Instance2,247,-29,70,0.08,Instance3,247,-20,70,0.56
Object2652_D,Instance1,273,-40,20,0.92,Instance2,273,-20,20,0.06,Instance3,273,-49,20,0.02
Object2653_D,Instance1,279,-27,70,0.78,Instance2,279,-29,70,0.09,Instance3,279,-2,70,0.13
Object2654_D,Instance1,358,-33,80,0.26,Instance2,358,-35,80,0.5,Instance3,358,-27,80,0.23
Object2655_D,Instance1,461,-30,170,0.52,Instance2,461,-8,170,0.17,Instance3,461,-36,170,0.3
Object2656_D,Instance1,779,-7,20,0.55,Instance2,779,-30,20,0.34,Instance3,779,-18,20,0.1
Object2657_D,Instance1,561,-26,40,0.3,Instance2,561,-8,40,0.65,Instance3,561,-4,40,0.05
Object2658_D,Instance1,718,-29,130,0.14,Instance2,718,-12,130,0.24,Instance3,718,-19,130,0.61
Object2659_D,Instance1,430,-23,110,0.2,Instance2,430,-25,110,0.38,Instance3,430,-5,110,0.41
Object2660_D,Instance1,806,-16,200,0.55,Instance2,806,-25,200,0.07,Instance3,806,-48,200,0.38
Object2661_D,Instance1,699,-11,50,0.38,Instance2,699,-39,50,0.02,Instance3,699,-36,50,0.6
Object2662_D,Instance1,821,-18,120,0.13,Instance2,821,-14,120,0.6,Instance3,821,-38,120,0.27
Object2663_D,Instance1,563,-41,30,0.86,Instance2,563,-16,30,0.04,Instance3,563,-50,30,0.11
Object2664_D,Instance1,13,-12,170,0.83,Instance2,13,-49,170,0.1,Instance3,13,-10,170,0.08
Object2665_D,Instance1,326,-13,120,0.27,Instance2,326,-18,120,0.02,Instance3,326,-36,120,0.71
Object2666_D,Instance1,23,-33,40,0.48,Instance2,23,-44,40,0.29,Instance3,23,-45,40,0.23
Object2667_D,Instance1,808,-2,170,0.3,Instance2,808,-9,170,0.49,Instance3,808,-6,170,0.21
Object2668_D,Instance1,786,-41,180,0.48,Instance2,786,-38,180,0.3,Instance3,786,-29,180,0.22
Object2669_D,Instance1,204,-28,90,0.83,Instance2,204,-1,90,0.12,Instance3,204,-4,90,0.05
Object2670_D,Instance1,664,-4,50,0.28,Instance2,664,-40,50,0.2,Instance3,664,-43,50,0.53
Object2671_D,Instance1,48,-7,120,0.26,Instance2,48,-50,120,0.61,Instance3,48,-35,120,0.14
Object2672_D,Instance1,90,-1,120,0.49,Instance2,90,-12,120,0.44,Instance3,90,-6,120,0.07
Object2673_D,Instance1,157,-26,110,0.69,Instance2,157,-18,110,0.02,Instance3,157,-29,110,0.28
Object2674_D,Instance1,400,-7,100,0.22,Instance2,400,-49,100,0.4,Instance3,400,-45,100,0.38
Object2675_D,Instance1,941,-50,70,0.22,Instance2,941,-37,70,0.02,Instance3,941,-41,70,0.76
Object2676_D,Instance1,502,-14,130,0.16,Instance2,502,-26,130,0.63,Instance3,502,-42,130,0.21
Object2677_D,Instance1,285,-50,150,0.7,Instance2,285,-9,150,0.3,Instance3,285,-48,150,0.0
Object2678_D,Instance1,497,-29,70,0.74,Instance2,497,-43,70,0.09,Instance3,497,-6,70,0.17
Object2679_D,Instance1,751,-16,60,0.13,Instance2,751,-9,60,0.53,Instance3,751,-27,60,0.35
Object2680_D,Instance1,726,-26,150,0.86,Instance2,726,-19,150,0.12,Instance3,726,-26,150,0.02
Object2681_D,Instance1,27,-3,30,0.55,Instance2,27,-46,30,0.31,Instance3,27,-19,30,0.14
Object2682_D,Instance1,981,-45,80,0.69,Instance2,981,-18,80,0.23,Instance3,981,-31,80,0.07
Object2683_D,Instance1,846,-44,170,0.06,Instance2,846,-50,170,0.79,Instance3,846,-39,170,0.14
Object2684_D,Instance1,118,-44,100,0.7,Instance2,118,-27,100,0.12,Instance3,118,-8,100,0.17
Object2685_D,Instance1,538,-43,90,0.08,Instance2,538,-39,90,0.3,Instance3,538,-9,90,0.62
Object2686_D,Instance1,677,-34,150,0.15,Instance2,677,-35,150,0.78,Instance3,677,-37,150,0.07
Object2687_D,Instance1,344,-25,70,0.93,Instance2,344,-27,70,0.03,Instance3,344,-31,70,0.04
Object2688_D,Instance1,182,-17,110,0.52,Instance2,182,-14,110,0.48,Instance3,182,-10,110,0.0
Object2689_D,Instance1,965,-1,70,0.98,Instance2,965,-28,70,0.02,Instance3,965,-21,70,0.01
Object2690_D,Instance1,189,-6,110,0.43,Instance2,189,-15,110,0.01,Instance3,189,-3,110,0.57
Object2691_D,Instance1,401,-34,150,0.48,Instance2,401,-1,150,0.37,Instance3,401,-10,150,0.15
Object2692_D,Instance1,824,-27,60,0.52,Instance2,824,-46,60,0.42,Instance3,824,-45,60,0.06
Object2693_D,Instance1,543,-24,80,0.8,Instance2,543,-23,80,0.06,Instance3,543,-40,80,0.14
Object2694_D,Instance1,637,-32,100,0.34,Instance2,637,-44,100,0.53,Instance3,637,-1,100,0.13
Object2695_D,Instance1,809,-31,80,0.53,Instance2,809,-28,80,0.16,Instance3,809,-18,80,0.3
Object2696_D,Instance1,585,-31,150,0.09,Instance2,585,-34,150,0.54,Instance3,585,-43,150,0.38
Object2697_D,Instance1,801,-24,40,0.9,Instance2,801,-39,40,0.06,Instance3,801,-41,40,0.04
Object2698_D,Instance1,26,-14,60,0.61,Instance2,26,-3,60,0.32,Instance3,26,-15,60,0.07
Object2699_D,Instance1,228,-1,20,0.4,Instance2,228,-48,20,0.28,Instance3,228,-39,20,0.32
Object2700_D,Instance1,229,-11,150,0.79,Instance2,229,-36,150,0.16,Instance3,229,-3,150,0.05
Object2701_D,Instance1,371,-38,160,0.47,Instance2,371,-7,160,0.37,Instance3,371,-23,160,0.16
Object2702_D,Instance1,224,-43,110,0.21,Instance2,224,-40,110,0.58,Instance3,224,-3,110,0.21
Object2703_D,Instance1,216,-26,50,0.93,Instance2,216,-15,50,0.05,Instance3,216,-49,50,0.02
Object2704_D,Instance1,64,-5,90,0.57,Instance2,64,-49,90,0.42,Instance3,64,-9,90,0.02
Object2705_D,Instance1,322,-20,190,0.1,Instance2,322,-36,190,0.86,Instance3,322,-5,190,0.04
Object2706_D,Instance1,309,-38,90,0.05,Instance2,309,-24,90,0.32,Instance3,309,-33,90,0.63
Object2707_D,Instance1,123,-14,20,1.0,Instance2,123,-29,20,0.0,Instance3,123,-36,20,0.0
Object2708_D,Instance1,174,-34,190,0.87,Instance2,174,-40,190,0.05,Instance3,174,-13,190,0.09
Object2709_D,Instance1,301,-42,40,1.0,Instance2,301,-25,40,0.0,Instance3,301,-22,40,0.0
Object2710_D,Instance1,873,-19,80,0.42,Instance2,873,-32,80,0.33,Instance3,873,-18,80,0.24
Object2711_D,Instance1,959,-12,10,0.8,Instance2,959,-9,10,0.02,Instance3,959,-46,10,0.19
Object2712_D,Instance1,328,-46,30,0.48,Instance2,328,-39,30,0.14,Instance3,328,-5,30,0.38
Object2713_D,Instance1,959,-30,30,0.04,Instance2,959,-4,30,0.14,Instance3,959,-20,30,0.82
Object2714_D,Instance1,749,-3,130,0.04,Instance2,749,-12,130,0.49,Instance3,749,-5,130,0.47
Object2715_D,Instance1,471,-39,70,0.76,Instance2,471,-3,70,0.18,Instance3,471,-39,70,0.06
Object2716_D,Instance1,991,-21,130,0.14,Instance2,991,-18,130,0.31,Instance3,991,-9,130,0.55
Object2717_D,Instance1,999,-48,190,0.2,Instance2,999,-41,190,0.43,Instance3,999,-21,190,0.37
Object2718_D,Instance1,780,-14,100,0.25,Instance2,780,-15,100,0.36,Instance3,780,-26,100,0.4
Object2719_D,Instance1,529,-26,170,0.53,Instance2,529,-22,170,0.24,Instance3,529,-6,170,0.23
Object2720_D,Instance1,287,-28,190,0.28,Instance2,287,-29,190,0.16,Instance3,287,-8,190,0.57
Object2721_D,Instance1,53,-50,90,0.86,Instance2,53,-8,90,0.03,Instance3,53,-25,90,0.11
Object2722_D,Instance1,650,-12,80,0.26,Instance2,650,-45,80,0.03,Instance3,650,-10,80,0.71
Object2723_D,Instance1,405,-3,10,0.97,Instance2,405,-27,10,0.02,Instance3,405,-47,10,0.0
Object2724_D,Instance1,564,-29,130,0.06,Instance2,564,-6,130,0.88,Instance3,564,-3,130,0.06
Object2725_D,Instance1,960,-20,130,0.88,Instance2,960,-14,130,0.03,Instance3,960,-29,130,0.09
Object2726_D,Instance1,108,-4,30,1.0,Instance2,108,-23,30,0.0,Instance3,108,-42,30,0.0
Object2727_D,Instance1,22,-11,190,0.91,Instance2,22,-44,190,0.04,Instance3,22,-22,190,0.05
Object2728_D,Instance1,255,-25,90,0.14,Instance2,255,-2,90,0.72,Instance3,255,-15,90,0.14
Object2729_D,Instance1,303,-10,120,0.67,Instance2,303,-37,120,0.03,Instance3,303,-39,120,0.31
Object2730_D,Instance1,529,-40,60,0.36,Instance2,529,-28,60,0.1,Instance3,529,-34,60,0.54
Object2731_D,Instance1,606,-27,10,0.8,Instance2,606,-22,10,0.16,Instance3,606,-17,10,0.04
Object2732_D,Instance1,616,-34,50,0.09,Instance2,616,-22,50,0.89,Instance3,616,-8,50,0.02
Object2733_D,Instance1,660,-27,190,0.5,Instance2,660,-50,190,0.5,Instance3,660,-26,190,0.0
Object2734_D,Instance1,640,-17,60,0.32,Instance2,640,-35,60,0.66,Instance3,640,-38,60,0.03
Object2735_D,Instance1,571,-21,180,0.93,Instance2,571,-28,180,0.05,Instance3,571,-28,180,0.03
Object2736_D,Instance1,995,-4,120,0.78,Instance2,995,-30,120,0.08,Instance3,995,-13,120,0.13
Object2737_D,Instance1,872,-37,60,0.43,Instance2,872,-1,60,0.05,Instance3,872,-19,60,0.52
Object2738_D,Instance1,808,-45,150,0.24,Instance2,808,-14,150,0.52,Instance3,808,-22,150,0.24
Object2739_D,Instance1,246,-46,200,0.59,Instance2,246,-30,200,0.11,Instance3,246,-11,200,0.29
Object2740_D,Instance1,235,-9,20,0.16,Instance2,235,-42,20,0.16,Instance3,235,-45,20,0.68
Object2741_D,Instance1,135,-39,80,0.3,Instance2,135,-9,80,0.39,Instance3,135,-41,80,0.32
Object2742_D,Instance1,859,-44,200,0.13,Instance2,859,-22,200,0.51,Instance3,859,-17,200,0.35
Object2743_D,Instance1,195,-46,190,0.72,Instance2,195,-47,190,0.13,Instance3,195,-44,190,0.15
Object2744_D,Instance1,708,-33,140,0.82,Instance2,708,-17,140,0.06,Instance3,708,-38,140,0.12
Object2745_D,Instance1,47,-9,30,0.2,Instance2,47,-7,30,0.11,Instance3,47,-26,30,0.69
Object2746_D,Instance1,939,-31,110,0.99,Instance2,939,-14,110,0.01,Instance3,939,-33,110,0.0
Object2747_D,Instance1,13,-14,110,0.59,Instance2,13,-50,110,0.36,Instance3,13,-11,110,0.04
Object2748_D,Instance1,310,-5,170,0.73,Instance2,310,-6,170,0.14,Instance3,310,-4,170,0.12
Object2749_D,Instance1,858,-35,40,0.39,Instance2,858,-21,40,0.15,Instance3,858,-11,40,0.46
Object2750_D,Instance1,628,-43,200,1.0,Instance2,628,-12,200,0.0,Instance3,628,-17,200,0.0
Object2751_D,Instance1,451,-2,130,0.62,Instance2,451,-32,130,0.15,Instance3,451,-2,130,0.23
Object2752_D,Instance1,374,-30,10,0.47,Instance2,374,-33,10,0.42,Instance3,374,-21,10,0.11
Object2753_D,Instance1,606,-40,60,0.63,Instance2,606,-18,60,0.36,Instance3,606,-36,60,0.01
Object2754_D,Instance1,243,-45,150,0.68,Instance2,243,-41,150,0.22,Instance3,243,-14,150,0.11
Object2755_D,Instance1,64,-43,190,0.16,Instance2,64,-7,190,0.33,Instance3,64,-9,190,0.51
Object2756_D,Instance1,15,-22,170,0.1,Instance2,15,-44,170,0.01,Instance3,15,-45,170,0.89
Object2757_D,Instance1,247,-18,10,0.04,Instance2,247,-26,10,0.28,Instance3,247,-33,10,0.68
Object2758_D,Instance1,808,-31,40,0.38,Instance2,808,-41,40,0.51,Instance3,808,-39,40,0.11
Object2759_D,Instance1,68,-18,60,0.56,Instance2,68,-8,60,0.14,Instance3,68,-3,60,0.3
Object2760_D,Instance1,81,-44,90,0.01,Instance2,81,-5,90,0.24,Instance3,81,-47,90,0.76
Object2761_D,Instance1,340,-2,20,0.35,Instance2,340,-13,20,0.23,Instance3,340,-15,20,0.42
Object2762_D,Instance1,845,-7,160,0.27,Instance2,845,-21,160,0.11,Instance3,845,-48,160,0.61
Object2763_D,Instance1,92,-21,100,0.99,Instance2,92,-24,100,0.01,Instance3,92,-29,100,0.0
Object2764_D,Instance1,426,-9,70,0.23,Instance2,426,-31,70,0.21,Instance3,426,-25,70,0.56
Object2765_D,Instance1,906,-34,20,1.0,Instance2,906,-21,20,0.0,Instance3,906,-8,20,0.0
Object2766_D,Instance1,30,-15,160,0.2,Instance2,30,-33,160,0.4,Instance3,30,-17,160,0.4
Object2767_D,Instance1,162,-45,10,0.56,Instance2,162,-4,10,0.41,Instance3,162,-11,10,0.03
Object2768_D,Instance1,870,-40,30,0.8,Instance2,870,-38,30,0.2,Instance3,870,-34,30,0.01
Object2769_D,Instance1,801,-20,90,0.19,Instance2,801,-7,90,0.62,Instance3,801,-27,90,0.2
Object2770_D,Instance1,153,-3,130,0.64,Instance2,153,-43,130,0.3,Instance3,153,-10,130,0.05
Object2771_D,Instance1,154,-2,180,0.83,Instance2,154,-38,180,0.04,Instance3,154,-24,180,0.13
Object2772_D,Instance1,681,-37,90,0.65,Instance2,681,-36,90,0.15,Instance3,681,-20,90,0.2
Object2773_D,Instance1,47,-6,100,0.23,Instance2,47,-29,100,0.11,Instance3,47,-23,100,0.66
Object2774_D,Instance1,365,-18,170,0.11,Instance2,365,-10,170,0.76,Instance3,365,-5,170,0.13
Object2775_D,Instance1,12,-14,160,0.57,Instance2,12,-23,160,0.36,Instance3,12,-14,160,0.08
Object2776_D,Instance1,767,-5,20,0.21,Instance2,767,-22,20,0.34,Instance3,767,-23,20,0.45
Object2777_D,Instance1,298,-5,30,0.55,Instance2,298,-48,30,0.06,Instance3,298,-11,30,0.4
Object2778_D,Instance1,37,-1,80,0.97,Instance2,37,-48,80,0.02,Instance3,37,-23,80,0.02
Object2779_D,Instance1,353,-42,130,0.31,Instance2,353,-4,130,0.55,Instance3,353,-27,130,0.14
Object2780_D,Instance1,699,-11,10,0.57,Instance2,699,-27,10,0.05,Instance3,699,-11,10,0.38
Object2781_D,Instance1,556,-22,80,0.65,Instance2,556,-47,80,0.17,Instance3,556,-35,80,0.18
Object2782_D,Instance1,280,-37,190,0.78,Instance2,280,-11,190,0.17,Instance3,280,-48,190,0.05
Object2783_D,Instance1,15,-9,130,0.36,Instance2,15,-14,130,0.3,Instance3,15,-26,130,0.34
Object2784_D,Instance1,452,-42,60,0.6,Instance2,452,-13,60,0.26,Instance3,452,-9,60,0.13
Object2785_D,Instance1,48,-36,20,0.59,Instance2,48,-26,20,0.16,Instance3,48,-3,20,0.25
Object2786_D,Instance1,937,-8,10,0.69,Instance2,937,-24,10,0.11,Instance3,937,-36,10,0.2
Object2787_D,Instance1,638,-10,40,0.03,Instance2,638,-45,40,0.53,Instance3,638,-8,40,0.44
Object2788_D,Instance1,106,-38,80,0.08,Instance2,106,-37,80,0.79,Instance3,106,-27,80,0.13
Object2789_D,Instance1,125,-47,180,0.6,Instance2,125,-32,180,0.1,Instance3,125,-28,180,0.31
Object2790_D,Instance1,388,-21,80,0.89,Instance2,388,-9,80,0.06,Instance3,388,-27,80,0.06
Object2791_D,Instance1,108,-36,20,0.82,Instance2,108,-40,20,0.09,Instance3,108,-31,20,0.08
Object2792_D,Instance1,722,-36,130,0.26,Instance2,722,-5,130,0.17,Instance3,722,-38,130,0.57
Object2793_D,Instance1,738,-38,190,0.1,Instance2,738,-10,190,0.22,Instance3,738,-20,190,0.68
Object2794_D,Instance1,424,-27,30,0.35,Instance2,424,-40,30,0.5,Instance3,424,-39,30,0.15
Object2795_D,Instance1,50,-10,30,0.8,Instance2,50,-16,30,0.16,Instance3,50,-1,30,0.03
Object2796_D,Instance1,693,-44,40,0.36,Instance2,693,-21,40,0.51,Instance3,693,-31,40,0.12
Object2797_D,Instance1,854,-47,90,0.98,Instance2,854,-39,90,0.01,Instance3,854,-6,90,0.01
Object2798_D,Instance1,366,-22,40,0.26,Instance2,366,-47,40,0.59,Instance3,366,-24,40,0.15
Object2799_D,Instance1,740,-23,10,0.01,Instance2,740,-49,10,0.83,Instance3,740,-45,10,0.15
Object2800_D,Instance1,218,-35,20,0.31,Instance2,218,-2,20,0.56,Instance3,218,-25,20,0.12
Object2801_D,Instance1,737,-45,190,0.35,Instance2,737,-24,190,0.57,Instance3,737,-41,190,0.08
Object2802_D,Instance1,331,-49,20,0.28,Instance2,331,-1,20,0.21,Instance3,331,-26,20,0.51
Object2803_D,Instance1,122,-14,40,0.95,Instance2,122,-28,40,0.01,Instance3,122,-24,40,0.04
Object2804_D,Instance1,537,-39,110,0.02,Instance2,537,-20,110,0.16,Instance3,537,-14,110,0.82
Object2805_D,Instance1,963,-37,60,0.86,Instance2,963,-4,60,0.08,Instance3,963,-36,60,0.06
Object2806_D,Instance1,419,-27,150,0.59,Instance2,419,-49,150,0.37,Instance3,419,-20,150,0.04
Object2807_D,Instance1,479,-22,10,0.2,Instance2,479,-23,10,0.03,Instance3,479,-1,10,0.77
Object2808_D,Instance1,383,-20,80,0.67,Instance2,383,-14,80,0.2,Instance3,383,-27,80,0.13
Object2809_D,Instance1,789,-23,200,0.62,Instance2,789,-13,200,0.02,Instance3,789,-2,200,0.36
Object2810_D,Instance1,909,-37,140,0.57,Instance2,909,-13,140,0.38,Instance3,909,-1,140,0.06
Object2811_D,Instance1,760,-4,200,0.34,Instance2,760,-17,200,0.3,Instance3,760,-6,200,0.37
Object2812_D,Instance1,678,-37,200,0.78,Instance2,678,-20,200,0.08,Instance3,678,-26,200,0.14
Object2813_D,Instance1,165,-40,120,0.76,Instance2,165,-33,120,0.18,Instance3,165,-7,120,0.05
Object2814_D,Instance1,998,-38,30,0.05,Instance2,998,-2,30,0.94,Instance3,998,-43,30,0.01
Object2815_D,Instance1,786,-27,90,1.0,Instance2,786,-20,90,0.0,Instance3,786,-24,90,0.0
Object2816_D,Instance1,433,-15,60,0.72,Instance2,433,-12,60,0.24,Instance3,433,-34,60,0.04
Object2817_D,Instance1,318,-27,200,0.82,Instance2,318,-5,200,0.07,Instance3,318,-14,200,0.11
Object2818_D,Instance1,299,-2,120,0.79,Instance2,299,-22,120,0.17,Instance3,299,-41,120,0.04
Object2819_D,Instance1,648,-42,90,0.74,Instance2,648,-43,90,0.26,Instance3,648,-13,90,0.0
Object2820_D,Instance1,83,-32,120,0.9,Instance2,83,-35,120,0.06,Instance3,83,-9,120,0.04
Object2821_D,Instance1,283,-27,130,0.4,Instance2,283,-23,130,0.59,Instance3,283,-31,130,0.01
Object2822_D,Instance1,169,-9,40,0.75,Instance2,169,-27,40,0.07,Instance3,169,-33,40,0.18
Object2823_D,Instance1,538,-3,90,0.5,Instance2,538,-3,90,0.44,Instance3,538,-25,90,0.06
Object2824_D,Instance1,794,-17,30,0.26,Instance2,794,-17,30,0.01,Instance3,794,-7,30,0.73
Object2825_D,Instance1,250,-47,170,0.95,Instance2,250,-20,170,0.03,Instance3,250,-28,170,0.02
Object2826_D,Instance1,761,-3,20,0.08,Instance2,761,-43,20,0.72,Instance3,761,-16,20,0.2
Object2827_D,Instance1,111,-15,90,0.45,Instance2,111,-7,90,0.4,Instance3,111,-13,90,0.14
Object2828_D,Instance1,205,-6,170,0.21,Instance2,205,-4,170,0.09,Instance3,205,-31,170,0.7
Object2829_D,Instance1,717,-19,40,0.83,Instance2,717,-4,40,0.01,Instance3,717,-26,40,0.16
Object2830_D,Instance1,118,-5,140,0.55,Instance2,118,-32,140,0.29,Instance3,118,-16,140,0.16
Object2831_D,Instance1,166,-45,60,0.02,Instance2,166,-13,60,0.24,Instance3,166,-3,60,0.75
Object2832_D,Instance1,848,-9,50,0.42,Instance2,848,-26,50,0.05,Instance3,848,-20,50,0.53
Object2833_D,Instance1,210,-30,110,0.98,Instance2,210,-1,110,0.01,Instance3,210,-45,110,0.01
Object2834_D,Instance1,52,-30,70,0.26,Instance2,52,-32,70,0.65,Instance3,52,-8,70,0.09
Object2835_D,Instance1,936,-23,70,0.16,Instance2,936,-32,70,0.22,Instance3,936,-27,70,0.62
Object2836_D,Instance1,722,-43,130,0.19,Instance2,722,-40,130,0.34,Instance3,722,-12,130,0.46
Object2837_D,Instance1,997,-31,170,0.65,Instance2,997,-16,170,0.19,Instance3,997,-19,170,0.15
Object2838_D,Instance1,936,-5,90,0.48,Instance2,936,-39,90,0.09,Instance3,936,-5,90,0.44
Object2839_D,Instance1,167,-33,60,0.89,Instance2,167,-20,60,0.06,Instance3,167,-35,60,0.06
Object2840_D,Instance1,728,-26,20,0.37,Instance2,728,-31,20,0.29,Instance3,728,-19,20,0.34
Object2841_D,Instance1,304,-43,90,0.09,Instance2,304,-41,90,0.36,Instance3,304,-22,90,0.54
Object2842_D,Instance1,795,-44,170,0.37,Instance2,795,-43,170,0.49,Instance3,795,-40,170,0.15
Object2843_D,Instance1,406,-34,70,0.06,Instance2,406,-9,70,0.62,Instance3,406,-42,70,0.32
Object2844_D,Instance1,838,-25,40,0.17,Instance2,838,-16,40,0.01,Instance3,838,-44,40,0.82
Object2845_D,Instance1,64,-15,100,0.94,Instance2,64,-12,100,0.02,Instance3,64,-2,100,0.04
Object2846_D,Instance1,258,-48,60,0.49,Instance2,258,-43,60,0.21,Instance3,258,-21,60,0.3
Object2847_D,Instance1,969,-29,190,0.6,Instance2,969,-11,190,0.11,Instance3,969,-36,190,0.29
Object2848_D,Instance1,687,-7,160,0.52,Instance2,687,-27,160,0.43,Instance3,687,-44,160,0.05
Object2849_D,Instance1,430,-26,170,0.5,Instance2,430,-3,170,0.17,Instance3,430,-32,170,0.33
Object2850_D,Instance1,156,-25,150,0.95,Instance2,156,-9,150,0.03,Instance3,156,-37,150,0.02
Object2851_D,Instance1,149,-9,20,0.74,Instance2,149,-5,20,0.16,Instance3,149,-43,20,0.11
Object2852_D,Instance1,501,-3,130,0.92,Instance2,501,-3,130,0.02,Instance3,501,-21,130,0.06
Object2853_D,Instance1,924,-25,180,0.66,Instance2,924,-26,180,0.21,Instance3,924,-23,180,0.12
Object2854_D,Instance1,926,-9,10,0.3,Instance2,926,-14,10,0.27,Instance3,926,-9,10,0.43
Object2855_D,Instance1,57,-15,170,0.29,Instance2,57,-25,170,0.2,Instance3,57,-40,170,0.51
Object2856_D,Instance1,239,-26,20,0.03,Instance2,239,-28,20,0.25,Instance3,239,-24,20,0.72
