Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object8703_D,Instance1,669,-42,30,0.85,Instance2,669,-6,30,0.11,Instance3,669,-46,30,0.03
Object8704_D,Instance1,786,-50,190,0.98,Instance2,786,-14,190,0.01,Instance3,786,-50,190,0.01
Object8705_D,Instance1,383,-29,150,0.17,Instance2,383,-19,150,0.21,Instance3,383,-6,150,0.61
Object8706_D,Instance1,477,-25,150,0.9,Instance2,477,-32,150,0.05,Instance3,477,-36,150,0.06
Object8707_D,Instance1,449,-35,20,0.35,Instance2,449,-24,20,0.11,Instance3,449,-1,20,0.54
Object8708_D,Instance1,902,-45,100,0.51,Instance2,902,-25,100,0.23,Instance3,902,-49,100,0.26
Object8709_D,Instance1,788,-40,140,0.59,Instance2,788,-21,140,0.15,Instance3,788,-33,140,0.25
Object8710_D,Instance1,604,-49,110,0.78,Instance2,604,-32,110,0.09,Instance3,604,-39,110,0.13
Object8711_D,Instance1,651,-39,40,0.84,Instance2,651,-25,40,0.07,Instance3,651,-44,40,0.09
Object8712_D,Instance1,782,-9,190,0.14,Instance2,782,-50,190,0.68,Instance3,782,-38,190,0.18
Object8713_D,Instance1,156,-17,50,0.01,Instance2,156,-14,50,0.86,Instance3,156,-18,50,0.14
Object8714_D,Instance1,35,-43,60,0.8,Instance2,35,-31,60,0.1,Instance3,35,-21,60,0.1
Object8715_D,Instance1,114,-48,130,0.68,Instance2,114,-15,130,0.28,Instance3,114,-30,130,0.05
Object8716_D,Instance1,356,-7,90,1.0,Instance2,356,-13,90,0.0,Instance3,356,-20,90,0.0
Object8717_D,Instance1,546,-1,110,0.82,Instance2,546,-27,110,0.07,Instance3,546,-45,110,0.11
Object8718_D,Instance1,432,-21,160,0.41,Instance2,432,-10,160,0.1,Instance3,432,-26,160,0.49
Object8719_D,Instance1,506,-24,170,0.19,Instance2,506,-27,170,0.59,Instance3,506,-34,170,0.22
Object8720_D,Instance1,834,-20,20,0.77,Instance2,834,-3,20,0.03,Instance3,834,-49,20,0.2
Object8721_D,Instance1,545,-27,150,0.69,Instance2,545,-36,150,0.19,Instance3,545,-49,150,0.12
Object8722_D,Instance1,24,-1,170,0.0,Instance2,24,-29,170,0.62,Instance3,24,-22,170,0.37
Object8723_D,Instance1,335,-19,200,0.57,Instance2,335,-43,200,0.34,Instance3,335,-26,200,0.09
Object8724_D,Instance1,204,-18,120,0.01,Instance2,204,-40,120,0.01,Instance3,204,-26,120,0.98
Object8725_D,Instance1,718,-47,70,0.6,Instance2,718,-6,70,0.17,Instance3,718,-39,70,0.23
Object8726_D,Instance1,125,-9,200,0.02,Instance2,125,-36,200,0.01,Instance3,125,-13,200,0.97
Object8727_D,Instance1,889,-24,190,0.55,Instance2,889,-38,190,0.45,Instance3,889,-43,190,0.01
Object8728_D,Instance1,264,-41,80,0.73,Instance2,264,-39,80,0.19,Instance3,264,-18,80,0.08
Object8729_D,Instance1,244,-4,100,0.43,Instance2,244,-5,100,0.42,Instance3,244,-41,100,0.15
Object8730_D,Instance1,475,-38,180,0.71,Instance2,475,-18,180,0.12,Instance3,475,-16,180,0.17
Object8731_D,Instance1,557,-36,20,0.32,Instance2,557,-20,20,0.41,Instance3,557,-32,20,0.26
Object8732_D,Instance1,683,-24,200,0.21,Instance2,683,-33,200,0.61,Instance3,683,-21,200,0.18
Object8733_D,Instance1,533,-17,140,0.44,Instance2,533,-34,140,0.04,Instance3,533,-28,140,0.52
Object8734_D,Instance1,589,-12,30,0.75,Instance2,589,-2,30,0.11,Instance3,589,-36,30,0.14
Object8735_D,Instance1,438,-32,100,0.74,Instance2,438,-16,100,0.21,Instance3,438,-39,100,0.05
Object8736_D,Instance1,492,-38,170,0.55,Instance2,492,-23,170,0.37,Instance3,492,-12,170,0.08
Object8737_D,Instance1,21,-41,130,0.55,Instance2,21,-34,130,0.01,Instance3,21,-48,130,0.44
Object8738_D,Instance1,851,-7,170,0.51,Instance2,851,-40,170,0.42,Instance3,851,-18,170,0.07
Object8739_D,Instance1,610,-13,140,0.25,Instance2,610,-30,140,0.32,Instance3,610,-38,140,0.43
Object8740_D,Instance1,164,-7,70,0.04,Instance2,164,-29,70,0.58,Instance3,164,-7,70,0.38
Object8741_D,Instance1,739,-31,110,0.0,Instance2,739,-4,110,0.4,Instance3,739,-4,110,0.59
Object8742_D,Instance1,39,-13,20,0.13,Instance2,39,-46,20,0.26,Instance3,39,-47,20,0.61
Object8743_D,Instance1,932,-45,110,0.46,Instance2,932,-13,110,0.06,Instance3,932,-27,110,0.48
Object8744_D,Instance1,754,-14,120,0.19,Instance2,754,-22,120,0.01,Instance3,754,-38,120,0.8
Object8745_D,Instance1,75,-26,50,0.49,Instance2,75,-38,50,0.42,Instance3,75,-46,50,0.09
Object8746_D,Instance1,543,-49,120,0.78,Instance2,543,-13,120,0.09,Instance3,543,-40,120,0.13
Object8747_D,Instance1,402,-35,60,0.89,Instance2,402,-10,60,0.03,Instance3,402,-36,60,0.08
Object8748_D,Instance1,555,-41,100,0.36,Instance2,555,-8,100,0.32,Instance3,555,-12,100,0.32
Object8749_D,Instance1,14,-11,180,0.26,Instance2,14,-33,180,0.43,Instance3,14,-16,180,0.31
Object8750_D,Instance1,259,-9,120,0.36,Instance2,259,-49,120,0.43,Instance3,259,-2,120,0.21
Object8751_D,Instance1,647,-24,120,0.84,Instance2,647,-42,120,0.06,Instance3,647,-49,120,0.1
Object8752_D,Instance1,104,-16,160,0.94,Instance2,104,-23,160,0.01,Instance3,104,-34,160,0.05
Object8753_D,Instance1,877,-18,30,0.84,Instance2,877,-22,30,0.02,Instance3,877,-6,30,0.14
Object8754_D,Instance1,35,-28,190,0.76,Instance2,35,-49,190,0.1,Instance3,35,-11,190,0.14
Object8755_D,Instance1,853,-12,80,0.92,Instance2,853,-3,80,0.05,Instance3,853,-6,80,0.03
Object8756_D,Instance1,698,-1,190,0.11,Instance2,698,-26,190,0.35,Instance3,698,-39,190,0.54
Object8757_D,Instance1,423,-43,160,0.98,Instance2,423,-35,160,0.01,Instance3,423,-11,160,0.02
Object8758_D,Instance1,396,-35,120,0.45,Instance2,396,-23,120,0.36,Instance3,396,-34,120,0.19
Object8759_D,Instance1,540,-49,120,0.75,Instance2,540,-31,120,0.12,Instance3,540,-5,120,0.13
Object8760_D,Instance1,166,-16,200,0.0,Instance2,166,-29,200,0.58,Instance3,166,-50,200,0.41
Object8761_D,Instance1,170,-10,140,0.36,Instance2,170,-4,140,0.58,Instance3,170,-41,140,0.06
Object8762_D,Instance1,995,-5,20,0.8,Instance2,995,-46,20,0.09,Instance3,995,-19,20,0.11
Object8763_D,Instance1,45,-48,60,0.47,Instance2,45,-49,60,0.28,Instance3,45,-30,60,0.26
Object8764_D,Instance1,928,-36,130,0.71,Instance2,928,-46,130,0.28,Instance3,928,-27,130,0.01
Object8765_D,Instance1,902,-37,90,0.72,Instance2,902,-14,90,0.27,Instance3,902,-8,90,0.01
Object8766_D,Instance1,639,-15,170,0.15,Instance2,639,-44,170,0.24,Instance3,639,-5,170,0.61
Object8767_D,Instance1,570,-8,30,0.29,Instance2,570,-1,30,0.39,Instance3,570,-8,30,0.31
Object8768_D,Instance1,458,-47,90,0.41,Instance2,458,-20,90,0.15,Instance3,458,-15,90,0.44
Object8769_D,Instance1,653,-26,30,0.32,Instance2,653,-45,30,0.29,Instance3,653,-44,30,0.39
Object8770_D,Instance1,466,-8,150,0.27,Instance2,466,-45,150,0.17,Instance3,466,-29,150,0.56
Object8771_D,Instance1,255,-38,100,0.83,Instance2,255,-9,100,0.16,Instance3,255,-42,100,0.01
Object8772_D,Instance1,447,-16,100,0.91,Instance2,447,-36,100,0.02,Instance3,447,-18,100,0.07
Object8773_D,Instance1,985,-26,200,0.2,Instance2,985,-34,200,0.29,Instance3,985,-49,200,0.51
Object8774_D,Instance1,299,-23,200,0.05,Instance2,299,-33,200,0.12,Instance3,299,-30,200,0.83
Object8775_D,Instance1,313,-10,90,0.38,Instance2,313,-33,90,0.25,Instance3,313,-7,90,0.37
Object8776_D,Instance1,590,-47,100,0.31,Instance2,590,-7,100,0.42,Instance3,590,-46,100,0.27
Object8777_D,Instance1,65,-23,10,0.98,Instance2,65,-39,10,0.01,Instance3,65,-44,10,0.01
Object8778_D,Instance1,568,-24,190,0.68,Instance2,568,-45,190,0.29,Instance3,568,-6,190,0.02
Object8779_D,Instance1,292,-33,150,0.88,Instance2,292,-19,150,0.06,Instance3,292,-6,150,0.06
Object8780_D,Instance1,684,-43,50,0.82,Instance2,684,-20,50,0.15,Instance3,684,-11,50,0.03
Object8781_D,Instance1,398,-47,150,0.49,Instance2,398,-18,150,0.09,Instance3,398,-6,150,0.42
Object8782_D,Instance1,661,-24,60,0.29,Instance2,661,-37,60,0.52,Instance3,661,-44,60,0.2
Object8783_D,Instance1,594,-8,30,0.31,Instance2,594,-13,30,0.44,Instance3,594,-44,30,0.26
Object8784_D,Instance1,820,-41,50,0.03,Instance2,820,-41,50,0.36,Instance3,820,-2,50,0.62
Object8785_D,Instance1,716,-3,160,0.64,Instance2,716,-39,160,0.33,Instance3,716,-9,160,0.02
Object8786_D,Instance1,64,-8,150,0.77,Instance2,64,-42,150,0.09,Instance3,64,-12,150,0.14
Object8787_D,Instance1,530,-28,10,0.65,Instance2,530,-37,10,0.25,Instance3,530,-5,10,0.1
Object8788_D,Instance1,474,-36,30,0.32,Instance2,474,-9,30,0.52,Instance3,474,-25,30,0.16
Object8789_D,Instance1,625,-18,40,0.39,Instance2,625,-39,40,0.46,Instance3,625,-18,40,0.15
Object8790_D,Instance1,506,-13,70,0.24,Instance2,506,-10,70,0.11,Instance3,506,-42,70,0.65
Object8791_D,Instance1,401,-29,160,0.44,Instance2,401,-15,160,0.28,Instance3,401,-6,160,0.28
Object8792_D,Instance1,638,-36,70,0.05,Instance2,638,-35,70,0.92,Instance3,638,-7,70,0.03
Object8793_D,Instance1,187,-38,30,0.79,Instance2,187,-22,30,0.07,Instance3,187,-44,30,0.14
Object8794_D,Instance1,386,-7,90,0.62,Instance2,386,-26,90,0.22,Instance3,386,-26,90,0.16
Object8795_D,Instance1,621,-9,30,0.54,Instance2,621,-11,30,0.46,Instance3,621,-34,30,0.0
Object8796_D,Instance1,44,-28,40,0.71,Instance2,44,-1,40,0.11,Instance3,44,-24,40,0.18
Object8797_D,Instance1,54,-26,20,0.44,Instance2,54,-6,20,0.28,Instance3,54,-40,20,0.28
Object8798_D,Instance1,249,-17,30,0.6,Instance2,249,-30,30,0.28,Instance3,249,-5,30,0.12
Object8799_D,Instance1,490,-39,190,0.79,Instance2,490,-15,190,0.14,Instance3,490,-2,190,0.06
Object8800_D,Instance1,293,-25,60,0.27,Instance2,293,-18,60,0.57,Instance3,293,-38,60,0.16
Object8801_D,Instance1,751,-4,80,0.78,Instance2,751,-26,80,0.09,Instance3,751,-32,80,0.13
Object8802_D,Instance1,820,-14,90,0.54,Instance2,820,-50,90,0.13,Instance3,820,-50,90,0.33
Object8803_D,Instance1,21,-30,110,0.18,Instance2,21,-46,110,0.25,Instance3,21,-32,110,0.57
Object8804_D,Instance1,276,-2,30,0.28,Instance2,276,-10,30,0.5,Instance3,276,-2,30,0.22
Object8805_D,Instance1,689,-19,100,0.31,Instance2,689,-29,100,0.19,Instance3,689,-25,100,0.5
Object8806_D,Instance1,776,-30,110,0.29,Instance2,776,-12,110,0.13,Instance3,776,-3,110,0.58
Object8807_D,Instance1,44,-49,130,0.74,Instance2,44,-25,130,0.14,Instance3,44,-25,130,0.12
Object8808_D,Instance1,873,-8,30,0.58,Instance2,873,-1,30,0.26,Instance3,873,-50,30,0.16
Object8809_D,Instance1,110,-46,200,0.14,Instance2,110,-16,200,0.15,Instance3,110,-2,200,0.71
Object8810_D,Instance1,606,-11,100,0.64,Instance2,606,-39,100,0.25,Instance3,606,-17,100,0.1
Object8811_D,Instance1,208,-6,200,0.03,Instance2,208,-36,200,0.07,Instance3,208,-12,200,0.9
Object8812_D,Instance1,847,-40,110,0.15,Instance2,847,-36,110,0.35,Instance3,847,-19,110,0.5
Object8813_D,Instance1,107,-10,130,0.42,Instance2,107,-43,130,0.52,Instance3,107,-13,130,0.07
Object8814_D,Instance1,874,-24,110,0.55,Instance2,874,-15,110,0.35,Instance3,874,-13,110,0.1
Object8815_D,Instance1,269,-4,80,0.66,Instance2,269,-40,80,0.23,Instance3,269,-24,80,0.11
Object8816_D,Instance1,993,-2,150,0.71,Instance2,993,-22,150,0.06,Instance3,993,-45,150,0.23
Object8817_D,Instance1,422,-42,110,0.46,Instance2,422,-35,110,0.48,Instance3,422,-11,110,0.06
Object8818_D,Instance1,710,-16,150,0.88,Instance2,710,-33,150,0.04,Instance3,710,-27,150,0.08
Object8819_D,Instance1,714,-39,170,0.9,Instance2,714,-27,170,0.03,Instance3,714,-14,170,0.07
Object8820_D,Instance1,676,-27,40,0.99,Instance2,676,-48,40,0.0,Instance3,676,-14,40,0.01
Object8821_D,Instance1,269,-14,130,0.22,Instance2,269,-34,130,0.29,Instance3,269,-23,130,0.5
Object8822_D,Instance1,186,-31,50,0.88,Instance2,186,-7,50,0.06,Instance3,186,-12,50,0.06
Object8823_D,Instance1,788,-37,50,0.28,Instance2,788,-44,50,0.68,Instance3,788,-23,50,0.04
Object8824_D,Instance1,291,-46,130,0.28,Instance2,291,-22,130,0.54,Instance3,291,-37,130,0.18
Object8825_D,Instance1,878,-40,140,0.54,Instance2,878,-6,140,0.38,Instance3,878,-17,140,0.08
Object8826_D,Instance1,483,-9,50,0.35,Instance2,483,-36,50,0.02,Instance3,483,-29,50,0.63
Object8827_D,Instance1,354,-9,140,0.27,Instance2,354,-40,140,0.2,Instance3,354,-13,140,0.53
Object8828_D,Instance1,596,-42,50,0.82,Instance2,596,-20,50,0.06,Instance3,596,-30,50,0.12
Object8829_D,Instance1,55,-9,70,0.03,Instance2,55,-19,70,0.01,Instance3,55,-21,70,0.96
Object8830_D,Instance1,714,-8,70,0.29,Instance2,714,-38,70,0.13,Instance3,714,-1,70,0.58
Object8831_D,Instance1,903,-17,20,0.78,Instance2,903,-44,20,0.02,Instance3,903,-43,20,0.2
Object8832_D,Instance1,517,-19,170,0.79,Instance2,517,-38,170,0.02,Instance3,517,-37,170,0.2
Object8833_D,Instance1,181,-1,20,0.91,Instance2,181,-28,20,0.02,Instance3,181,-29,20,0.07
Object8834_D,Instance1,4,-50,140,0.65,Instance2,4,-5,140,0.19,Instance3,4,-14,140,0.17
Object8835_D,Instance1,116,-20,60,0.96,Instance2,116,-2,60,0.0,Instance3,116,-2,60,0.04
Object8836_D,Instance1,975,-31,180,0.19,Instance2,975,-14,180,0.77,Instance3,975,-29,180,0.04
Object8837_D,Instance1,959,-34,120,0.94,Instance2,959,-12,120,0.02,Instance3,959,-22,120,0.04
Object8838_D,Instance1,654,-40,90,0.65,Instance2,654,-37,90,0.29,Instance3,654,-26,90,0.06
Object8839_D,Instance1,101,-25,70,0.66,Instance2,101,-38,70,0.2,Instance3,101,-9,70,0.14
Object8840_D,Instance1,62,-41,50,0.56,Instance2,62,-38,50,0.05,Instance3,62,-28,50,0.4
Object8841_D,Instance1,12,-26,100,0.45,Instance2,12,-47,100,0.34,Instance3,12,-49,100,0.22
Object8842_D,Instance1,778,-46,80,0.6,Instance2,778,-30,80,0.3,Instance3,778,-44,80,0.1
Object8843_D,Instance1,214,-34,130,0.03,Instance2,214,-47,130,0.87,Instance3,214,-11,130,0.1
Object8844_D,Instance1,832,-2,120,0.91,Instance2,832,-33,120,0.06,Instance3,832,-8,120,0.03
Object8845_D,Instance1,740,-9,180,0.11,Instance2,740,-25,180,0.44,Instance3,740,-10,180,0.45
Object8846_D,Instance1,825,-12,120,0.41,Instance2,825,-7,120,0.29,Instance3,825,-19,120,0.31
Object8847_D,Instance1,897,-16,150,0.54,Instance2,897,-47,150,0.42,Instance3,897,-16,150,0.04
Object8848_D,Instance1,743,-33,190,0.15,Instance2,743,-23,190,0.33,Instance3,743,-4,190,0.52
Object8849_D,Instance1,620,-10,70,0.67,Instance2,620,-23,70,0.21,Instance3,620,-49,70,0.12
Object8850_D,Instance1,436,-11,110,0.66,Instance2,436,-8,110,0.08,Instance3,436,-49,110,0.26
Object8851_D,Instance1,372,-38,110,0.97,Instance2,372,-13,110,0.0,Instance3,372,-14,110,0.03
Object8852_D,Instance1,226,-6,200,0.05,Instance2,226,-1,200,0.51,Instance3,226,-28,200,0.44
Object8853_D,Instance1,357,-40,100,0.8,Instance2,357,-3,100,0.08,Instance3,357,-50,100,0.12
Object8854_D,Instance1,969,-19,130,0.86,Instance2,969,-31,130,0.04,Instance3,969,-1,130,0.1
Object8855_D,Instance1,524,-45,70,0.24,Instance2,524,-49,70,0.71,Instance3,524,-13,70,0.05
Object8856_D,Instance1,17,-10,40,0.8,Instance2,17,-37,40,0.03,Instance3,17,-46,40,0.17
Object8857_D,Instance1,530,-26,130,0.66,Instance2,530,-20,130,0.03,Instance3,530,-42,130,0.31
Object8858_D,Instance1,629,-38,190,0.01,Instance2,629,-22,190,0.61,Instance3,629,-11,190,0.38
Object8859_D,Instance1,879,-43,180,0.04,Instance2,879,-32,180,0.5,Instance3,879,-26,180,0.45
Object8860_D,Instance1,992,-44,190,0.03,Instance2,992,-48,190,0.89,Instance3,992,-45,190,0.07
Object8861_D,Instance1,720,-13,120,0.92,Instance2,720,-1,120,0.02,Instance3,720,-32,120,0.06
Object8862_D,Instance1,895,-30,20,0.22,Instance2,895,-11,20,0.65,Instance3,895,-43,20,0.13
Object8863_D,Instance1,935,-2,50,0.7,Instance2,935,-21,50,0.02,Instance3,935,-11,50,0.28
Object8864_D,Instance1,291,-29,10,0.56,Instance2,291,-28,10,0.31,Instance3,291,-21,10,0.13
Object8865_D,Instance1,866,-45,90,0.6,Instance2,866,-12,90,0.28,Instance3,866,-25,90,0.11
Object8866_D,Instance1,440,-46,130,0.42,Instance2,440,-50,130,0.15,Instance3,440,-35,130,0.44
Object8867_D,Instance1,319,-7,150,0.61,Instance2,319,-27,150,0.36,Instance3,319,-3,150,0.02
Object8868_D,Instance1,876,-14,20,0.67,Instance2,876,-45,20,0.13,Instance3,876,-9,20,0.19
Object8869_D,Instance1,193,-14,200,0.94,Instance2,193,-13,200,0.0,Instance3,193,-33,200,0.06
Object8870_D,Instance1,348,-33,10,0.28,Instance2,348,-39,10,0.23,Instance3,348,-25,10,0.49
Object8871_D,Instance1,941,-28,170,0.32,Instance2,941,-11,170,0.43,Instance3,941,-5,170,0.25
Object8872_D,Instance1,12,-42,110,0.79,Instance2,12,-42,110,0.11,Instance3,12,-22,110,0.11
Object8873_D,Instance1,940,-25,120,0.12,Instance2,940,-3,120,0.66,Instance3,940,-27,120,0.22
Object8874_D,Instance1,667,-33,30,0.58,Instance2,667,-35,30,0.35,Instance3,667,-22,30,0.06
Object8875_D,Instance1,853,-31,120,0.26,Instance2,853,-28,120,0.08,Instance3,853,-15,120,0.66
Object8876_D,Instance1,23,-32,190,0.76,Instance2,23,-26,190,0.22,Instance3,23,-8,190,0.02
Object8877_D,Instance1,163,-30,30,0.33,Instance2,163,-35,30,0.24,Instance3,163,-21,30,0.42
Object8878_D,Instance1,608,-26,40,0.61,Instance2,608,-35,40,0.36,Instance3,608,-12,40,0.03
Object8879_D,Instance1,440,-22,10,0.11,Instance2,440,-36,10,0.72,Instance3,440,-5,10,0.17
Object8880_D,Instance1,451,-26,100,0.8,Instance2,451,-1,100,0.06,Instance3,451,-16,100,0.14
Object8881_D,Instance1,437,-50,40,0.89,Instance2,437,-29,40,0.04,Instance3,437,-42,40,0.07
Object8882_D,Instance1,401,-33,110,0.79,Instance2,401,-34,110,0.07,Instance3,401,-16,110,0.15
Object8883_D,Instance1,863,-13,110,0.41,Instance2,863,-30,110,0.11,Instance3,863,-36,110,0.48
Object8884_D,Instance1,30,-47,100,0.22,Instance2,30,-10,100,0.3,Instance3,30,-5,100,0.48
Object8885_D,Instance1,211,-24,170,0.34,Instance2,211,-24,170,0.52,Instance3,211,-36,170,0.14
Object8886_D,Instance1,770,-45,100,0.1,Instance2,770,-11,100,0.52,Instance3,770,-17,100,0.38
Object8887_D,Instance1,588,-14,40,0.56,Instance2,588,-19,40,0.33,Instance3,588,-41,40,0.11
Object8888_D,Instance1,633,-5,10,0.01,Instance2,633,-31,10,0.96,Instance3,633,-44,10,0.03
Object8889_D,Instance1,737,-47,90,0.67,Instance2,737,-5,90,0.06,Instance3,737,-1,90,0.27
Object8890_D,Instance1,517,-46,170,0.85,Instance2,517,-45,170,0.06,Instance3,517,-34,170,0.09
Object8891_D,Instance1,44,-33,150,0.31,Instance2,44,-13,150,0.56,Instance3,44,-30,150,0.13
Object8892_D,Instance1,313,-21,130,0.0,Instance2,313,-22,130,0.96,Instance3,313,-18,130,0.04
Object8893_D,Instance1,926,-44,200,0.6,Instance2,926,-36,200,0.05,Instance3,926,-13,200,0.35
Object8894_D,Instance1,652,-29,160,0.67,Instance2,652,-1,160,0.13,Instance3,652,-33,160,0.2
Object8895_D,Instance1,642,-43,130,0.78,Instance2,642,-47,130,0.06,Instance3,642,-22,130,0.16
Object8896_D,Instance1,302,-44,70,0.74,Instance2,302,-28,70,0.16,Instance3,302,-26,70,0.1
Object8897_D,Instance1,832,-36,190,0.57,Instance2,832,-37,190,0.07,Instance3,832,-41,190,0.36
Object8898_D,Instance1,587,-25,50,0.76,Instance2,587,-31,50,0.04,Instance3,587,-17,50,0.2
Object8899_D,Instance1,702,-38,20,0.24,Instance2,702,-10,20,0.41,Instance3,702,-6,20,0.35
Object8900_D,Instance1,918,-20,60,0.9,Instance2,918,-10,60,0.02,Instance3,918,-40,60,0.07
Object8901_D,Instance1,95,-35,180,0.97,Instance2,95,-29,180,0.01,Instance3,95,-43,180,0.02
Object8902_D,Instance1,396,-46,110,0.92,Instance2,396,-21,110,0.01,Instance3,396,-10,110,0.07
Object8903_D,Instance1,798,-17,110,0.36,Instance2,798,-47,110,0.62,Instance3,798,-13,110,0.02
Object8904_D,Instance1,117,-26,100,0.38,Instance2,117,-2,100,0.62,Instance3,117,-17,100,0.01
Object8905_D,Instance1,655,-40,50,0.25,Instance2,655,-46,50,0.58,Instance3,655,-17,50,0.17
Object8906_D,Instance1,573,-10,200,0.44,Instance2,573,-44,200,0.37,Instance3,573,-26,200,0.19
Object8907_D,Instance1,541,-18,60,0.62,Instance2,541,-37,60,0.02,Instance3,541,-28,60,0.36
Object8908_D,Instance1,409,-37,140,0.92,Instance2,409,-15,140,0.0,Instance3,409,-38,140,0.08
Object8909_D,Instance1,947,-46,150,0.17,Instance2,947,-38,150,0.4,Instance3,947,-43,150,0.42
Object8910_D,Instance1,199,-41,160,1.0,Instance2,199,-18,160,0.0,Instance3,199,-37,160,0.0
Object8911_D,Instance1,869,-9,60,0.73,Instance2,869,-31,60,0.16,Instance3,869,-39,60,0.12
Object8912_D,Instance1,78,-39,50,0.63,Instance2,78,-7,50,0.3,Instance3,78,-47,50,0.07
Object8913_D,Instance1,362,-4,100,0.43,Instance2,362,-38,100,0.52,Instance3,362,-36,100,0.05
Object8914_D,Instance1,478,-42,100,0.42,Instance2,478,-12,100,0.35,Instance3,478,-36,100,0.22
Object8915_D,Instance1,254,-14,80,0.43,Instance2,254,-21,80,0.4,Instance3,254,-30,80,0.16
Object8916_D,Instance1,831,-49,70,0.52,Instance2,831,-42,70,0.14,Instance3,831,-36,70,0.33
Object8917_D,Instance1,787,-20,40,0.43,Instance2,787,-32,40,0.16,Instance3,787,-17,40,0.41
Object8918_D,Instance1,880,-47,90,0.53,Instance2,880,-47,90,0.15,Instance3,880,-25,90,0.32
Object8919_D,Instance1,746,-40,10,0.36,Instance2,746,-5,10,0.07,Instance3,746,-4,10,0.57
Object8920_D,Instance1,384,-48,110,0.95,Instance2,384,-18,110,0.04,Instance3,384,-21,110,0.01
Object8921_D,Instance1,889,-22,170,0.17,Instance2,889,-42,170,0.67,Instance3,889,-48,170,0.16
Object8922_D,Instance1,992,-42,30,0.62,Instance2,992,-9,30,0.17,Instance3,992,-28,30,0.21
Object8923_D,Instance1,212,-4,170,0.34,Instance2,212,-46,170,0.57,Instance3,212,-39,170,0.09
Object8924_D,Instance1,822,-43,120,0.65,Instance2,822,-12,120,0.19,Instance3,822,-25,120,0.16
Object8925_D,Instance1,964,-49,20,0.49,Instance2,964,-26,20,0.18,Instance3,964,-36,20,0.33
Object8926_D,Instance1,555,-1,130,0.66,Instance2,555,-26,130,0.09,Instance3,555,-20,130,0.25
Object8927_D,Instance1,422,-21,20,0.19,Instance2,422,-10,20,0.0,Instance3,422,-36,20,0.81
Object8928_D,Instance1,465,-10,20,0.29,Instance2,465,-44,20,0.57,Instance3,465,-50,20,0.15
Object8929_D,Instance1,634,-49,170,0.03,Instance2,634,-38,170,0.48,Instance3,634,-48,170,0.49
Object8930_D,Instance1,672,-9,160,0.94,Instance2,672,-30,160,0.01,Instance3,672,-45,160,0.05
Object8931_D,Instance1,861,-17,70,0.3,Instance2,861,-40,70,0.07,Instance3,861,-4,70,0.62
Object8932_D,Instance1,328,-17,160,0.69,Instance2,328,-3,160,0.07,Instance3,328,-11,160,0.24
Object8933_D,Instance1,552,-22,120,0.44,Instance2,552,-31,120,0.49,Instance3,552,-23,120,0.07
Object8934_D,Instance1,363,-40,10,0.65,Instance2,363,-20,10,0.2,Instance3,363,-48,10,0.16
Object8935_D,Instance1,492,-37,110,0.2,Instance2,492,-7,110,0.53,Instance3,492,-28,110,0.27
Object8936_D,Instance1,344,-18,190,0.98,Instance2,344,-48,190,0.01,Instance3,344,-28,190,0.01
Object8937_D,Instance1,26,-49,40,0.37,Instance2,26,-20,40,0.6,Instance3,26,-20,40,0.03
Object8938_D,Instance1,282,-38,150,0.26,Instance2,282,-4,150,0.35,Instance3,282,-2,150,0.39
Object8939_D,Instance1,371,-6,130,0.85,Instance2,371,-22,130,0.06,Instance3,371,-49,130,0.09
Object8940_D,Instance1,756,-24,140,0.74,Instance2,756,-16,140,0.22,Instance3,756,-28,140,0.04
Object8941_D,Instance1,465,-24,170,0.21,Instance2,465,-13,170,0.58,Instance3,465,-8,170,0.21
Object8942_D,Instance1,50,-30,70,0.84,Instance2,50,-34,70,0.14,Instance3,50,-21,70,0.01
Object8943_D,Instance1,115,-37,150,0.93,Instance2,115,-7,150,0.07,Instance3,115,-11,150,0.0
Object8944_D,Instance1,661,-30,140,0.21,Instance2,661,-2,140,0.1,Instance3,661,-42,140,0.69
Object8945_D,Instance1,738,-49,10,0.96,Instance2,738,-28,10,0.0,Instance3,738,-40,10,0.03
Object8946_D,Instance1,875,-7,200,0.57,Instance2,875,-48,200,0.26,Instance3,875,-47,200,0.16
Object8947_D,Instance1,902,-43,150,0.88,Instance2,902,-20,150,0.11,Instance3,902,-48,150,0.01
Object8948_D,Instance1,673,-45,20,0.64,Instance2,673,-40,20,0.14,Instance3,673,-30,20,0.22
Object8949_D,Instance1,604,-49,20,0.92,Instance2,604,-32,20,0.08,Instance3,604,-42,20,0.01
Object8950_D,Instance1,865,-21,60,0.94,Instance2,865,-10,60,0.03,Instance3,865,-43,60,0.03
Object8951_D,Instance1,74,-32,110,0.67,Instance2,74,-43,110,0.1,Instance3,74,-35,110,0.22
Object8952_D,Instance1,716,-34,130,0.0,Instance2,716,-45,130,0.03,Instance3,716,-23,130,0.97
Object8953_D,Instance1,105,-43,70,0.11,Instance2,105,-24,70,0.77,Instance3,105,-38,70,0.11
Object8954_D,Instance1,49,-37,40,0.49,Instance2,49,-45,40,0.28,Instance3,49,-20,40,0.23
