Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object1257,Instance1,736,-19,130,0.82,Instance2,736,-37,130,0.12,Instance3,736,-6,130,0.06
Object1258,Instance1,439,-48,30,0.46,Instance2,439,-5,30,0.18,Instance3,439,-20,30,0.36
Object1259,Instance1,761,-22,50,0.27,Instance2,761,-36,50,0.67,Instance3,761,-18,50,0.06
Object1260,Instance1,237,-42,110,0.22,Instance2,237,-1,110,0.42,Instance3,237,-38,110,0.36
Object1261,Instance1,739,-19,70,0.65,Instance2,739,-26,70,0.09,Instance3,739,-48,70,0.26
Object1262,Instance1,644,-36,130,0.03,Instance2,644,-2,130,0.82,Instance3,644,-46,130,0.16
Object1263,Instance1,845,-34,90,0.77,Instance2,845,-9,90,0.15,Instance3,845,-18,90,0.09
Object1264,Instance1,317,-41,180,0.23,Instance2,317,-25,180,0.47,Instance3,317,-34,180,0.3
Object1265,Instance1,366,-39,100,0.4,Instance2,366,-19,100,0.38,Instance3,366,-17,100,0.22
Object1266,Instance1,571,-10,60,0.32,Instance2,571,-20,60,0.53,Instance3,571,-31,60,0.15
Object1267,Instance1,562,-24,50,0.91,Instance2,562,-37,50,0.05,Instance3,562,-35,50,0.04
Object1268,Instance1,774,-20,90,0.51,Instance2,774,-30,90,0.44,Instance3,774,-35,90,0.05
Object1269,Instance1,556,-16,30,0.54,Instance2,556,-20,30,0.33,Instance3,556,-4,30,0.12
Object1270,Instance1,748,-39,130,0.52,Instance2,748,-48,130,0.29,Instance3,748,-14,130,0.19
Object1271,Instance1,962,-47,20,0.34,Instance2,962,-1,20,0.25,Instance3,962,-2,20,0.41
Object1272,Instance1,346,-18,180,0.99,Instance2,346,-34,180,0.01,Instance3,346,-8,180,0.0
Object1273,Instance1,306,-40,80,0.01,Instance2,306,-48,80,0.77,Instance3,306,-2,80,0.22
Object1274,Instance1,963,-18,40,0.32,Instance2,963,-49,40,0.58,Instance3,963,-36,40,0.1
Object1275,Instance1,763,-36,190,0.65,Instance2,763,-1,190,0.09,Instance3,763,-42,190,0.26
Object1276,Instance1,860,-6,60,0.08,Instance2,860,-46,60,0.08,Instance3,860,-45,60,0.84
Object1277,Instance1,309,-50,60,0.64,Instance2,309,-35,60,0.16,Instance3,309,-2,60,0.2
Object1278,Instance1,429,-2,50,0.11,Instance2,429,-21,50,0.12,Instance3,429,-16,50,0.77
Object1279,Instance1,986,-49,80,0.18,Instance2,986,-25,80,0.12,Instance3,986,-26,80,0.7
Object1280,Instance1,242,-13,10,0.21,Instance2,242,-31,10,0.74,Instance3,242,-29,10,0.05
Object1281,Instance1,518,-44,140,0.33,Instance2,518,-6,140,0.24,Instance3,518,-27,140,0.43
Object1282,Instance1,441,-45,110,0.95,Instance2,441,-15,110,0.01,Instance3,441,-8,110,0.04
Object1283,Instance1,751,-43,80,0.07,Instance2,751,-6,80,0.55,Instance3,751,-10,80,0.38
Object1284,Instance1,920,-29,170,0.97,Instance2,920,-33,170,0.02,Instance3,920,-28,170,0.01
Object1285,Instance1,952,-19,200,0.43,Instance2,952,-9,200,0.27,Instance3,952,-41,200,0.29
Object1286,Instance1,738,-44,140,0.77,Instance2,738,-13,140,0.17,Instance3,738,-38,140,0.06
Object1287,Instance1,776,-42,150,0.83,Instance2,776,-48,150,0.03,Instance3,776,-7,150,0.14
Object1288,Instance1,612,-35,100,0.11,Instance2,612,-47,100,0.49,Instance3,612,-12,100,0.41
Object1289,Instance1,286,-33,90,0.36,Instance2,286,-28,90,0.21,Instance3,286,-37,90,0.43
Object1290,Instance1,932,-33,120,0.04,Instance2,932,-11,120,0.09,Instance3,932,-48,120,0.87
Object1291,Instance1,703,-47,190,0.85,Instance2,703,-23,190,0.14,Instance3,703,-23,190,0.01
Object1292,Instance1,777,-36,60,0.09,Instance2,777,-14,60,0.09,Instance3,777,-3,60,0.83
Object1293,Instance1,632,-42,70,0.16,Instance2,632,-18,70,0.24,Instance3,632,-33,70,0.6
Object1294,Instance1,851,-8,50,0.18,Instance2,851,-46,50,0.52,Instance3,851,-2,50,0.3
Object1295,Instance1,541,-38,130,0.98,Instance2,541,-32,130,0.02,Instance3,541,-8,130,0.0
Object1296,Instance1,144,-48,50,0.54,Instance2,144,-32,50,0.44,Instance3,144,-29,50,0.02
Object1297,Instance1,278,-10,170,0.88,Instance2,278,-7,170,0.01,Instance3,278,-8,170,0.11
Object1298,Instance1,253,-18,180,0.84,Instance2,253,-35,180,0.04,Instance3,253,-4,180,0.12
Object1299,Instance1,837,-22,120,0.49,Instance2,837,-20,120,0.25,Instance3,837,-38,120,0.26
Object1300,Instance1,363,-13,130,0.44,Instance2,363,-38,130,0.01,Instance3,363,-43,130,0.55
Object1301,Instance1,170,-22,150,0.43,Instance2,170,-46,150,0.34,Instance3,170,-50,150,0.23
Object1302,Instance1,115,-39,80,0.25,Instance2,115,-32,80,0.14,Instance3,115,-44,80,0.62
Object1303,Instance1,905,-40,190,0.93,Instance2,905,-49,190,0.01,Instance3,905,-24,190,0.07
Object1304,Instance1,799,-22,70,0.66,Instance2,799,-49,70,0.06,Instance3,799,-44,70,0.28
Object1305,Instance1,812,-32,200,0.88,Instance2,812,-22,200,0.06,Instance3,812,-35,200,0.05
Object1306,Instance1,415,-43,200,0.32,Instance2,415,-1,200,0.25,Instance3,415,-13,200,0.43
Object1307,Instance1,948,-31,60,0.66,Instance2,948,-31,60,0.3,Instance3,948,-40,60,0.04
Object1308,Instance1,803,-43,170,0.12,Instance2,803,-34,170,0.16,Instance3,803,-9,170,0.73
Object1309,Instance1,643,-5,160,0.51,Instance2,643,-50,160,0.38,Instance3,643,-10,160,0.11
Object1310,Instance1,739,-28,110,0.53,Instance2,739,-36,110,0.12,Instance3,739,-8,110,0.36
Object1311,Instance1,939,-12,70,0.78,Instance2,939,-39,70,0.06,Instance3,939,-35,70,0.16
Object1312,Instance1,843,-29,20,0.92,Instance2,843,-46,20,0.06,Instance3,843,-22,20,0.02
Object1313,Instance1,788,-25,50,0.98,Instance2,788,-11,50,0.01,Instance3,788,-4,50,0.01
Object1314,Instance1,495,-31,120,0.52,Instance2,495,-2,120,0.15,Instance3,495,-11,120,0.32
Object1315,Instance1,601,-18,20,0.51,Instance2,601,-50,20,0.08,Instance3,601,-24,20,0.41
Object1316,Instance1,381,-25,150,0.38,Instance2,381,-21,150,0.61,Instance3,381,-1,150,0.0
Object1317,Instance1,796,-46,80,0.97,Instance2,796,-16,80,0.01,Instance3,796,-37,80,0.02
Object1318,Instance1,677,-27,150,0.87,Instance2,677,-29,150,0.04,Instance3,677,-15,150,0.09
Object1319,Instance1,27,-21,150,0.09,Instance2,27,-28,150,0.68,Instance3,27,-48,150,0.23
Object1320,Instance1,378,-16,140,0.62,Instance2,378,-26,140,0.21,Instance3,378,-14,140,0.17
Object1321,Instance1,73,-13,30,0.56,Instance2,73,-7,30,0.14,Instance3,73,-47,30,0.31
Object1322,Instance1,158,-8,30,0.22,Instance2,158,-9,30,0.63,Instance3,158,-11,30,0.15
Object1323,Instance1,460,-42,140,0.19,Instance2,460,-44,140,0.72,Instance3,460,-47,140,0.09
Object1324,Instance1,264,-42,90,0.96,Instance2,264,-29,90,0.04,Instance3,264,-26,90,0.0
Object1325,Instance1,247,-40,70,0.06,Instance2,247,-36,70,0.34,Instance3,247,-50,70,0.6
Object1326,Instance1,62,-4,70,0.7,Instance2,62,-6,70,0.19,Instance3,62,-44,70,0.1
Object1327,Instance1,820,-2,170,0.68,Instance2,820,-33,170,0.11,Instance3,820,-30,170,0.21
Object1328,Instance1,340,-50,50,0.67,Instance2,340,-45,50,0.04,Instance3,340,-1,50,0.29
Object1329,Instance1,677,-6,30,0.76,Instance2,677,-17,30,0.2,Instance3,677,-12,30,0.04
Object1330,Instance1,108,-47,200,0.95,Instance2,108,-29,200,0.05,Instance3,108,-45,200,0.0
Object1331,Instance1,387,-33,200,0.6,Instance2,387,-8,200,0.07,Instance3,387,-43,200,0.33
Object1332,Instance1,683,-2,160,0.12,Instance2,683,-46,160,0.5,Instance3,683,-18,160,0.38
Object1333,Instance1,71,-15,140,0.11,Instance2,71,-13,140,0.48,Instance3,71,-34,140,0.41
Object1334,Instance1,267,-41,100,0.1,Instance2,267,-6,100,0.86,Instance3,267,-38,100,0.04
Object1335,Instance1,936,-47,40,0.62,Instance2,936,-50,40,0.06,Instance3,936,-8,40,0.32
Object1336,Instance1,536,-28,30,0.89,Instance2,536,-38,30,0.1,Instance3,536,-11,30,0.01
Object1337,Instance1,758,-37,150,0.34,Instance2,758,-8,150,0.34,Instance3,758,-5,150,0.33
Object1338,Instance1,59,-17,10,0.28,Instance2,59,-43,10,0.56,Instance3,59,-32,10,0.17
Object1339,Instance1,331,-11,140,0.4,Instance2,331,-15,140,0.24,Instance3,331,-20,140,0.36
Object1340,Instance1,648,-8,60,0.09,Instance2,648,-41,60,0.27,Instance3,648,-17,60,0.64
Object1341,Instance1,764,-33,160,0.13,Instance2,764,-37,160,0.77,Instance3,764,-29,160,0.1
Object1342,Instance1,731,-23,140,0.76,Instance2,731,-24,140,0.02,Instance3,731,-45,140,0.23
Object1343,Instance1,283,-26,140,0.81,Instance2,283,-14,140,0.1,Instance3,283,-12,140,0.08
Object1344,Instance1,819,-32,160,1.0,Instance2,819,-19,160,0.0,Instance3,819,-28,160,0.0
Object1345,Instance1,584,-33,120,0.75,Instance2,584,-48,120,0.25,Instance3,584,-4,120,0.01
Object1346,Instance1,135,-45,20,0.12,Instance2,135,-19,20,0.49,Instance3,135,-26,20,0.38
Object1347,Instance1,117,-29,160,0.9,Instance2,117,-40,160,0.05,Instance3,117,-36,160,0.05
Object1348,Instance1,257,-24,110,0.8,Instance2,257,-5,110,0.04,Instance3,257,-23,110,0.16
Object1349,Instance1,365,-37,90,0.77,Instance2,365,-33,90,0.23,Instance3,365,-36,90,0.01
Object1350,Instance1,169,-39,180,0.89,Instance2,169,-40,180,0.08,Instance3,169,-15,180,0.02
Object1351,Instance1,671,-17,90,0.76,Instance2,671,-22,90,0.17,Instance3,671,-32,90,0.07
Object1352,Instance1,952,-11,100,0.94,Instance2,952,-14,100,0.01,Instance3,952,-36,100,0.05
Object1353,Instance1,676,-19,200,0.21,Instance2,676,-8,200,0.25,Instance3,676,-18,200,0.55
Object1354,Instance1,951,-23,110,0.82,Instance2,951,-28,110,0.13,Instance3,951,-32,110,0.05
Object1355,Instance1,916,-25,170,0.52,Instance2,916,-45,170,0.23,Instance3,916,-45,170,0.25
Object1356,Instance1,340,-28,20,0.99,Instance2,340,-30,20,0.01,Instance3,340,-36,20,0.0
Object1357,Instance1,376,-42,90,0.3,Instance2,376,-10,90,0.34,Instance3,376,-25,90,0.36
Object1358,Instance1,79,-45,170,0.44,Instance2,79,-48,170,0.45,Instance3,79,-14,170,0.11
Object1359,Instance1,896,-14,60,0.26,Instance2,896,-5,60,0.14,Instance3,896,-45,60,0.59
Object1360,Instance1,225,-22,120,0.36,Instance2,225,-5,120,0.22,Instance3,225,-24,120,0.42
Object1361,Instance1,214,-48,110,0.58,Instance2,214,-8,110,0.31,Instance3,214,-21,110,0.12
Object1362,Instance1,221,-17,60,0.42,Instance2,221,-35,60,0.22,Instance3,221,-30,60,0.35
Object1363,Instance1,354,-41,80,0.07,Instance2,354,-41,80,0.19,Instance3,354,-11,80,0.74
Object1364,Instance1,530,-49,120,0.44,Instance2,530,-19,120,0.22,Instance3,530,-42,120,0.34
Object1365,Instance1,145,-19,180,0.02,Instance2,145,-45,180,0.22,Instance3,145,-40,180,0.76
Object1366,Instance1,585,-12,70,0.2,Instance2,585,-10,70,0.72,Instance3,585,-47,70,0.08
Object1367,Instance1,700,-49,190,0.73,Instance2,700,-49,190,0.0,Instance3,700,-32,190,0.26
Object1368,Instance1,933,-17,130,0.37,Instance2,933,-9,130,0.52,Instance3,933,-11,130,0.11
Object1369,Instance1,378,-32,80,0.16,Instance2,378,-17,80,0.14,Instance3,378,-38,80,0.71
Object1370,Instance1,731,-12,80,0.19,Instance2,731,-23,80,0.19,Instance3,731,-11,80,0.62
Object1371,Instance1,666,-33,40,0.96,Instance2,666,-32,40,0.02,Instance3,666,-36,40,0.02
Object1372,Instance1,625,-6,90,0.12,Instance2,625,-6,90,0.78,Instance3,625,-37,90,0.1
Object1373,Instance1,523,-5,50,0.83,Instance2,523,-3,50,0.13,Instance3,523,-24,50,0.04
Object1374,Instance1,626,-27,170,0.88,Instance2,626,-33,170,0.02,Instance3,626,-31,170,0.1
Object1375,Instance1,619,-9,100,0.19,Instance2,619,-31,100,0.19,Instance3,619,-41,100,0.61
Object1376,Instance1,485,-33,110,0.28,Instance2,485,-26,110,0.28,Instance3,485,-31,110,0.44
Object1377,Instance1,266,-5,140,0.25,Instance2,266,-15,140,0.64,Instance3,266,-41,140,0.12
Object1378,Instance1,184,-40,150,0.13,Instance2,184,-3,150,0.61,Instance3,184,-32,150,0.26
Object1379,Instance1,817,-45,130,0.62,Instance2,817,-29,130,0.04,Instance3,817,-5,130,0.34
Object1380,Instance1,75,-46,90,0.27,Instance2,75,-6,90,0.42,Instance3,75,-37,90,0.31
Object1381,Instance1,300,-4,130,0.61,Instance2,300,-34,130,0.07,Instance3,300,-13,130,0.32
Object1382,Instance1,770,-44,120,0.77,Instance2,770,-2,120,0.09,Instance3,770,-5,120,0.14
Object1383,Instance1,571,-30,140,0.68,Instance2,571,-44,140,0.05,Instance3,571,-37,140,0.27
Object1384,Instance1,559,-50,90,0.99,Instance2,559,-34,90,0.01,Instance3,559,-21,90,0.0
Object1385,Instance1,917,-31,90,0.98,Instance2,917,-30,90,0.0,Instance3,917,-8,90,0.02
Object1386,Instance1,834,-47,140,0.79,Instance2,834,-49,140,0.0,Instance3,834,-48,140,0.21
Object1387,Instance1,894,-36,70,0.3,Instance2,894,-33,70,0.38,Instance3,894,-41,70,0.32
Object1388,Instance1,102,-23,200,0.1,Instance2,102,-23,200,0.05,Instance3,102,-31,200,0.86
Object1389,Instance1,987,-35,130,0.07,Instance2,987,-24,130,0.92,Instance3,987,-46,130,0.0
Object1390,Instance1,489,-45,100,0.09,Instance2,489,-2,100,0.55,Instance3,489,-32,100,0.36
Object1391,Instance1,115,-35,140,0.36,Instance2,115,-28,140,0.05,Instance3,115,-26,140,0.58
Object1392,Instance1,738,-12,120,0.65,Instance2,738,-20,120,0.1,Instance3,738,-32,120,0.25
Object1393,Instance1,17,-15,90,0.04,Instance2,17,-27,90,0.61,Instance3,17,-38,90,0.35
Object1394,Instance1,281,-8,110,0.2,Instance2,281,-5,110,0.43,Instance3,281,-21,110,0.37
Object1395,Instance1,581,-8,30,0.96,Instance2,581,-45,30,0.04,Instance3,581,-15,30,0.0
Object1396,Instance1,585,-20,90,0.4,Instance2,585,-29,90,0.17,Instance3,585,-19,90,0.43
Object1397,Instance1,408,-10,20,0.3,Instance2,408,-26,20,0.35,Instance3,408,-50,20,0.35
Object1398,Instance1,180,-21,180,0.83,Instance2,180,-42,180,0.12,Instance3,180,-16,180,0.05
Object1399,Instance1,110,-20,140,0.62,Instance2,110,-24,140,0.08,Instance3,110,-37,140,0.3
Object1400,Instance1,959,-36,100,0.02,Instance2,959,-11,100,0.54,Instance3,959,-31,100,0.44
Object1401,Instance1,764,-27,120,0.16,Instance2,764,-38,120,0.02,Instance3,764,-8,120,0.81
Object1402,Instance1,387,-11,150,0.8,Instance2,387,-12,150,0.06,Instance3,387,-4,150,0.14
Object1403,Instance1,336,-23,30,0.32,Instance2,336,-42,30,0.61,Instance3,336,-45,30,0.07
Object1404,Instance1,823,-12,200,0.59,Instance2,823,-28,200,0.21,Instance3,823,-10,200,0.2
Object1405,Instance1,383,-9,40,0.72,Instance2,383,-7,40,0.08,Instance3,383,-29,40,0.2
Object1406,Instance1,269,-35,110,0.61,Instance2,269,-41,110,0.15,Instance3,269,-8,110,0.24
Object1407,Instance1,461,-7,40,0.85,Instance2,461,-32,40,0.13,Instance3,461,-21,40,0.02
Object1408,Instance1,944,-16,30,0.19,Instance2,944,-12,30,0.76,Instance3,944,-14,30,0.04
Object1409,Instance1,709,-26,110,0.64,Instance2,709,-19,110,0.2,Instance3,709,-48,110,0.16
Object1410,Instance1,333,-23,60,0.79,Instance2,333,-1,60,0.2,Instance3,333,-20,60,0.01
Object1411,Instance1,977,-9,180,0.35,Instance2,977,-16,180,0.03,Instance3,977,-43,180,0.62
Object1412,Instance1,731,-20,60,0.84,Instance2,731,-9,60,0.12,Instance3,731,-7,60,0.04
Object1413,Instance1,934,-8,90,0.43,Instance2,934,-32,90,0.32,Instance3,934,-48,90,0.25
Object1414,Instance1,360,-1,160,0.49,Instance2,360,-7,160,0.07,Instance3,360,-29,160,0.44
Object1415,Instance1,199,-14,190,0.64,Instance2,199,-9,190,0.27,Instance3,199,-2,190,0.09
Object1416,Instance1,46,-30,170,0.46,Instance2,46,-17,170,0.38,Instance3,46,-6,170,0.17
Object1417,Instance1,10,-11,190,0.0,Instance2,10,-43,190,0.09,Instance3,10,-24,190,0.91
Object1418,Instance1,10,-3,140,0.86,Instance2,10,-22,140,0.04,Instance3,10,-1,140,0.1
Object1419,Instance1,28,-42,180,0.24,Instance2,28,-41,180,0.32,Instance3,28,-8,180,0.44
Object1420,Instance1,192,-20,110,0.82,Instance2,192,-23,110,0.08,Instance3,192,-4,110,0.09
Object1421,Instance1,729,-29,140,0.33,Instance2,729,-10,140,0.49,Instance3,729,-7,140,0.18
Object1422,Instance1,192,-5,80,0.7,Instance2,192,-9,80,0.1,Instance3,192,-35,80,0.2
Object1423,Instance1,978,-1,30,0.25,Instance2,978,-31,30,0.3,Instance3,978,-32,30,0.45
Object1424,Instance1,570,-47,60,0.93,Instance2,570,-10,60,0.06,Instance3,570,-26,60,0.01
Object1425,Instance1,87,-4,130,0.81,Instance2,87,-3,130,0.01,Instance3,87,-47,130,0.18
Object1426,Instance1,530,-2,150,0.26,Instance2,530,-29,150,0.39,Instance3,530,-3,150,0.35
Object1427,Instance1,809,-36,130,0.83,Instance2,809,-28,130,0.1,Instance3,809,-14,130,0.08
Object1428,Instance1,558,-36,90,0.98,Instance2,558,-19,90,0.0,Instance3,558,-38,90,0.01
Object1429,Instance1,421,-5,80,0.98,Instance2,421,-11,80,0.01,Instance3,421,-43,80,0.0
Object1430,Instance1,905,-44,30,0.44,Instance2,905,-40,30,0.33,Instance3,905,-10,30,0.22
Object1431,Instance1,14,-9,60,0.09,Instance2,14,-25,60,0.77,Instance3,14,-49,60,0.14
Object1432,Instance1,951,-17,180,0.85,Instance2,951,-18,180,0.13,Instance3,951,-37,180,0.01
Object1433,Instance1,362,-18,80,0.13,Instance2,362,-8,80,0.01,Instance3,362,-20,80,0.86
Object1434,Instance1,435,-47,90,0.17,Instance2,435,-31,90,0.75,Instance3,435,-41,90,0.09
Object1435,Instance1,227,-18,200,0.69,Instance2,227,-14,200,0.12,Instance3,227,-6,200,0.19
Object1436,Instance1,828,-50,80,0.23,Instance2,828,-15,80,0.21,Instance3,828,-16,80,0.56
Object1437,Instance1,118,-27,130,0.36,Instance2,118,-22,130,0.26,Instance3,118,-10,130,0.38
Object1438,Instance1,926,-3,120,0.73,Instance2,926,-34,120,0.05,Instance3,926,-12,120,0.21
Object1439,Instance1,226,-34,100,0.8,Instance2,226,-13,100,0.05,Instance3,226,-50,100,0.14
Object1440,Instance1,47,-23,110,0.15,Instance2,47,-28,110,0.7,Instance3,47,-43,110,0.16
Object1441,Instance1,267,-29,30,0.45,Instance2,267,-19,30,0.51,Instance3,267,-7,30,0.04
Object1442,Instance1,676,-34,80,0.17,Instance2,676,-27,80,0.39,Instance3,676,-44,80,0.44
Object1443,Instance1,559,-45,20,0.72,Instance2,559,-44,20,0.17,Instance3,559,-16,20,0.11
Object1444,Instance1,455,-9,140,0.17,Instance2,455,-38,140,0.01,Instance3,455,-10,140,0.81
Object1445,Instance1,947,-40,70,0.29,Instance2,947,-49,70,0.09,Instance3,947,-37,70,0.62
Object1446,Instance1,449,-41,130,0.08,Instance2,449,-33,130,0.21,Instance3,449,-3,130,0.71
Object1447,Instance1,151,-29,100,0.33,Instance2,151,-18,100,0.54,Instance3,151,-31,100,0.14
Object1448,Instance1,120,-16,50,0.79,Instance2,120,-8,50,0.21,Instance3,120,-5,50,0.0
Object1449,Instance1,160,-32,120,0.24,Instance2,160,-5,120,0.16,Instance3,160,-14,120,0.61
Object1450,Instance1,270,-35,10,0.78,Instance2,270,-41,10,0.1,Instance3,270,-37,10,0.12
Object1451,Instance1,512,-26,140,0.32,Instance2,512,-9,140,0.08,Instance3,512,-34,140,0.6
Object1452,Instance1,574,-48,40,0.16,Instance2,574,-3,40,0.74,Instance3,574,-41,40,0.1
Object1453,Instance1,389,-11,90,0.58,Instance2,389,-32,90,0.02,Instance3,389,-34,90,0.4
Object1454,Instance1,843,-14,30,0.67,Instance2,843,-10,30,0.26,Instance3,843,-4,30,0.07
Object1455,Instance1,466,-47,100,0.03,Instance2,466,-14,100,0.34,Instance3,466,-3,100,0.63
Object1456,Instance1,145,-44,180,0.36,Instance2,145,-33,180,0.1,Instance3,145,-22,180,0.54
Object1457,Instance1,400,-33,110,1.0,Instance2,400,-9,110,0.0,Instance3,400,-20,110,0.0
Object1458,Instance1,188,-1,100,0.64,Instance2,188,-18,100,0.08,Instance3,188,-6,100,0.28
Object1459,Instance1,126,-26,40,0.23,Instance2,126,-28,40,0.52,Instance3,126,-21,40,0.25
Object1460,Instance1,21,-19,70,0.46,Instance2,21,-13,70,0.16,Instance3,21,-40,70,0.38
Object1461,Instance1,767,-22,30,0.37,Instance2,767,-17,30,0.37,Instance3,767,-19,30,0.26
Object1462,Instance1,127,-31,40,0.42,Instance2,127,-37,40,0.1,Instance3,127,-38,40,0.48
Object1463,Instance1,199,-38,180,0.32,Instance2,199,-31,180,0.51,Instance3,199,-27,180,0.16
Object1464,Instance1,518,-22,130,0.84,Instance2,518,-30,130,0.0,Instance3,518,-35,130,0.16
Object1465,Instance1,325,-47,40,0.96,Instance2,325,-20,40,0.02,Instance3,325,-23,40,0.03
Object1466,Instance1,74,-5,190,0.65,Instance2,74,-14,190,0.29,Instance3,74,-3,190,0.06
Object1467,Instance1,782,-12,20,0.68,Instance2,782,-31,20,0.32,Instance3,782,-40,20,0.0
Object1468,Instance1,480,-35,140,0.36,Instance2,480,-29,140,0.49,Instance3,480,-5,140,0.16
Object1469,Instance1,454,-5,20,0.89,Instance2,454,-5,20,0.07,Instance3,454,-47,20,0.05
Object1470,Instance1,470,-22,70,0.7,Instance2,470,-43,70,0.23,Instance3,470,-48,70,0.07
Object1471,Instance1,24,-15,160,0.41,Instance2,24,-7,160,0.43,Instance3,24,-50,160,0.16
Object1472,Instance1,154,-39,160,0.31,Instance2,154,-7,160,0.66,Instance3,154,-33,160,0.03
Object1473,Instance1,597,-36,110,0.42,Instance2,597,-7,110,0.3,Instance3,597,-10,110,0.28
Object1474,Instance1,976,-23,80,0.18,Instance2,976,-25,80,0.46,Instance3,976,-7,80,0.36
Object1475,Instance1,276,-48,70,0.79,Instance2,276,-33,70,0.05,Instance3,276,-2,70,0.16
Object1476,Instance1,804,-1,40,0.48,Instance2,804,-11,40,0.24,Instance3,804,-1,40,0.27
Object1477,Instance1,475,-2,20,0.59,Instance2,475,-29,20,0.32,Instance3,475,-3,20,0.09
Object1478,Instance1,921,-13,60,0.08,Instance2,921,-50,60,0.65,Instance3,921,-22,60,0.27
Object1479,Instance1,407,-22,140,0.58,Instance2,407,-16,140,0.26,Instance3,407,-42,140,0.17
Object1480,Instance1,962,-11,20,0.84,Instance2,962,-17,20,0.15,Instance3,962,-39,20,0.02
Object1481,Instance1,328,-18,200,0.21,Instance2,328,-42,200,0.04,Instance3,328,-35,200,0.75
Object1482,Instance1,592,-45,170,0.31,Instance2,592,-21,170,0.21,Instance3,592,-12,170,0.48
Object1483,Instance1,863,-10,180,0.56,Instance2,863,-19,180,0.16,Instance3,863,-37,180,0.28
Object1484,Instance1,471,-24,170,0.34,Instance2,471,-45,170,0.01,Instance3,471,-1,170,0.65
Object1485,Instance1,86,-30,150,0.97,Instance2,86,-8,150,0.03,Instance3,86,-35,150,0.0
Object1486,Instance1,7,-24,180,0.76,Instance2,7,-34,180,0.11,Instance3,7,-16,180,0.12
Object1487,Instance1,562,-12,30,0.37,Instance2,562,-6,30,0.56,Instance3,562,-5,30,0.07
Object1488,Instance1,794,-36,170,0.57,Instance2,794,-14,170,0.04,Instance3,794,-12,170,0.38
Object1489,Instance1,478,-47,170,0.67,Instance2,478,-41,170,0.31,Instance3,478,-38,170,0.02
Object1490,Instance1,253,-29,100,0.11,Instance2,253,-37,100,0.33,Instance3,253,-30,100,0.56
Object1491,Instance1,557,-16,150,0.04,Instance2,557,-48,150,0.63,Instance3,557,-23,150,0.32
Object1492,Instance1,992,-11,120,0.04,Instance2,992,-12,120,0.48,Instance3,992,-44,120,0.48
Object1493,Instance1,238,-27,80,0.76,Instance2,238,-38,80,0.22,Instance3,238,-12,80,0.01
Object1494,Instance1,430,-7,60,0.93,Instance2,430,-23,60,0.04,Instance3,430,-40,60,0.03
Object1495,Instance1,149,-16,190,0.01,Instance2,149,-40,190,0.94,Instance3,149,-24,190,0.05
Object1496,Instance1,830,-50,170,0.22,Instance2,830,-42,170,0.37,Instance3,830,-44,170,0.42
Object1497,Instance1,97,-50,60,0.8,Instance2,97,-15,60,0.19,Instance3,97,-26,60,0.02
Object1498,Instance1,430,-48,190,0.66,Instance2,430,-21,190,0.34,Instance3,430,-21,190,0.01
Object1499,Instance1,440,-22,20,0.62,Instance2,440,-50,20,0.0,Instance3,440,-16,20,0.38
Object1500,Instance1,105,-41,60,0.06,Instance2,105,-2,60,0.58,Instance3,105,-19,60,0.36
Object1501,Instance1,885,-18,190,0.89,Instance2,885,-48,190,0.05,Instance3,885,-44,190,0.06
Object1502,Instance1,947,-32,130,0.47,Instance2,947,-10,130,0.28,Instance3,947,-6,130,0.25
Object1503,Instance1,286,-25,10,0.12,Instance2,286,-40,10,0.26,Instance3,286,-11,10,0.62
Object1504,Instance1,745,-48,110,0.57,Instance2,745,-20,110,0.15,Instance3,745,-28,110,0.28
Object1505,Instance1,57,-22,130,0.6,Instance2,57,-22,130,0.01,Instance3,57,-45,130,0.4
Object1506,Instance1,194,-46,100,0.91,Instance2,194,-24,100,0.08,Instance3,194,-26,100,0.02
Object1507,Instance1,346,-24,150,0.12,Instance2,346,-46,150,0.2,Instance3,346,-21,150,0.68
Object1508,Instance1,282,-10,110,0.82,Instance2,282,-50,110,0.02,Instance3,282,-18,110,0.16
Object1509,Instance1,623,-20,110,0.38,Instance2,623,-15,110,0.13,Instance3,623,-43,110,0.49
Object1510,Instance1,691,-2,110,0.37,Instance2,691,-47,110,0.53,Instance3,691,-47,110,0.1
Object1511,Instance1,106,-12,80,0.93,Instance2,106,-22,80,0.0,Instance3,106,-37,80,0.07
Object1512,Instance1,80,-49,160,0.69,Instance2,80,-45,160,0.15,Instance3,80,-26,160,0.16
Object1513,Instance1,134,-43,60,0.99,Instance2,134,-34,60,0.0,Instance3,134,-30,60,0.0
Object1514,Instance1,995,-36,120,0.63,Instance2,995,-16,120,0.31,Instance3,995,-39,120,0.06
Object1515,Instance1,224,-40,120,0.49,Instance2,224,-42,120,0.38,Instance3,224,-30,120,0.13
Object1516,Instance1,600,-13,30,0.0,Instance2,600,-41,30,0.6,Instance3,600,-22,30,0.4
Object1517,Instance1,831,-9,80,0.59,Instance2,831,-33,80,0.12,Instance3,831,-23,80,0.29
Object1518,Instance1,683,-5,130,0.48,Instance2,683,-9,130,0.25,Instance3,683,-42,130,0.26
