Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object266,Instance1,59,-23,180,0.96,Instance2,59,-4,180,0.01,Instance3,59,-13,180,0.03
Object267,Instance1,509,-30,180,0.64,Instance2,509,-9,180,0.08,Instance3,509,-5,180,0.28
Object268,Instance1,846,-31,120,0.69,Instance2,846,-48,120,0.08,Instance3,846,-11,120,0.23
Object269,Instance1,962,-14,20,0.86,Instance2,962,-22,20,0.11,Instance3,962,-8,20,0.03
Object270,Instance1,986,-10,140,0.43,Instance2,986,-27,140,0.16,Instance3,986,-2,140,0.41
Object271,Instance1,589,-2,110,0.44,Instance2,589,-21,110,0.25,Instance3,589,-50,110,0.32
Object272,Instance1,692,-24,90,0.12,Instance2,692,-28,90,0.06,Instance3,692,-35,90,0.82
Object273,Instance1,455,-11,170,0.49,Instance2,455,-26,170,0.21,Instance3,455,-37,170,0.3
Object274,Instance1,86,-29,30,0.73,Instance2,86,-17,30,0.13,Instance3,86,-24,30,0.15
Object275,Instance1,56,-29,40,0.88,Instance2,56,-6,40,0.11,Instance3,56,-45,40,0.01
Object276,Instance1,456,-46,60,0.46,Instance2,456,-15,60,0.2,Instance3,456,-5,60,0.34
Object277,Instance1,128,-9,20,0.79,Instance2,128,-34,20,0.05,Instance3,128,-8,20,0.16
Object278,Instance1,895,-37,90,0.5,Instance2,895,-30,90,0.42,Instance3,895,-18,90,0.08
Object279,Instance1,678,-27,90,0.36,Instance2,678,-25,90,0.35,Instance3,678,-1,90,0.29
Object280,Instance1,346,-19,140,0.42,Instance2,346,-20,140,0.09,Instance3,346,-31,140,0.48
Object281,Instance1,471,-20,10,0.02,Instance2,471,-39,10,0.11,Instance3,471,-37,10,0.87
Object282,Instance1,874,-29,170,0.26,Instance2,874,-31,170,0.27,Instance3,874,-46,170,0.46
Object283,Instance1,55,-8,60,0.35,Instance2,55,-6,60,0.37,Instance3,55,-37,60,0.28
Object284,Instance1,759,-11,30,0.13,Instance2,759,-4,30,0.26,Instance3,759,-8,30,0.61
Object285,Instance1,10,-11,190,0.27,Instance2,10,-46,190,0.73,Instance3,10,-30,190,0.0
Object286,Instance1,484,-23,60,0.8,Instance2,484,-6,60,0.03,Instance3,484,-31,60,0.17
Object287,Instance1,880,-25,140,0.04,Instance2,880,-42,140,0.31,Instance3,880,-17,140,0.64
Object288,Instance1,303,-19,170,0.41,Instance2,303,-4,170,0.11,Instance3,303,-48,170,0.48
Object289,Instance1,204,-5,110,0.68,Instance2,204,-43,110,0.18,Instance3,204,-34,110,0.14
Object290,Instance1,714,-11,60,0.15,Instance2,714,-12,60,0.27,Instance3,714,-48,60,0.57
Object291,Instance1,979,-12,70,0.21,Instance2,979,-42,70,0.76,Instance3,979,-43,70,0.03
Object292,Instance1,12,-21,10,0.23,Instance2,12,-8,10,0.19,Instance3,12,-24,10,0.58
Object293,Instance1,736,-6,70,0.71,Instance2,736,-24,70,0.16,Instance3,736,-15,70,0.13
Object294,Instance1,315,-13,190,0.69,Instance2,315,-23,190,0.12,Instance3,315,-26,190,0.19
Object295,Instance1,149,-24,120,0.94,Instance2,149,-48,120,0.05,Instance3,149,-1,120,0.01
Object296,Instance1,572,-22,100,0.47,Instance2,572,-18,100,0.47,Instance3,572,-33,100,0.06
Object297,Instance1,120,-10,10,0.77,Instance2,120,-15,10,0.05,Instance3,120,-24,10,0.18
Object298,Instance1,365,-37,30,0.72,Instance2,365,-50,30,0.17,Instance3,365,-40,30,0.11
Object299,Instance1,23,-42,120,0.22,Instance2,23,-39,120,0.64,Instance3,23,-4,120,0.14
Object300,Instance1,3,-25,70,0.5,Instance2,3,-16,70,0.02,Instance3,3,-13,70,0.48
Object301,Instance1,379,-33,40,0.68,Instance2,379,-37,40,0.16,Instance3,379,-6,40,0.16
Object302,Instance1,734,-23,140,0.85,Instance2,734,-32,140,0.07,Instance3,734,-26,140,0.08
Object303,Instance1,652,-12,30,0.4,Instance2,652,-11,30,0.16,Instance3,652,-5,30,0.44
Object304,Instance1,747,-14,170,0.06,Instance2,747,-4,170,0.18,Instance3,747,-35,170,0.76
Object305,Instance1,264,-36,190,0.48,Instance2,264,-30,190,0.03,Instance3,264,-39,190,0.49
Object306,Instance1,143,-42,10,1.0,Instance2,143,-16,10,0.0,Instance3,143,-37,10,0.0
Object307,Instance1,840,-29,150,0.42,Instance2,840,-25,150,0.37,Instance3,840,-28,150,0.21
Object308,Instance1,35,-31,180,0.45,Instance2,35,-39,180,0.06,Instance3,35,-12,180,0.49
Object309,Instance1,199,-44,50,0.48,Instance2,199,-48,50,0.1,Instance3,199,-43,50,0.43
Object310,Instance1,240,-4,150,0.71,Instance2,240,-46,150,0.2,Instance3,240,-31,150,0.09
Object311,Instance1,234,-22,110,0.4,Instance2,234,-1,110,0.38,Instance3,234,-27,110,0.22
Object312,Instance1,810,-15,180,0.35,Instance2,810,-4,180,0.17,Instance3,810,-21,180,0.48
Object313,Instance1,627,-38,80,0.04,Instance2,627,-23,80,0.83,Instance3,627,-26,80,0.12
Object314,Instance1,135,-25,20,0.88,Instance2,135,-11,20,0.1,Instance3,135,-24,20,0.02
Object315,Instance1,158,-20,30,0.18,Instance2,158,-46,30,0.08,Instance3,158,-10,30,0.75
Object316,Instance1,112,-23,60,0.94,Instance2,112,-33,60,0.01,Instance3,112,-48,60,0.05
Object317,Instance1,908,-23,180,0.39,Instance2,908,-43,180,0.1,Instance3,908,-41,180,0.52
Object318,Instance1,282,-46,170,0.54,Instance2,282,-38,170,0.34,Instance3,282,-42,170,0.11
Object319,Instance1,16,-40,150,0.65,Instance2,16,-9,150,0.34,Instance3,16,-46,150,0.0
Object320,Instance1,571,-42,10,0.92,Instance2,571,-48,10,0.02,Instance3,571,-14,10,0.06
Object321,Instance1,965,-14,190,0.59,Instance2,965,-21,190,0.13,Instance3,965,-1,190,0.28
Object322,Instance1,235,-28,180,0.02,Instance2,235,-44,180,0.82,Instance3,235,-16,180,0.16
Object323,Instance1,895,-45,40,0.74,Instance2,895,-21,40,0.2,Instance3,895,-16,40,0.06
Object324,Instance1,787,-18,40,0.78,Instance2,787,-43,40,0.15,Instance3,787,-40,40,0.07
Object325,Instance1,34,-50,190,0.96,Instance2,34,-48,190,0.01,Instance3,34,-16,190,0.03
Object326,Instance1,740,-36,80,0.52,Instance2,740,-40,80,0.28,Instance3,740,-12,80,0.2
Object327,Instance1,444,-26,160,0.6,Instance2,444,-3,160,0.33,Instance3,444,-33,160,0.07
Object328,Instance1,724,-33,30,0.05,Instance2,724,-29,30,0.47,Instance3,724,-47,30,0.49
Object329,Instance1,249,-8,80,0.93,Instance2,249,-40,80,0.02,Instance3,249,-25,80,0.06
Object330,Instance1,471,-40,30,0.84,Instance2,471,-20,30,0.15,Instance3,471,-21,30,0.0
Object331,Instance1,120,-27,150,0.49,Instance2,120,-21,150,0.1,Instance3,120,-3,150,0.42
Object332,Instance1,328,-40,100,0.03,Instance2,328,-7,100,0.64,Instance3,328,-46,100,0.33
Object333,Instance1,537,-18,40,0.28,Instance2,537,-13,40,0.18,Instance3,537,-46,40,0.54
Object334,Instance1,722,-30,30,0.31,Instance2,722,-17,30,0.53,Instance3,722,-46,30,0.16
Object335,Instance1,345,-38,20,0.38,Instance2,345,-8,20,0.21,Instance3,345,-49,20,0.42
Object336,Instance1,315,-46,110,0.18,Instance2,315,-42,110,0.51,Instance3,315,-9,110,0.31
Object337,Instance1,755,-10,40,0.13,Instance2,755,-32,40,0.19,Instance3,755,-6,40,0.68
Object338,Instance1,282,-32,190,0.71,Instance2,282,-49,190,0.01,Instance3,282,-4,190,0.28
Object339,Instance1,995,-35,50,0.74,Instance2,995,-38,50,0.17,Instance3,995,-25,50,0.09
Object340,Instance1,787,-6,160,0.31,Instance2,787,-30,160,0.44,Instance3,787,-10,160,0.25
Object341,Instance1,100,-15,90,0.38,Instance2,100,-48,90,0.44,Instance3,100,-4,90,0.18
Object342,Instance1,155,-1,50,0.97,Instance2,155,-46,50,0.0,Instance3,155,-43,50,0.03
Object343,Instance1,910,-3,150,0.16,Instance2,910,-23,150,0.78,Instance3,910,-38,150,0.06
Object344,Instance1,403,-27,140,0.05,Instance2,403,-38,140,0.49,Instance3,403,-45,140,0.46
Object345,Instance1,25,-19,30,0.63,Instance2,25,-4,30,0.31,Instance3,25,-24,30,0.06
Object346,Instance1,308,-6,120,0.24,Instance2,308,-39,120,0.49,Instance3,308,-27,120,0.27
Object347,Instance1,594,-45,160,0.98,Instance2,594,-34,160,0.02,Instance3,594,-40,160,0.01
Object348,Instance1,556,-30,60,0.55,Instance2,556,-2,60,0.17,Instance3,556,-49,60,0.29
Object349,Instance1,706,-39,80,0.17,Instance2,706,-37,80,0.69,Instance3,706,-4,80,0.14
Object350,Instance1,762,-30,190,0.5,Instance2,762,-16,190,0.16,Instance3,762,-47,190,0.34
Object351,Instance1,809,-45,160,0.67,Instance2,809,-27,160,0.04,Instance3,809,-11,160,0.29
Object352,Instance1,52,-27,50,0.25,Instance2,52,-49,50,0.02,Instance3,52,-35,50,0.72
Object353,Instance1,759,-47,140,0.56,Instance2,759,-18,140,0.17,Instance3,759,-19,140,0.27
Object354,Instance1,612,-9,40,0.14,Instance2,612,-6,40,0.39,Instance3,612,-19,40,0.47
Object355,Instance1,56,-22,50,0.69,Instance2,56,-3,50,0.08,Instance3,56,-22,50,0.23
Object356,Instance1,508,-38,10,0.27,Instance2,508,-42,10,0.65,Instance3,508,-5,10,0.08
Object357,Instance1,234,-37,140,0.44,Instance2,234,-33,140,0.22,Instance3,234,-21,140,0.34
Object358,Instance1,440,-49,110,0.99,Instance2,440,-35,110,0.01,Instance3,440,-40,110,0.0
Object359,Instance1,90,-23,40,0.96,Instance2,90,-6,40,0.04,Instance3,90,-5,40,0.0
Object360,Instance1,256,-39,170,0.39,Instance2,256,-15,170,0.52,Instance3,256,-34,170,0.09
Object361,Instance1,268,-19,110,0.4,Instance2,268,-11,110,0.24,Instance3,268,-31,110,0.37
Object362,Instance1,428,-43,130,0.19,Instance2,428,-9,130,0.04,Instance3,428,-11,130,0.77
Object363,Instance1,760,-11,120,0.01,Instance2,760,-11,120,0.96,Instance3,760,-48,120,0.02
Object364,Instance1,342,-44,190,0.78,Instance2,342,-6,190,0.05,Instance3,342,-17,190,0.17
Object365,Instance1,327,-14,80,0.73,Instance2,327,-15,80,0.02,Instance3,327,-7,80,0.25
Object366,Instance1,638,-29,100,0.2,Instance2,638,-46,100,0.19,Instance3,638,-14,100,0.61
Object367,Instance1,912,-46,30,0.93,Instance2,912,-9,30,0.03,Instance3,912,-38,30,0.04
Object368,Instance1,612,-45,130,0.46,Instance2,612,-19,130,0.09,Instance3,612,-5,130,0.44
Object369,Instance1,312,-20,50,1.0,Instance2,312,-46,50,0.0,Instance3,312,-3,50,0.0
Object370,Instance1,905,-15,70,0.2,Instance2,905,-16,70,0.41,Instance3,905,-4,70,0.39
Object371,Instance1,799,-28,30,0.87,Instance2,799,-21,30,0.01,Instance3,799,-42,30,0.12
Object372,Instance1,592,-43,60,0.34,Instance2,592,-23,60,0.52,Instance3,592,-16,60,0.14
Object373,Instance1,111,-11,60,0.93,Instance2,111,-27,60,0.0,Instance3,111,-20,60,0.06
Object374,Instance1,122,-39,170,0.58,Instance2,122,-34,170,0.23,Instance3,122,-3,170,0.19
Object375,Instance1,263,-24,160,0.47,Instance2,263,-45,160,0.23,Instance3,263,-15,160,0.29
Object376,Instance1,635,-6,200,0.77,Instance2,635,-40,200,0.05,Instance3,635,-37,200,0.19
Object377,Instance1,342,-36,190,0.55,Instance2,342,-19,190,0.07,Instance3,342,-14,190,0.38
Object378,Instance1,93,-34,100,0.0,Instance2,93,-20,100,0.77,Instance3,93,-22,100,0.22
Object379,Instance1,469,-22,70,0.45,Instance2,469,-24,70,0.22,Instance3,469,-9,70,0.33
Object380,Instance1,223,-31,30,0.53,Instance2,223,-10,30,0.12,Instance3,223,-29,30,0.35
Object381,Instance1,91,-46,30,0.84,Instance2,91,-46,30,0.14,Instance3,91,-25,30,0.01
Object382,Instance1,17,-7,180,0.79,Instance2,17,-37,180,0.2,Instance3,17,-50,180,0.01
Object383,Instance1,67,-38,70,0.68,Instance2,67,-29,70,0.27,Instance3,67,-43,70,0.04
Object384,Instance1,686,-32,120,0.95,Instance2,686,-50,120,0.02,Instance3,686,-47,120,0.02
Object385,Instance1,790,-44,40,0.58,Instance2,790,-28,40,0.41,Instance3,790,-25,40,0.01
Object386,Instance1,540,-13,70,0.5,Instance2,540,-22,70,0.01,Instance3,540,-13,70,0.49
Object387,Instance1,122,-44,110,0.23,Instance2,122,-37,110,0.43,Instance3,122,-6,110,0.34
Object388,Instance1,896,-2,40,0.57,Instance2,896,-1,40,0.43,Instance3,896,-46,40,0.01
Object389,Instance1,933,-14,120,0.47,Instance2,933,-4,120,0.51,Instance3,933,-47,120,0.02
Object390,Instance1,741,-36,170,0.01,Instance2,741,-2,170,0.88,Instance3,741,-27,170,0.11
Object391,Instance1,354,-41,90,0.38,Instance2,354,-3,90,0.12,Instance3,354,-46,90,0.5
Object392,Instance1,280,-8,100,0.77,Instance2,280,-14,100,0.08,Instance3,280,-23,100,0.14
Object393,Instance1,637,-25,140,0.17,Instance2,637,-25,140,0.25,Instance3,637,-44,140,0.58
Object394,Instance1,285,-22,160,0.62,Instance2,285,-22,160,0.03,Instance3,285,-45,160,0.35
Object395,Instance1,322,-33,20,0.01,Instance2,322,-1,20,0.76,Instance3,322,-47,20,0.23
Object396,Instance1,414,-25,50,0.53,Instance2,414,-47,50,0.3,Instance3,414,-11,50,0.17
Object397,Instance1,75,-36,20,0.6,Instance2,75,-39,20,0.34,Instance3,75,-49,20,0.06
Object398,Instance1,537,-8,50,0.4,Instance2,537,-23,50,0.34,Instance3,537,-1,50,0.26
Object399,Instance1,490,-14,150,0.49,Instance2,490,-25,150,0.1,Instance3,490,-25,150,0.4
Object400,Instance1,732,-11,50,0.76,Instance2,732,-36,50,0.18,Instance3,732,-11,50,0.05
Object401,Instance1,762,-38,80,0.6,Instance2,762,-29,80,0.28,Instance3,762,-17,80,0.12
Object402,Instance1,371,-10,100,0.2,Instance2,371,-40,100,0.27,Instance3,371,-17,100,0.52
Object403,Instance1,800,-40,160,0.14,Instance2,800,-1,160,0.14,Instance3,800,-38,160,0.72
Object404,Instance1,165,-49,190,0.71,Instance2,165,-31,190,0.27,Instance3,165,-29,190,0.02
Object405,Instance1,187,-21,130,0.01,Instance2,187,-30,130,0.1,Instance3,187,-15,130,0.9
Object406,Instance1,894,-24,130,0.88,Instance2,894,-36,130,0.06,Instance3,894,-5,130,0.06
Object407,Instance1,39,-1,200,0.04,Instance2,39,-49,200,0.2,Instance3,39,-31,200,0.76
Object408,Instance1,566,-50,190,0.93,Instance2,566,-40,190,0.04,Instance3,566,-8,190,0.03
Object409,Instance1,950,-12,190,0.69,Instance2,950,-49,190,0.13,Instance3,950,-50,190,0.18
Object410,Instance1,188,-24,160,0.23,Instance2,188,-3,160,0.37,Instance3,188,-1,160,0.4
Object411,Instance1,74,-15,10,0.29,Instance2,74,-40,10,0.28,Instance3,74,-16,10,0.44
Object412,Instance1,94,-9,140,0.61,Instance2,94,-2,140,0.36,Instance3,94,-20,140,0.03
Object413,Instance1,317,-41,40,0.94,Instance2,317,-42,40,0.05,Instance3,317,-41,40,0.01
Object414,Instance1,889,-42,120,0.23,Instance2,889,-23,120,0.46,Instance3,889,-3,120,0.31
Object415,Instance1,667,-38,150,0.65,Instance2,667,-14,150,0.27,Instance3,667,-38,150,0.08
Object416,Instance1,874,-39,180,0.23,Instance2,874,-29,180,0.14,Instance3,874,-29,180,0.64
Object417,Instance1,58,-12,30,0.38,Instance2,58,-18,30,0.36,Instance3,58,-2,30,0.26
Object418,Instance1,410,-4,130,0.55,Instance2,410,-7,130,0.4,Instance3,410,-28,130,0.05
Object419,Instance1,714,-32,130,0.29,Instance2,714,-37,130,0.15,Instance3,714,-26,130,0.57
Object420,Instance1,917,-10,130,0.86,Instance2,917,-29,130,0.04,Instance3,917,-5,130,0.1
Object421,Instance1,661,-3,70,0.32,Instance2,661,-32,70,0.42,Instance3,661,-6,70,0.26
Object422,Instance1,687,-43,190,0.18,Instance2,687,-44,190,0.28,Instance3,687,-3,190,0.53
Object423,Instance1,850,-4,200,0.21,Instance2,850,-23,200,0.51,Instance3,850,-18,200,0.27
Object424,Instance1,609,-31,200,0.61,Instance2,609,-13,200,0.09,Instance3,609,-25,200,0.29
Object425,Instance1,108,-21,100,0.7,Instance2,108,-10,100,0.21,Instance3,108,-11,100,0.09
Object426,Instance1,491,-39,30,0.66,Instance2,491,-12,30,0.26,Instance3,491,-38,30,0.08
Object427,Instance1,808,-9,150,0.03,Instance2,808,-14,150,0.97,Instance3,808,-13,150,0.01
Object428,Instance1,937,-4,150,0.39,Instance2,937,-22,150,0.43,Instance3,937,-38,150,0.18
Object429,Instance1,831,-26,170,0.93,Instance2,831,-43,170,0.04,Instance3,831,-29,170,0.03
Object430,Instance1,819,-22,40,0.01,Instance2,819,-33,40,0.03,Instance3,819,-25,40,0.96
Object431,Instance1,519,-42,200,0.38,Instance2,519,-28,200,0.02,Instance3,519,-49,200,0.59
Object432,Instance1,577,-8,70,0.11,Instance2,577,-35,70,0.71,Instance3,577,-2,70,0.18
Object433,Instance1,144,-23,50,0.62,Instance2,144,-18,50,0.26,Instance3,144,-34,50,0.12
Object434,Instance1,47,-14,150,0.36,Instance2,47,-8,150,0.28,Instance3,47,-44,150,0.36
Object435,Instance1,224,-17,160,0.23,Instance2,224,-44,160,0.43,Instance3,224,-7,160,0.34
Object436,Instance1,694,-12,190,0.95,Instance2,694,-30,190,0.04,Instance3,694,-27,190,0.0
Object437,Instance1,630,-27,80,0.01,Instance2,630,-30,80,0.27,Instance3,630,-44,80,0.72
Object438,Instance1,592,-40,120,0.97,Instance2,592,-26,120,0.01,Instance3,592,-5,120,0.02
Object439,Instance1,534,-37,50,0.98,Instance2,534,-42,50,0.01,Instance3,534,-46,50,0.0
Object440,Instance1,831,-32,140,0.06,Instance2,831,-13,140,0.94,Instance3,831,-38,140,0.0
Object441,Instance1,346,-2,10,0.51,Instance2,346,-19,10,0.08,Instance3,346,-43,10,0.41
Object442,Instance1,599,-11,120,0.32,Instance2,599,-32,120,0.39,Instance3,599,-44,120,0.28
Object443,Instance1,640,-10,20,0.03,Instance2,640,-43,20,0.39,Instance3,640,-48,20,0.59
Object444,Instance1,771,-42,90,0.86,Instance2,771,-19,90,0.05,Instance3,771,-7,90,0.09
Object445,Instance1,139,-17,150,0.59,Instance2,139,-30,150,0.34,Instance3,139,-6,150,0.07
Object446,Instance1,713,-34,20,0.99,Instance2,713,-9,20,0.0,Instance3,713,-48,20,0.01
Object447,Instance1,864,-29,20,0.86,Instance2,864,-49,20,0.01,Instance3,864,-39,20,0.13
Object448,Instance1,641,-22,50,0.16,Instance2,641,-2,50,0.18,Instance3,641,-9,50,0.66
Object449,Instance1,711,-50,180,0.84,Instance2,711,-2,180,0.15,Instance3,711,-20,180,0.01
Object450,Instance1,9,-36,160,0.13,Instance2,9,-50,160,0.37,Instance3,9,-4,160,0.49
Object451,Instance1,70,-25,90,0.0,Instance2,70,-30,90,0.47,Instance3,70,-12,90,0.52
Object452,Instance1,158,-49,190,0.79,Instance2,158,-36,190,0.19,Instance3,158,-23,190,0.02
Object453,Instance1,564,-9,140,0.93,Instance2,564,-42,140,0.02,Instance3,564,-47,140,0.04
Object454,Instance1,144,-34,80,0.82,Instance2,144,-19,80,0.15,Instance3,144,-19,80,0.03
Object455,Instance1,143,-8,140,0.94,Instance2,143,-2,140,0.04,Instance3,143,-6,140,0.01
Object456,Instance1,105,-33,130,0.45,Instance2,105,-10,130,0.07,Instance3,105,-46,130,0.48
Object457,Instance1,450,-24,200,0.29,Instance2,450,-32,200,0.5,Instance3,450,-8,200,0.22
Object458,Instance1,397,-14,190,0.89,Instance2,397,-28,190,0.03,Instance3,397,-38,190,0.08
Object459,Instance1,270,-14,130,0.71,Instance2,270,-48,130,0.23,Instance3,270,-21,130,0.06
Object460,Instance1,326,-1,140,0.64,Instance2,326,-34,140,0.01,Instance3,326,-15,140,0.35
Object461,Instance1,947,-1,130,0.2,Instance2,947,-17,130,0.2,Instance3,947,-37,130,0.59
Object462,Instance1,239,-26,160,0.64,Instance2,239,-29,160,0.3,Instance3,239,-42,160,0.06
Object463,Instance1,144,-25,100,0.62,Instance2,144,-46,100,0.15,Instance3,144,-27,100,0.24
Object464,Instance1,298,-3,20,0.3,Instance2,298,-29,20,0.37,Instance3,298,-47,20,0.33
Object465,Instance1,896,-7,40,0.98,Instance2,896,-12,40,0.01,Instance3,896,-3,40,0.01
Object466,Instance1,66,-35,130,0.42,Instance2,66,-26,130,0.19,Instance3,66,-33,130,0.39
Object467,Instance1,461,-16,160,0.09,Instance2,461,-31,160,0.01,Instance3,461,-45,160,0.9
Object468,Instance1,771,-41,40,0.05,Instance2,771,-32,40,0.92,Instance3,771,-40,40,0.03
Object469,Instance1,857,-36,70,0.98,Instance2,857,-48,70,0.01,Instance3,857,-46,70,0.01
Object470,Instance1,864,-30,120,0.66,Instance2,864,-36,120,0.15,Instance3,864,-46,120,0.19
Object471,Instance1,715,-49,180,0.86,Instance2,715,-24,180,0.12,Instance3,715,-33,180,0.03
Object472,Instance1,728,-31,40,0.45,Instance2,728,-44,40,0.49,Instance3,728,-15,40,0.05
Object473,Instance1,691,-32,150,0.51,Instance2,691,-3,150,0.2,Instance3,691,-15,150,0.29
Object474,Instance1,96,-32,30,0.93,Instance2,96,-44,30,0.05,Instance3,96,-34,30,0.02
Object475,Instance1,993,-49,50,0.24,Instance2,993,-14,50,0.47,Instance3,993,-36,50,0.29
Object476,Instance1,749,-31,190,0.22,Instance2,749,-2,190,0.54,Instance3,749,-10,190,0.24
Object477,Instance1,606,-9,170,0.12,Instance2,606,-22,170,0.05,Instance3,606,-46,170,0.83
Object478,Instance1,131,-26,180,0.83,Instance2,131,-12,180,0.1,Instance3,131,-15,180,0.07
Object479,Instance1,665,-32,90,0.34,Instance2,665,-10,90,0.34,Instance3,665,-40,90,0.32
Object480,Instance1,399,-46,30,0.74,Instance2,399,-25,30,0.18,Instance3,399,-49,30,0.08
Object481,Instance1,997,-26,120,0.83,Instance2,997,-2,120,0.07,Instance3,997,-41,120,0.1
Object482,Instance1,472,-10,150,0.02,Instance2,472,-12,150,0.53,Instance3,472,-22,150,0.44
Object483,Instance1,471,-49,160,0.45,Instance2,471,-39,160,0.43,Instance3,471,-24,160,0.12
Object484,Instance1,765,-40,30,0.91,Instance2,765,-35,30,0.01,Instance3,765,-50,30,0.08
Object485,Instance1,610,-42,180,0.32,Instance2,610,-33,180,0.36,Instance3,610,-12,180,0.32
Object486,Instance1,430,-41,50,0.67,Instance2,430,-31,50,0.2,Instance3,430,-11,50,0.13
Object487,Instance1,826,-4,100,0.56,Instance2,826,-9,100,0.21,Instance3,826,-29,100,0.23
Object488,Instance1,378,-5,160,0.29,Instance2,378,-29,160,0.6,Instance3,378,-12,160,0.11
Object489,Instance1,486,-50,40,0.64,Instance2,486,-14,40,0.33,Instance3,486,-31,40,0.04
Object490,Instance1,686,-14,150,0.88,Instance2,686,-26,150,0.06,Instance3,686,-27,150,0.06
Object491,Instance1,631,-14,100,0.8,Instance2,631,-21,100,0.06,Instance3,631,-20,100,0.14
Object492,Instance1,24,-45,140,0.04,Instance2,24,-4,140,0.9,Instance3,24,-9,140,0.06
Object493,Instance1,930,-6,190,0.71,Instance2,930,-29,190,0.19,Instance3,930,-9,190,0.1
Object494,Instance1,806,-13,150,0.12,Instance2,806,-41,150,0.09,Instance3,806,-49,150,0.79
Object495,Instance1,923,-5,80,0.59,Instance2,923,-22,80,0.11,Instance3,923,-21,80,0.3
Object496,Instance1,149,-34,50,0.26,Instance2,149,-30,50,0.58,Instance3,149,-11,50,0.16
Object497,Instance1,1000,-15,200,0.4,Instance2,1000,-1,200,0.4,Instance3,1000,-17,200,0.19
Object498,Instance1,190,-26,90,0.92,Instance2,190,-49,90,0.04,Instance3,190,-31,90,0.04
Object499,Instance1,943,-19,120,0.69,Instance2,943,-15,120,0.14,Instance3,943,-9,120,0.17
Object500,Instance1,179,-31,160,0.18,Instance2,179,-42,160,0.74,Instance3,179,-13,160,0.08
Object501,Instance1,752,-27,90,0.59,Instance2,752,-3,90,0.11,Instance3,752,-44,90,0.3
Object502,Instance1,271,-13,160,0.52,Instance2,271,-9,160,0.36,Instance3,271,-42,160,0.12
Object503,Instance1,538,-48,50,0.34,Instance2,538,-30,50,0.33,Instance3,538,-4,50,0.33
Object504,Instance1,941,-33,180,0.54,Instance2,941,-30,180,0.12,Instance3,941,-50,180,0.35
Object505,Instance1,496,-47,30,0.33,Instance2,496,-26,30,0.16,Instance3,496,-49,30,0.51
Object506,Instance1,462,-26,40,0.01,Instance2,462,-20,40,0.8,Instance3,462,-38,40,0.19
Object507,Instance1,628,-40,150,0.63,Instance2,628,-4,150,0.08,Instance3,628,-20,150,0.29
Object508,Instance1,558,-30,170,0.15,Instance2,558,-41,170,0.35,Instance3,558,-49,170,0.5
Object509,Instance1,874,-32,130,1.0,Instance2,874,-13,130,0.0,Instance3,874,-30,130,0.0
Object510,Instance1,792,-21,140,0.57,Instance2,792,-3,140,0.25,Instance3,792,-31,140,0.17
Object511,Instance1,246,-15,200,0.79,Instance2,246,-22,200,0.15,Instance3,246,-31,200,0.06
Object512,Instance1,273,-44,200,0.22,Instance2,273,-18,200,0.45,Instance3,273,-47,200,0.34
Object513,Instance1,717,-22,190,0.98,Instance2,717,-48,190,0.01,Instance3,717,-17,190,0.01
Object514,Instance1,757,-12,150,0.33,Instance2,757,-26,150,0.66,Instance3,757,-32,150,0.01
Object515,Instance1,987,-9,180,0.57,Instance2,987,-28,180,0.21,Instance3,987,-40,180,0.22
Object516,Instance1,556,-12,160,0.32,Instance2,556,-11,160,0.35,Instance3,556,-20,160,0.33
Object517,Instance1,570,-31,50,0.88,Instance2,570,-21,50,0.01,Instance3,570,-41,50,0.12
Object518,Instance1,38,-38,140,0.7,Instance2,38,-2,140,0.23,Instance3,38,-41,140,0.07
Object519,Instance1,683,-25,200,0.71,Instance2,683,-1,200,0.16,Instance3,683,-1,200,0.13
Object520,Instance1,564,-19,90,0.43,Instance2,564,-31,90,0.34,Instance3,564,-15,90,0.23
Object521,Instance1,395,-37,120,0.71,Instance2,395,-11,120,0.18,Instance3,395,-16,120,0.1
Object522,Instance1,766,-49,190,0.24,Instance2,766,-43,190,0.44,Instance3,766,-3,190,0.33
Object523,Instance1,265,-45,180,0.26,Instance2,265,-3,180,0.67,Instance3,265,-16,180,0.08
Object524,Instance1,773,-17,40,0.32,Instance2,773,-10,40,0.65,Instance3,773,-18,40,0.03
Object525,Instance1,279,-31,20,0.41,Instance2,279,-14,20,0.52,Instance3,279,-38,20,0.07
Object526,Instance1,123,-22,60,0.34,Instance2,123,-43,60,0.57,Instance3,123,-11,60,0.09
Object527,Instance1,311,-16,50,0.34,Instance2,311,-20,50,0.55,Instance3,311,-2,50,0.11
Object528,Instance1,375,-23,140,0.84,Instance2,375,-12,140,0.04,Instance3,375,-11,140,0.12
Object529,Instance1,278,-6,130,0.04,Instance2,278,-10,130,0.62,Instance3,278,-34,130,0.34
Object530,Instance1,79,-32,150,0.05,Instance2,79,-22,150,0.39,Instance3,79,-17,150,0.56
Object531,Instance1,569,-12,50,0.22,Instance2,569,-49,50,0.38,Instance3,569,-44,50,0.4
Object532,Instance1,581,-25,200,0.14,Instance2,581,-14,200,0.79,Instance3,581,-3,200,0.07
