Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object1319,Instance1,456,-45,170,0.05,Instance2,456,-27,170,0.4,Instance3,456,-45,170,0.55
Object1320,Instance1,225,-22,90,0.11,Instance2,225,-12,90,0.49,Instance3,225,-27,90,0.4
Object1321,Instance1,820,-43,20,0.37,Instance2,820,-43,20,0.42,Instance3,820,-2,20,0.21
Object1322,Instance1,924,-30,50,0.79,Instance2,924,-45,50,0.07,Instance3,924,-28,50,0.15
Object1323,Instance1,601,-23,110,0.78,Instance2,601,-10,110,0.09,Instance3,601,-20,110,0.13
Object1324,Instance1,35,-2,20,0.74,Instance2,35,-19,20,0.2,Instance3,35,-7,20,0.05
Object1325,Instance1,349,-8,150,0.46,Instance2,349,-27,150,0.24,Instance3,349,-21,150,0.3
Object1326,Instance1,574,-49,40,0.31,Instance2,574,-27,40,0.5,Instance3,574,-27,40,0.19
Object1327,Instance1,771,-39,190,0.4,Instance2,771,-17,190,0.09,Instance3,771,-23,190,0.5
Object1328,Instance1,348,-34,120,0.05,Instance2,348,-25,120,0.92,Instance3,348,-26,120,0.03
Object1329,Instance1,131,-26,60,0.27,Instance2,131,-35,60,0.14,Instance3,131,-27,60,0.59
Object1330,Instance1,584,-45,150,0.61,Instance2,584,-14,150,0.27,Instance3,584,-48,150,0.12
Object1331,Instance1,1000,-25,180,0.14,Instance2,1000,-38,180,0.37,Instance3,1000,-47,180,0.49
Object1332,Instance1,514,-34,180,0.89,Instance2,514,-18,180,0.03,Instance3,514,-10,180,0.09
Object1333,Instance1,979,-36,60,0.44,Instance2,979,-41,60,0.01,Instance3,979,-3,60,0.55
Object1334,Instance1,79,-9,90,0.51,Instance2,79,-46,90,0.25,Instance3,79,-50,90,0.24
Object1335,Instance1,453,-20,40,0.71,Instance2,453,-16,40,0.15,Instance3,453,-47,40,0.13
Object1336,Instance1,768,-19,140,0.31,Instance2,768,-24,140,0.68,Instance3,768,-40,140,0.01
Object1337,Instance1,946,-32,200,0.4,Instance2,946,-6,200,0.08,Instance3,946,-13,200,0.52
Object1338,Instance1,860,-27,120,0.86,Instance2,860,-16,120,0.06,Instance3,860,-18,120,0.08
Object1339,Instance1,996,-44,200,0.66,Instance2,996,-39,200,0.1,Instance3,996,-22,200,0.23
Object1340,Instance1,968,-3,170,0.57,Instance2,968,-37,170,0.41,Instance3,968,-7,170,0.02
Object1341,Instance1,910,-18,190,0.19,Instance2,910,-47,190,0.54,Instance3,910,-47,190,0.27
Object1342,Instance1,549,-14,50,0.72,Instance2,549,-33,50,0.16,Instance3,549,-7,50,0.12
Object1343,Instance1,375,-27,170,0.9,Instance2,375,-12,170,0.02,Instance3,375,-43,170,0.08
Object1344,Instance1,61,-13,160,0.16,Instance2,61,-41,160,0.07,Instance3,61,-20,160,0.77
Object1345,Instance1,7,-3,190,0.41,Instance2,7,-34,190,0.2,Instance3,7,-43,190,0.39
Object1346,Instance1,605,-49,50,0.48,Instance2,605,-40,50,0.38,Instance3,605,-29,50,0.14
Object1347,Instance1,77,-16,190,0.65,Instance2,77,-44,190,0.07,Instance3,77,-38,190,0.28
Object1348,Instance1,897,-15,190,0.19,Instance2,897,-18,190,0.32,Instance3,897,-42,190,0.48
Object1349,Instance1,157,-26,120,0.95,Instance2,157,-2,120,0.02,Instance3,157,-27,120,0.04
Object1350,Instance1,846,-14,60,0.19,Instance2,846,-14,60,0.54,Instance3,846,-6,60,0.26
Object1351,Instance1,849,-2,170,0.89,Instance2,849,-3,170,0.1,Instance3,849,-23,170,0.01
Object1352,Instance1,431,-36,190,0.53,Instance2,431,-24,190,0.27,Instance3,431,-14,190,0.19
Object1353,Instance1,415,-34,150,0.07,Instance2,415,-48,150,0.7,Instance3,415,-45,150,0.23
Object1354,Instance1,985,-7,50,0.41,Instance2,985,-11,50,0.56,Instance3,985,-45,50,0.03
Object1355,Instance1,300,-43,160,0.55,Instance2,300,-31,160,0.06,Instance3,300,-37,160,0.38
Object1356,Instance1,258,-19,90,0.0,Instance2,258,-24,90,0.44,Instance3,258,-41,90,0.55
Object1357,Instance1,290,-32,150,0.48,Instance2,290,-43,150,0.11,Instance3,290,-6,150,0.42
Object1358,Instance1,116,-15,90,0.68,Instance2,116,-45,90,0.22,Instance3,116,-27,90,0.1
Object1359,Instance1,674,-30,60,0.3,Instance2,674,-2,60,0.61,Instance3,674,-16,60,0.09
Object1360,Instance1,849,-31,120,0.71,Instance2,849,-46,120,0.05,Instance3,849,-34,120,0.24
Object1361,Instance1,667,-12,50,0.38,Instance2,667,-11,50,0.25,Instance3,667,-34,50,0.37
Object1362,Instance1,940,-18,60,0.08,Instance2,940,-22,60,0.42,Instance3,940,-4,60,0.5
Object1363,Instance1,352,-6,50,0.78,Instance2,352,-48,50,0.2,Instance3,352,-30,50,0.02
Object1364,Instance1,711,-22,20,0.53,Instance2,711,-42,20,0.34,Instance3,711,-28,20,0.13
Object1365,Instance1,986,-42,40,0.44,Instance2,986,-2,40,0.53,Instance3,986,-39,40,0.04
Object1366,Instance1,952,-1,80,0.69,Instance2,952,-12,80,0.24,Instance3,952,-35,80,0.07
Object1367,Instance1,670,-40,160,0.62,Instance2,670,-40,160,0.05,Instance3,670,-49,160,0.33
Object1368,Instance1,421,-9,20,0.37,Instance2,421,-33,20,0.45,Instance3,421,-9,20,0.18
Object1369,Instance1,253,-26,190,0.74,Instance2,253,-5,190,0.13,Instance3,253,-20,190,0.13
Object1370,Instance1,328,-22,110,0.14,Instance2,328,-3,110,0.14,Instance3,328,-33,110,0.72
Object1371,Instance1,247,-48,20,0.6,Instance2,247,-36,20,0.13,Instance3,247,-9,20,0.27
Object1372,Instance1,719,-20,160,0.79,Instance2,719,-4,160,0.1,Instance3,719,-1,160,0.11
Object1373,Instance1,13,-15,50,0.63,Instance2,13,-32,50,0.12,Instance3,13,-48,50,0.25
Object1374,Instance1,182,-18,80,0.26,Instance2,182,-22,80,0.27,Instance3,182,-38,80,0.48
Object1375,Instance1,251,-47,20,0.36,Instance2,251,-37,20,0.27,Instance3,251,-43,20,0.37
Object1376,Instance1,400,-26,80,0.0,Instance2,400,-18,80,0.46,Instance3,400,-7,80,0.53
Object1377,Instance1,754,-40,200,0.85,Instance2,754,-27,200,0.08,Instance3,754,-1,200,0.07
Object1378,Instance1,421,-34,30,0.05,Instance2,421,-40,30,0.17,Instance3,421,-48,30,0.78
Object1379,Instance1,706,-11,10,0.15,Instance2,706,-5,10,0.12,Instance3,706,-36,10,0.73
Object1380,Instance1,207,-10,150,0.24,Instance2,207,-33,150,0.29,Instance3,207,-17,150,0.48
Object1381,Instance1,156,-10,140,0.09,Instance2,156,-32,140,0.11,Instance3,156,-47,140,0.8
Object1382,Instance1,105,-32,150,0.07,Instance2,105,-46,150,0.84,Instance3,105,-50,150,0.09
Object1383,Instance1,409,-6,70,0.37,Instance2,409,-26,70,0.38,Instance3,409,-26,70,0.24
Object1384,Instance1,381,-1,140,0.82,Instance2,381,-26,140,0.13,Instance3,381,-21,140,0.05
Object1385,Instance1,44,-17,110,0.04,Instance2,44,-24,110,0.45,Instance3,44,-12,110,0.51
Object1386,Instance1,438,-34,80,0.46,Instance2,438,-30,80,0.54,Instance3,438,-20,80,0.0
Object1387,Instance1,234,-26,200,0.31,Instance2,234,-32,200,0.52,Instance3,234,-18,200,0.16
Object1388,Instance1,94,-50,70,0.35,Instance2,94,-45,70,0.11,Instance3,94,-46,70,0.53
Object1389,Instance1,525,-30,90,0.84,Instance2,525,-33,90,0.03,Instance3,525,-28,90,0.13
Object1390,Instance1,45,-3,120,0.03,Instance2,45,-36,120,0.74,Instance3,45,-14,120,0.22
Object1391,Instance1,233,-36,140,0.36,Instance2,233,-32,140,0.12,Instance3,233,-31,140,0.53
Object1392,Instance1,251,-11,20,0.28,Instance2,251,-28,20,0.1,Instance3,251,-48,20,0.62
Object1393,Instance1,176,-32,10,0.03,Instance2,176,-44,10,0.28,Instance3,176,-33,10,0.69
Object1394,Instance1,551,-12,20,0.58,Instance2,551,-1,20,0.15,Instance3,551,-50,20,0.27
Object1395,Instance1,559,-42,50,0.2,Instance2,559,-36,50,0.72,Instance3,559,-36,50,0.08
Object1396,Instance1,227,-19,50,0.48,Instance2,227,-37,50,0.19,Instance3,227,-34,50,0.33
Object1397,Instance1,654,-23,140,0.55,Instance2,654,-31,140,0.4,Instance3,654,-5,140,0.04
Object1398,Instance1,855,-47,60,0.34,Instance2,855,-16,60,0.16,Instance3,855,-3,60,0.5
Object1399,Instance1,248,-28,100,0.32,Instance2,248,-27,100,0.52,Instance3,248,-11,100,0.15
Object1400,Instance1,7,-33,90,0.56,Instance2,7,-23,90,0.4,Instance3,7,-36,90,0.04
Object1401,Instance1,196,-34,70,0.33,Instance2,196,-41,70,0.04,Instance3,196,-6,70,0.63
Object1402,Instance1,439,-28,20,0.64,Instance2,439,-32,20,0.03,Instance3,439,-8,20,0.32
Object1403,Instance1,618,-10,200,0.33,Instance2,618,-9,200,0.41,Instance3,618,-39,200,0.26
Object1404,Instance1,800,-13,30,0.64,Instance2,800,-32,30,0.22,Instance3,800,-47,30,0.14
Object1405,Instance1,570,-27,140,0.06,Instance2,570,-26,140,0.08,Instance3,570,-16,140,0.86
Object1406,Instance1,57,-41,160,0.35,Instance2,57,-34,160,0.58,Instance3,57,-25,160,0.07
Object1407,Instance1,209,-23,80,0.78,Instance2,209,-41,80,0.06,Instance3,209,-30,80,0.16
Object1408,Instance1,586,-22,160,0.71,Instance2,586,-23,160,0.2,Instance3,586,-1,160,0.09
Object1409,Instance1,176,-26,60,0.16,Instance2,176,-17,60,0.39,Instance3,176,-6,60,0.45
Object1410,Instance1,238,-21,40,0.25,Instance2,238,-23,40,0.4,Instance3,238,-1,40,0.35
Object1411,Instance1,421,-22,100,0.06,Instance2,421,-44,100,0.23,Instance3,421,-15,100,0.71
Object1412,Instance1,496,-27,50,0.86,Instance2,496,-35,50,0.02,Instance3,496,-34,50,0.12
Object1413,Instance1,180,-40,80,0.1,Instance2,180,-4,80,0.69,Instance3,180,-17,80,0.2
Object1414,Instance1,627,-25,20,0.19,Instance2,627,-8,20,0.78,Instance3,627,-39,20,0.03
Object1415,Instance1,206,-30,40,0.49,Instance2,206,-43,40,0.24,Instance3,206,-33,40,0.26
Object1416,Instance1,944,-23,140,0.4,Instance2,944,-26,140,0.27,Instance3,944,-21,140,0.33
Object1417,Instance1,652,-13,140,0.45,Instance2,652,-38,140,0.34,Instance3,652,-18,140,0.21
Object1418,Instance1,750,-40,120,0.19,Instance2,750,-15,120,0.06,Instance3,750,-34,120,0.76
Object1419,Instance1,995,-41,70,0.37,Instance2,995,-5,70,0.54,Instance3,995,-5,70,0.09
Object1420,Instance1,258,-20,70,0.73,Instance2,258,-1,70,0.24,Instance3,258,-40,70,0.03
Object1421,Instance1,611,-9,70,0.81,Instance2,611,-40,70,0.1,Instance3,611,-48,70,0.09
Object1422,Instance1,541,-48,180,0.39,Instance2,541,-4,180,0.36,Instance3,541,-17,180,0.25
Object1423,Instance1,72,-2,170,0.42,Instance2,72,-12,170,0.58,Instance3,72,-24,170,0.0
Object1424,Instance1,313,-18,10,0.84,Instance2,313,-7,10,0.09,Instance3,313,-13,10,0.08
Object1425,Instance1,631,-12,200,0.7,Instance2,631,-7,200,0.1,Instance3,631,-40,200,0.19
Object1426,Instance1,924,-6,80,0.78,Instance2,924,-48,80,0.06,Instance3,924,-40,80,0.16
Object1427,Instance1,602,-46,140,0.35,Instance2,602,-6,140,0.59,Instance3,602,-12,140,0.06
Object1428,Instance1,252,-37,110,0.69,Instance2,252,-44,110,0.15,Instance3,252,-35,110,0.16
Object1429,Instance1,151,-49,100,0.24,Instance2,151,-1,100,0.37,Instance3,151,-44,100,0.4
Object1430,Instance1,258,-16,150,0.15,Instance2,258,-12,150,0.7,Instance3,258,-30,150,0.15
Object1431,Instance1,332,-1,20,0.32,Instance2,332,-39,20,0.29,Instance3,332,-30,20,0.4
Object1432,Instance1,137,-12,100,0.56,Instance2,137,-20,100,0.36,Instance3,137,-29,100,0.07
Object1433,Instance1,6,-13,130,0.91,Instance2,6,-7,130,0.07,Instance3,6,-35,130,0.02
Object1434,Instance1,685,-8,150,0.86,Instance2,685,-8,150,0.1,Instance3,685,-49,150,0.04
Object1435,Instance1,355,-40,90,0.77,Instance2,355,-48,90,0.15,Instance3,355,-24,90,0.08
Object1436,Instance1,739,-14,40,0.08,Instance2,739,-23,40,0.17,Instance3,739,-9,40,0.75
Object1437,Instance1,866,-21,170,0.98,Instance2,866,-15,170,0.02,Instance3,866,-47,170,0.01
Object1438,Instance1,752,-5,10,0.3,Instance2,752,-32,10,0.44,Instance3,752,-36,10,0.26
Object1439,Instance1,697,-9,150,0.41,Instance2,697,-37,150,0.18,Instance3,697,-24,150,0.41
Object1440,Instance1,770,-37,140,0.32,Instance2,770,-41,140,0.23,Instance3,770,-31,140,0.45
Object1441,Instance1,417,-22,120,0.07,Instance2,417,-24,120,0.63,Instance3,417,-44,120,0.3
Object1442,Instance1,964,-42,30,0.93,Instance2,964,-32,30,0.02,Instance3,964,-25,30,0.05
Object1443,Instance1,704,-41,130,0.74,Instance2,704,-39,130,0.24,Instance3,704,-37,130,0.02
Object1444,Instance1,659,-29,160,0.03,Instance2,659,-11,160,0.26,Instance3,659,-41,160,0.7
Object1445,Instance1,715,-40,200,0.3,Instance2,715,-3,200,0.33,Instance3,715,-41,200,0.38
Object1446,Instance1,910,-2,40,0.13,Instance2,910,-33,40,0.27,Instance3,910,-34,40,0.6
Object1447,Instance1,733,-31,100,0.7,Instance2,733,-3,100,0.03,Instance3,733,-36,100,0.27
Object1448,Instance1,672,-18,80,0.02,Instance2,672,-27,80,0.17,Instance3,672,-32,80,0.81
Object1449,Instance1,219,-8,110,0.38,Instance2,219,-48,110,0.31,Instance3,219,-10,110,0.31
Object1450,Instance1,464,-27,60,0.85,Instance2,464,-5,60,0.04,Instance3,464,-10,60,0.1
Object1451,Instance1,720,-49,200,0.68,Instance2,720,-35,200,0.26,Instance3,720,-6,200,0.06
Object1452,Instance1,127,-19,180,0.51,Instance2,127,-33,180,0.1,Instance3,127,-35,180,0.39
Object1453,Instance1,610,-50,110,0.87,Instance2,610,-28,110,0.03,Instance3,610,-34,110,0.1
Object1454,Instance1,2,-33,50,0.43,Instance2,2,-36,50,0.49,Instance3,2,-23,50,0.08
Object1455,Instance1,508,-19,200,0.94,Instance2,508,-47,200,0.05,Instance3,508,-20,200,0.01
Object1456,Instance1,959,-9,10,0.42,Instance2,959,-42,10,0.57,Instance3,959,-42,10,0.01
Object1457,Instance1,513,-37,40,0.64,Instance2,513,-2,40,0.0,Instance3,513,-41,40,0.35
Object1458,Instance1,710,-24,100,0.58,Instance2,710,-39,100,0.07,Instance3,710,-37,100,0.35
Object1459,Instance1,311,-45,140,0.57,Instance2,311,-43,140,0.01,Instance3,311,-36,140,0.41
Object1460,Instance1,808,-5,50,0.39,Instance2,808,-14,50,0.1,Instance3,808,-1,50,0.51
Object1461,Instance1,491,-50,160,0.48,Instance2,491,-12,160,0.31,Instance3,491,-48,160,0.2
Object1462,Instance1,986,-35,70,0.73,Instance2,986,-15,70,0.25,Instance3,986,-19,70,0.02
Object1463,Instance1,564,-14,80,0.07,Instance2,564,-30,80,0.83,Instance3,564,-40,80,0.11
Object1464,Instance1,607,-2,120,0.33,Instance2,607,-13,120,0.26,Instance3,607,-29,120,0.41
Object1465,Instance1,934,-24,20,0.49,Instance2,934,-39,20,0.15,Instance3,934,-50,20,0.37
Object1466,Instance1,421,-38,10,0.17,Instance2,421,-25,10,0.11,Instance3,421,-43,10,0.72
Object1467,Instance1,351,-38,10,0.54,Instance2,351,-26,10,0.12,Instance3,351,-50,10,0.34
Object1468,Instance1,767,-27,20,0.6,Instance2,767,-44,20,0.05,Instance3,767,-19,20,0.36
Object1469,Instance1,761,-26,190,0.74,Instance2,761,-28,190,0.24,Instance3,761,-27,190,0.02
Object1470,Instance1,707,-43,50,0.07,Instance2,707,-19,50,0.55,Instance3,707,-4,50,0.38
Object1471,Instance1,111,-38,80,0.29,Instance2,111,-50,80,0.56,Instance3,111,-38,80,0.15
Object1472,Instance1,582,-3,140,0.57,Instance2,582,-23,140,0.37,Instance3,582,-10,140,0.07
Object1473,Instance1,193,-26,170,0.2,Instance2,193,-49,170,0.51,Instance3,193,-21,170,0.29
Object1474,Instance1,320,-46,100,0.94,Instance2,320,-20,100,0.03,Instance3,320,-20,100,0.03
Object1475,Instance1,881,-37,110,0.2,Instance2,881,-28,110,0.19,Instance3,881,-25,110,0.61
Object1476,Instance1,13,-13,90,0.31,Instance2,13,-22,90,0.37,Instance3,13,-20,90,0.32
Object1477,Instance1,526,-9,130,0.18,Instance2,526,-9,130,0.72,Instance3,526,-45,130,0.1
Object1478,Instance1,377,-47,40,0.09,Instance2,377,-41,40,0.68,Instance3,377,-9,40,0.22
Object1479,Instance1,447,-3,80,0.24,Instance2,447,-20,80,0.49,Instance3,447,-17,80,0.27
Object1480,Instance1,271,-48,150,0.46,Instance2,271,-1,150,0.23,Instance3,271,-11,150,0.31
Object1481,Instance1,849,-18,190,0.26,Instance2,849,-13,190,0.0,Instance3,849,-48,190,0.74
Object1482,Instance1,280,-34,100,0.69,Instance2,280,-17,100,0.0,Instance3,280,-5,100,0.31
Object1483,Instance1,55,-50,90,0.36,Instance2,55,-31,90,0.54,Instance3,55,-10,90,0.1
Object1484,Instance1,106,-37,110,0.48,Instance2,106,-38,110,0.29,Instance3,106,-5,110,0.24
Object1485,Instance1,729,-14,160,0.92,Instance2,729,-19,160,0.02,Instance3,729,-34,160,0.05
Object1486,Instance1,928,-2,190,0.57,Instance2,928,-41,190,0.13,Instance3,928,-14,190,0.3
Object1487,Instance1,155,-12,10,0.56,Instance2,155,-46,10,0.2,Instance3,155,-39,10,0.24
Object1488,Instance1,121,-38,50,0.26,Instance2,121,-28,50,0.3,Instance3,121,-1,50,0.44
Object1489,Instance1,331,-22,20,0.72,Instance2,331,-22,20,0.27,Instance3,331,-24,20,0.01
Object1490,Instance1,181,-33,20,0.43,Instance2,181,-45,20,0.44,Instance3,181,-20,20,0.13
Object1491,Instance1,811,-11,160,0.81,Instance2,811,-48,160,0.06,Instance3,811,-43,160,0.13
Object1492,Instance1,895,-31,100,0.89,Instance2,895,-44,100,0.06,Instance3,895,-37,100,0.05
Object1493,Instance1,247,-15,110,0.73,Instance2,247,-14,110,0.11,Instance3,247,-4,110,0.16
Object1494,Instance1,921,-34,190,0.77,Instance2,921,-27,190,0.03,Instance3,921,-41,190,0.2
Object1495,Instance1,931,-23,130,0.76,Instance2,931,-6,130,0.18,Instance3,931,-8,130,0.06
Object1496,Instance1,56,-5,90,0.01,Instance2,56,-50,90,0.13,Instance3,56,-5,90,0.87
Object1497,Instance1,555,-25,110,0.19,Instance2,555,-3,110,0.24,Instance3,555,-14,110,0.57
Object1498,Instance1,373,-10,200,0.77,Instance2,373,-21,200,0.01,Instance3,373,-3,200,0.22
Object1499,Instance1,605,-11,40,0.14,Instance2,605,-41,40,0.81,Instance3,605,-43,40,0.05
Object1500,Instance1,147,-8,170,0.25,Instance2,147,-35,170,0.62,Instance3,147,-47,170,0.13
Object1501,Instance1,826,-6,60,0.66,Instance2,826,-18,60,0.09,Instance3,826,-22,60,0.25
Object1502,Instance1,852,-12,50,0.85,Instance2,852,-33,50,0.06,Instance3,852,-15,50,0.09
Object1503,Instance1,32,-6,10,0.24,Instance2,32,-49,10,0.52,Instance3,32,-43,10,0.23
Object1504,Instance1,831,-13,30,0.26,Instance2,831,-14,30,0.71,Instance3,831,-12,30,0.03
Object1505,Instance1,715,-23,140,0.63,Instance2,715,-25,140,0.2,Instance3,715,-25,140,0.17
Object1506,Instance1,891,-33,190,0.71,Instance2,891,-29,190,0.06,Instance3,891,-41,190,0.23
Object1507,Instance1,918,-27,100,0.06,Instance2,918,-34,100,0.89,Instance3,918,-49,100,0.05
Object1508,Instance1,423,-38,180,0.32,Instance2,423,-14,180,0.49,Instance3,423,-2,180,0.19
Object1509,Instance1,290,-40,200,0.09,Instance2,290,-12,200,0.04,Instance3,290,-14,200,0.87
Object1510,Instance1,104,-35,190,0.35,Instance2,104,-34,190,0.02,Instance3,104,-19,190,0.63
Object1511,Instance1,471,-29,70,0.4,Instance2,471,-48,70,0.19,Instance3,471,-9,70,0.41
Object1512,Instance1,285,-42,170,0.08,Instance2,285,-5,170,0.45,Instance3,285,-1,170,0.47
Object1513,Instance1,325,-15,40,0.44,Instance2,325,-9,40,0.19,Instance3,325,-3,40,0.37
Object1514,Instance1,294,-48,20,0.25,Instance2,294,-35,20,0.18,Instance3,294,-3,20,0.58
Object1515,Instance1,651,-11,60,0.01,Instance2,651,-19,60,0.63,Instance3,651,-37,60,0.36
Object1516,Instance1,28,-10,190,0.76,Instance2,28,-44,190,0.02,Instance3,28,-6,190,0.22
Object1517,Instance1,958,-29,180,0.33,Instance2,958,-22,180,0.3,Instance3,958,-38,180,0.37
Object1518,Instance1,422,-43,90,0.62,Instance2,422,-30,90,0.36,Instance3,422,-41,90,0.02
Object1519,Instance1,494,-1,170,0.64,Instance2,494,-10,170,0.33,Instance3,494,-37,170,0.03
Object1520,Instance1,219,-24,190,0.34,Instance2,219,-15,190,0.23,Instance3,219,-9,190,0.43
Object1521,Instance1,926,-41,200,0.16,Instance2,926,-44,200,0.0,Instance3,926,-27,200,0.84
Object1522,Instance1,195,-13,150,0.62,Instance2,195,-26,150,0.24,Instance3,195,-33,150,0.13
Object1523,Instance1,461,-15,200,0.15,Instance2,461,-40,200,0.64,Instance3,461,-15,200,0.21
Object1524,Instance1,195,-42,50,0.61,Instance2,195,-14,50,0.31,Instance3,195,-40,50,0.08
Object1525,Instance1,937,-19,150,0.99,Instance2,937,-43,150,0.0,Instance3,937,-43,150,0.01
Object1526,Instance1,918,-15,100,0.73,Instance2,918,-43,100,0.21,Instance3,918,-47,100,0.06
Object1527,Instance1,536,-42,170,0.79,Instance2,536,-28,170,0.16,Instance3,536,-28,170,0.04
Object1528,Instance1,71,-9,200,0.78,Instance2,71,-37,200,0.16,Instance3,71,-21,200,0.06
Object1529,Instance1,56,-37,90,0.21,Instance2,56,-7,90,0.47,Instance3,56,-49,90,0.32
Object1530,Instance1,425,-24,110,0.74,Instance2,425,-24,110,0.03,Instance3,425,-21,110,0.23
Object1531,Instance1,659,-11,200,1.0,Instance2,659,-1,200,0.0,Instance3,659,-47,200,0.0
Object1532,Instance1,693,-19,20,0.51,Instance2,693,-8,20,0.24,Instance3,693,-40,20,0.25
Object1533,Instance1,738,-49,20,0.75,Instance2,738,-32,20,0.08,Instance3,738,-16,20,0.18
Object1534,Instance1,5,-18,200,0.11,Instance2,5,-6,200,0.41,Instance3,5,-25,200,0.48
Object1535,Instance1,241,-3,130,0.04,Instance2,241,-39,130,0.56,Instance3,241,-44,130,0.4
Object1536,Instance1,772,-38,170,0.54,Instance2,772,-38,170,0.28,Instance3,772,-15,170,0.18
Object1537,Instance1,401,-28,130,0.04,Instance2,401,-50,130,0.6,Instance3,401,-18,130,0.37
Object1538,Instance1,230,-37,90,0.5,Instance2,230,-9,90,0.12,Instance3,230,-33,90,0.38
Object1539,Instance1,834,-2,70,0.95,Instance2,834,-18,70,0.03,Instance3,834,-30,70,0.02
Object1540,Instance1,100,-47,10,0.89,Instance2,100,-50,10,0.05,Instance3,100,-36,10,0.05
Object1541,Instance1,886,-17,90,0.3,Instance2,886,-15,90,0.41,Instance3,886,-50,90,0.29
Object1542,Instance1,484,-13,130,0.08,Instance2,484,-15,130,0.02,Instance3,484,-38,130,0.9
Object1543,Instance1,272,-32,120,0.54,Instance2,272,-45,120,0.02,Instance3,272,-13,120,0.44
Object1544,Instance1,699,-6,40,0.96,Instance2,699,-3,40,0.03,Instance3,699,-22,40,0.01
Object1545,Instance1,146,-34,110,0.85,Instance2,146,-45,110,0.08,Instance3,146,-14,110,0.07
Object1546,Instance1,699,-18,70,0.61,Instance2,699,-19,70,0.31,Instance3,699,-20,70,0.08
Object1547,Instance1,760,-39,130,0.84,Instance2,760,-50,130,0.08,Instance3,760,-41,130,0.08
Object1548,Instance1,138,-44,80,0.48,Instance2,138,-28,80,0.07,Instance3,138,-37,80,0.44
Object1549,Instance1,593,-42,200,0.54,Instance2,593,-11,200,0.34,Instance3,593,-26,200,0.12
Object1550,Instance1,675,-49,200,0.95,Instance2,675,-22,200,0.02,Instance3,675,-32,200,0.04
Object1551,Instance1,390,-16,160,0.9,Instance2,390,-32,160,0.01,Instance3,390,-28,160,0.09
Object1552,Instance1,373,-34,90,0.89,Instance2,373,-49,90,0.05,Instance3,373,-30,90,0.06
Object1553,Instance1,709,-13,10,0.73,Instance2,709,-34,10,0.18,Instance3,709,-24,10,0.09
Object1554,Instance1,118,-7,160,0.6,Instance2,118,-41,160,0.25,Instance3,118,-47,160,0.15
Object1555,Instance1,585,-33,190,0.53,Instance2,585,-38,190,0.04,Instance3,585,-13,190,0.42
Object1556,Instance1,191,-47,170,0.48,Instance2,191,-1,170,0.11,Instance3,191,-33,170,0.41
Object1557,Instance1,974,-5,30,0.53,Instance2,974,-40,30,0.06,Instance3,974,-11,30,0.4
Object1558,Instance1,810,-11,190,0.23,Instance2,810,-4,190,0.45,Instance3,810,-39,190,0.32
Object1559,Instance1,680,-48,170,0.95,Instance2,680,-11,170,0.01,Instance3,680,-2,170,0.05
Object1560,Instance1,760,-19,110,0.05,Instance2,760,-21,110,0.54,Instance3,760,-43,110,0.41
Object1561,Instance1,8,-2,120,0.13,Instance2,8,-43,120,0.26,Instance3,8,-22,120,0.6
Object1562,Instance1,416,-21,200,0.8,Instance2,416,-21,200,0.08,Instance3,416,-34,200,0.11
Object1563,Instance1,703,-39,130,0.08,Instance2,703,-49,130,0.41,Instance3,703,-25,130,0.51
Object1564,Instance1,420,-38,30,0.4,Instance2,420,-27,30,0.46,Instance3,420,-29,30,0.14
Object1565,Instance1,20,-40,190,0.82,Instance2,20,-38,190,0.09,Instance3,20,-18,190,0.09
Object1566,Instance1,725,-33,100,0.26,Instance2,725,-45,100,0.49,Instance3,725,-37,100,0.25
Object1567,Instance1,630,-49,100,0.52,Instance2,630,-50,100,0.01,Instance3,630,-29,100,0.47
Object1568,Instance1,846,-34,170,0.45,Instance2,846,-43,170,0.13,Instance3,846,-30,170,0.42
Object1569,Instance1,475,-28,110,0.17,Instance2,475,-20,110,0.59,Instance3,475,-45,110,0.25
Object1570,Instance1,663,-3,160,0.44,Instance2,663,-17,160,0.47,Instance3,663,-7,160,0.09
Object1571,Instance1,296,-3,190,0.88,Instance2,296,-1,190,0.07,Instance3,296,-6,190,0.05
Object1572,Instance1,849,-9,180,0.13,Instance2,849,-31,180,0.22,Instance3,849,-25,180,0.65
Object1573,Instance1,20,-4,170,0.35,Instance2,20,-9,170,0.35,Instance3,20,-13,170,0.29
Object1574,Instance1,696,-17,80,0.16,Instance2,696,-13,80,0.46,Instance3,696,-35,80,0.38
Object1575,Instance1,530,-41,80,0.46,Instance2,530,-29,80,0.17,Instance3,530,-15,80,0.37
Object1576,Instance1,641,-33,150,0.69,Instance2,641,-31,150,0.2,Instance3,641,-38,150,0.11
Object1577,Instance1,23,-21,160,0.03,Instance2,23,-29,160,0.72,Instance3,23,-25,160,0.24
Object1578,Instance1,180,-46,90,0.69,Instance2,180,-39,90,0.21,Instance3,180,-46,90,0.1
Object1579,Instance1,14,-26,150,0.53,Instance2,14,-44,150,0.11,Instance3,14,-12,150,0.36
Object1580,Instance1,435,-23,130,0.9,Instance2,435,-37,130,0.1,Instance3,435,-4,130,0.0
