Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object2658_C,Instance1,315,-31,40,0.65,Instance2,315,-35,40,0.11,Instance3,315,-13,40,0.24
Object2659_C,Instance1,11,-37,10,0.61,Instance2,11,-28,10,0.38,Instance3,11,-6,10,0.01
Object2660_C,Instance1,488,-1,40,0.83,Instance2,488,-6,40,0.08,Instance3,488,-27,40,0.09
Object2661_C,Instance1,942,-12,40,0.55,Instance2,942,-36,40,0.19,Instance3,942,-26,40,0.25
Object2662_C,Instance1,223,-34,140,0.29,Instance2,223,-26,140,0.05,Instance3,223,-17,140,0.66
Object2663_C,Instance1,831,-33,110,0.68,Instance2,831,-18,110,0.32,Instance3,831,-27,110,0.01
Object2664_C,Instance1,571,-1,20,0.59,Instance2,571,-7,20,0.38,Instance3,571,-19,20,0.03
Object2665_C,Instance1,809,-44,130,0.94,Instance2,809,-11,130,0.01,Instance3,809,-20,130,0.05
Object2666_C,Instance1,18,-42,60,0.63,Instance2,18,-9,60,0.33,Instance3,18,-23,60,0.03
Object2667_C,Instance1,809,-24,200,0.37,Instance2,809,-26,200,0.21,Instance3,809,-43,200,0.42
Object2668_C,Instance1,573,-46,110,0.44,Instance2,573,-24,110,0.39,Instance3,573,-40,110,0.16
Object2669_C,Instance1,346,-42,80,0.98,Instance2,346,-4,80,0.0,Instance3,346,-44,80,0.02
Object2670_C,Instance1,574,-9,70,0.27,Instance2,574,-46,70,0.61,Instance3,574,-31,70,0.13
Object2671_C,Instance1,432,-33,150,0.19,Instance2,432,-27,150,0.42,Instance3,432,-41,150,0.4
Object2672_C,Instance1,594,-4,130,0.53,Instance2,594,-33,130,0.4,Instance3,594,-28,130,0.07
Object2673_C,Instance1,438,-31,10,0.35,Instance2,438,-19,10,0.42,Instance3,438,-31,10,0.22
Object2674_C,Instance1,299,-19,10,0.14,Instance2,299,-45,10,0.51,Instance3,299,-41,10,0.35
Object2675_C,Instance1,446,-42,180,0.68,Instance2,446,-39,180,0.16,Instance3,446,-19,180,0.16
Object2676_C,Instance1,823,-46,60,0.3,Instance2,823,-42,60,0.31,Instance3,823,-34,60,0.39
Object2677_C,Instance1,417,-9,20,0.51,Instance2,417,-37,20,0.05,Instance3,417,-38,20,0.44
Object2678_C,Instance1,893,-38,70,0.83,Instance2,893,-7,70,0.13,Instance3,893,-23,70,0.04
Object2679_C,Instance1,805,-19,170,0.49,Instance2,805,-12,170,0.31,Instance3,805,-30,170,0.21
Object2680_C,Instance1,393,-1,100,0.08,Instance2,393,-45,100,0.11,Instance3,393,-12,100,0.81
Object2681_C,Instance1,914,-18,10,0.1,Instance2,914,-44,10,0.13,Instance3,914,-8,10,0.77
Object2682_C,Instance1,256,-4,190,0.61,Instance2,256,-22,190,0.16,Instance3,256,-40,190,0.23
Object2683_C,Instance1,688,-33,200,0.33,Instance2,688,-17,200,0.08,Instance3,688,-6,200,0.59
Object2684_C,Instance1,586,-45,10,0.73,Instance2,586,-6,10,0.22,Instance3,586,-12,10,0.05
Object2685_C,Instance1,800,-2,110,0.65,Instance2,800,-24,110,0.01,Instance3,800,-33,110,0.34
Object2686_C,Instance1,498,-16,190,0.86,Instance2,498,-24,190,0.05,Instance3,498,-33,190,0.09
Object2687_C,Instance1,801,-3,90,0.63,Instance2,801,-7,90,0.15,Instance3,801,-20,90,0.22
Object2688_C,Instance1,625,-6,90,0.17,Instance2,625,-44,90,0.77,Instance3,625,-50,90,0.06
Object2689_C,Instance1,283,-41,200,0.26,Instance2,283,-2,200,0.17,Instance3,283,-15,200,0.57
Object2690_C,Instance1,918,-9,140,0.83,Instance2,918,-49,140,0.05,Instance3,918,-9,140,0.13
Object2691_C,Instance1,458,-29,20,0.65,Instance2,458,-18,20,0.29,Instance3,458,-42,20,0.06
Object2692_C,Instance1,889,-45,180,0.42,Instance2,889,-2,180,0.12,Instance3,889,-23,180,0.46
Object2693_C,Instance1,368,-16,130,0.1,Instance2,368,-30,130,0.0,Instance3,368,-2,130,0.9
Object2694_C,Instance1,665,-42,10,0.84,Instance2,665,-35,10,0.1,Instance3,665,-23,10,0.06
Object2695_C,Instance1,706,-16,110,0.92,Instance2,706,-46,110,0.06,Instance3,706,-36,110,0.02
Object2696_C,Instance1,945,-46,190,0.8,Instance2,945,-3,190,0.09,Instance3,945,-14,190,0.11
Object2697_C,Instance1,971,-29,80,0.22,Instance2,971,-44,80,0.62,Instance3,971,-20,80,0.17
Object2698_C,Instance1,481,-38,150,0.57,Instance2,481,-27,150,0.21,Instance3,481,-37,150,0.22
Object2699_C,Instance1,300,-41,110,0.5,Instance2,300,-34,110,0.39,Instance3,300,-1,110,0.12
Object2700_C,Instance1,408,-6,160,0.52,Instance2,408,-48,160,0.2,Instance3,408,-29,160,0.29
Object2701_C,Instance1,676,-1,80,0.3,Instance2,676,-43,80,0.04,Instance3,676,-40,80,0.66
Object2702_C,Instance1,326,-13,150,0.56,Instance2,326,-39,150,0.31,Instance3,326,-35,150,0.13
Object2703_C,Instance1,213,-37,40,0.06,Instance2,213,-10,40,0.29,Instance3,213,-34,40,0.65
Object2704_C,Instance1,309,-31,90,0.91,Instance2,309,-41,90,0.08,Instance3,309,-23,90,0.01
Object2705_C,Instance1,439,-32,180,0.64,Instance2,439,-7,180,0.18,Instance3,439,-16,180,0.18
Object2706_C,Instance1,980,-10,50,0.17,Instance2,980,-18,50,0.82,Instance3,980,-7,50,0.01
Object2707_C,Instance1,628,-27,30,0.48,Instance2,628,-8,30,0.25,Instance3,628,-43,30,0.27
Object2708_C,Instance1,716,-46,150,0.45,Instance2,716,-50,150,0.41,Instance3,716,-50,150,0.14
Object2709_C,Instance1,162,-1,110,0.05,Instance2,162,-31,110,0.72,Instance3,162,-2,110,0.23
Object2710_C,Instance1,48,-50,20,0.0,Instance2,48,-21,20,0.23,Instance3,48,-22,20,0.76
Object2711_C,Instance1,614,-42,160,0.63,Instance2,614,-49,160,0.17,Instance3,614,-36,160,0.2
Object2712_C,Instance1,644,-11,70,0.53,Instance2,644,-36,70,0.19,Instance3,644,-9,70,0.28
Object2713_C,Instance1,810,-8,70,0.88,Instance2,810,-39,70,0.1,Instance3,810,-13,70,0.02
Object2714_C,Instance1,609,-8,190,0.4,Instance2,609,-18,190,0.55,Instance3,609,-44,190,0.05
Object2715_C,Instance1,290,-24,140,0.5,Instance2,290,-38,140,0.47,Instance3,290,-34,140,0.03
Object2716_C,Instance1,965,-8,110,0.1,Instance2,965,-2,110,0.8,Instance3,965,-35,110,0.1
Object2717_C,Instance1,86,-16,10,0.62,Instance2,86,-4,10,0.07,Instance3,86,-47,10,0.3
Object2718_C,Instance1,413,-3,130,0.3,Instance2,413,-4,130,0.59,Instance3,413,-35,130,0.11
Object2719_C,Instance1,548,-28,130,0.36,Instance2,548,-22,130,0.33,Instance3,548,-26,130,0.31
Object2720_C,Instance1,537,-3,100,0.58,Instance2,537,-37,100,0.01,Instance3,537,-35,100,0.41
Object2721_C,Instance1,707,-1,190,0.97,Instance2,707,-16,190,0.01,Instance3,707,-50,190,0.02
Object2722_C,Instance1,846,-5,100,0.33,Instance2,846,-3,100,0.55,Instance3,846,-34,100,0.12
Object2723_C,Instance1,504,-7,200,0.77,Instance2,504,-27,200,0.05,Instance3,504,-22,200,0.18
Object2724_C,Instance1,755,-27,20,0.11,Instance2,755,-34,20,0.54,Instance3,755,-42,20,0.35
Object2725_C,Instance1,820,-25,90,0.39,Instance2,820,-39,90,0.35,Instance3,820,-50,90,0.26
Object2726_C,Instance1,329,-1,80,0.92,Instance2,329,-40,80,0.0,Instance3,329,-37,80,0.07
Object2727_C,Instance1,127,-22,190,0.29,Instance2,127,-39,190,0.04,Instance3,127,-14,190,0.68
Object2728_C,Instance1,458,-30,70,0.05,Instance2,458,-9,70,0.6,Instance3,458,-17,70,0.35
Object2729_C,Instance1,302,-2,10,0.04,Instance2,302,-27,10,0.12,Instance3,302,-35,10,0.84
Object2730_C,Instance1,313,-17,90,0.44,Instance2,313,-46,90,0.15,Instance3,313,-2,90,0.41
Object2731_C,Instance1,32,-21,70,0.58,Instance2,32,-24,70,0.09,Instance3,32,-43,70,0.34
Object2732_C,Instance1,563,-15,140,0.51,Instance2,563,-36,140,0.24,Instance3,563,-20,140,0.25
Object2733_C,Instance1,887,-50,160,0.37,Instance2,887,-44,160,0.26,Instance3,887,-27,160,0.37
Object2734_C,Instance1,506,-23,40,0.57,Instance2,506,-11,40,0.25,Instance3,506,-31,40,0.18
Object2735_C,Instance1,98,-50,90,0.99,Instance2,98,-11,90,0.0,Instance3,98,-39,90,0.0
Object2736_C,Instance1,188,-9,70,0.61,Instance2,188,-6,70,0.37,Instance3,188,-36,70,0.01
Object2737_C,Instance1,330,-45,40,0.81,Instance2,330,-38,40,0.16,Instance3,330,-27,40,0.03
Object2738_C,Instance1,224,-43,20,0.54,Instance2,224,-21,20,0.23,Instance3,224,-30,20,0.24
Object2739_C,Instance1,239,-43,150,0.21,Instance2,239,-43,150,0.5,Instance3,239,-23,150,0.29
Object2740_C,Instance1,359,-34,110,0.87,Instance2,359,-3,110,0.03,Instance3,359,-37,110,0.1
Object2741_C,Instance1,414,-14,20,0.82,Instance2,414,-48,20,0.08,Instance3,414,-21,20,0.1
Object2742_C,Instance1,769,-27,120,0.91,Instance2,769,-43,120,0.05,Instance3,769,-24,120,0.04
Object2743_C,Instance1,770,-37,10,0.96,Instance2,770,-45,10,0.01,Instance3,770,-50,10,0.03
Object2744_C,Instance1,64,-43,190,0.43,Instance2,64,-45,190,0.44,Instance3,64,-21,190,0.13
Object2745_C,Instance1,684,-11,100,0.56,Instance2,684,-26,100,0.03,Instance3,684,-12,100,0.41
Object2746_C,Instance1,246,-22,80,0.07,Instance2,246,-4,80,0.71,Instance3,246,-38,80,0.22
Object2747_C,Instance1,548,-13,80,0.22,Instance2,548,-12,80,0.18,Instance3,548,-34,80,0.6
Object2748_C,Instance1,13,-32,20,0.64,Instance2,13,-22,20,0.14,Instance3,13,-43,20,0.22
Object2749_C,Instance1,354,-34,100,0.48,Instance2,354,-32,100,0.34,Instance3,354,-29,100,0.18
Object2750_C,Instance1,781,-31,130,0.71,Instance2,781,-34,130,0.28,Instance3,781,-28,130,0.01
Object2751_C,Instance1,10,-42,90,0.83,Instance2,10,-20,90,0.13,Instance3,10,-27,90,0.04
Object2752_C,Instance1,182,-15,30,0.02,Instance2,182,-10,30,0.32,Instance3,182,-40,30,0.66
Object2753_C,Instance1,899,-34,50,0.36,Instance2,899,-37,50,0.19,Instance3,899,-45,50,0.45
Object2754_C,Instance1,841,-26,50,0.2,Instance2,841,-36,50,0.69,Instance3,841,-45,50,0.12
Object2755_C,Instance1,551,-30,100,0.34,Instance2,551,-47,100,0.14,Instance3,551,-39,100,0.52
Object2756_C,Instance1,679,-44,90,0.29,Instance2,679,-37,90,0.56,Instance3,679,-23,90,0.15
Object2757_C,Instance1,950,-32,140,0.89,Instance2,950,-47,140,0.07,Instance3,950,-1,140,0.04
Object2758_C,Instance1,740,-7,160,0.81,Instance2,740,-15,160,0.15,Instance3,740,-13,160,0.03
Object2759_C,Instance1,883,-39,40,0.2,Instance2,883,-49,40,0.22,Instance3,883,-17,40,0.58
Object2760_C,Instance1,901,-9,160,0.05,Instance2,901,-42,160,0.59,Instance3,901,-13,160,0.35
Object2761_C,Instance1,810,-29,80,0.93,Instance2,810,-10,80,0.01,Instance3,810,-9,80,0.06
Object2762_C,Instance1,491,-47,100,0.53,Instance2,491,-36,100,0.05,Instance3,491,-20,100,0.42
Object2763_C,Instance1,927,-31,180,0.41,Instance2,927,-20,180,0.32,Instance3,927,-33,180,0.27
Object2764_C,Instance1,52,-50,110,0.69,Instance2,52,-42,110,0.3,Instance3,52,-38,110,0.01
Object2765_C,Instance1,32,-35,200,0.7,Instance2,32,-25,200,0.01,Instance3,32,-41,200,0.29
Object2766_C,Instance1,489,-26,160,0.67,Instance2,489,-10,160,0.16,Instance3,489,-40,160,0.17
Object2767_C,Instance1,565,-15,60,0.21,Instance2,565,-44,60,0.26,Instance3,565,-5,60,0.53
Object2768_C,Instance1,629,-28,10,0.32,Instance2,629,-23,10,0.47,Instance3,629,-27,10,0.21
Object2769_C,Instance1,392,-48,190,0.77,Instance2,392,-5,190,0.22,Instance3,392,-25,190,0.01
Object2770_C,Instance1,92,-6,90,0.7,Instance2,92,-26,90,0.02,Instance3,92,-28,90,0.28
Object2771_C,Instance1,51,-47,10,0.5,Instance2,51,-40,10,0.38,Instance3,51,-46,10,0.12
Object2772_C,Instance1,811,-6,90,0.6,Instance2,811,-40,90,0.32,Instance3,811,-30,90,0.07
Object2773_C,Instance1,445,-15,130,0.82,Instance2,445,-40,130,0.05,Instance3,445,-31,130,0.13
Object2774_C,Instance1,653,-32,10,0.44,Instance2,653,-35,10,0.4,Instance3,653,-15,10,0.17
Object2775_C,Instance1,67,-24,180,0.6,Instance2,67,-23,180,0.01,Instance3,67,-19,180,0.39
Object2776_C,Instance1,449,-33,180,0.44,Instance2,449,-16,180,0.45,Instance3,449,-4,180,0.11
Object2777_C,Instance1,839,-47,140,0.93,Instance2,839,-2,140,0.05,Instance3,839,-23,140,0.02
Object2778_C,Instance1,432,-46,150,0.47,Instance2,432,-29,150,0.04,Instance3,432,-37,150,0.48
Object2779_C,Instance1,124,-20,70,0.69,Instance2,124,-22,70,0.16,Instance3,124,-31,70,0.15
Object2780_C,Instance1,918,-35,90,0.85,Instance2,918,-17,90,0.03,Instance3,918,-15,90,0.11
Object2781_C,Instance1,624,-31,20,0.02,Instance2,624,-4,20,0.53,Instance3,624,-30,20,0.45
Object2782_C,Instance1,367,-48,120,0.04,Instance2,367,-43,120,0.2,Instance3,367,-2,120,0.76
Object2783_C,Instance1,685,-50,20,0.62,Instance2,685,-34,20,0.28,Instance3,685,-2,20,0.1
Object2784_C,Instance1,735,-24,40,0.34,Instance2,735,-13,40,0.46,Instance3,735,-43,40,0.19
Object2785_C,Instance1,858,-37,60,0.35,Instance2,858,-21,60,0.09,Instance3,858,-9,60,0.56
Object2786_C,Instance1,149,-36,20,0.06,Instance2,149,-1,20,0.62,Instance3,149,-14,20,0.32
Object2787_C,Instance1,215,-40,80,0.86,Instance2,215,-30,80,0.01,Instance3,215,-36,80,0.13
Object2788_C,Instance1,56,-18,160,0.29,Instance2,56,-25,160,0.26,Instance3,56,-46,160,0.45
Object2789_C,Instance1,908,-5,40,0.01,Instance2,908,-11,40,0.06,Instance3,908,-34,40,0.93
Object2790_C,Instance1,838,-33,20,0.51,Instance2,838,-36,20,0.4,Instance3,838,-9,20,0.09
Object2791_C,Instance1,199,-38,140,0.62,Instance2,199,-37,140,0.22,Instance3,199,-7,140,0.16
Object2792_C,Instance1,858,-35,170,0.24,Instance2,858,-33,170,0.61,Instance3,858,-1,170,0.15
Object2793_C,Instance1,133,-10,130,0.24,Instance2,133,-45,130,0.69,Instance3,133,-3,130,0.07
Object2794_C,Instance1,749,-9,40,0.51,Instance2,749,-5,40,0.11,Instance3,749,-19,40,0.38
Object2795_C,Instance1,950,-48,100,0.07,Instance2,950,-38,100,0.86,Instance3,950,-14,100,0.08
Object2796_C,Instance1,378,-12,80,0.26,Instance2,378,-21,80,0.62,Instance3,378,-30,80,0.13
Object2797_C,Instance1,319,-38,90,0.72,Instance2,319,-49,90,0.13,Instance3,319,-27,90,0.15
Object2798_C,Instance1,7,-36,110,0.9,Instance2,7,-29,110,0.08,Instance3,7,-4,110,0.02
Object2799_C,Instance1,780,-12,130,0.51,Instance2,780,-40,130,0.23,Instance3,780,-1,130,0.26
Object2800_C,Instance1,437,-50,180,0.96,Instance2,437,-11,180,0.03,Instance3,437,-35,180,0.01
Object2801_C,Instance1,302,-50,60,0.01,Instance2,302,-44,60,0.68,Instance3,302,-30,60,0.32
Object2802_C,Instance1,260,-45,60,0.94,Instance2,260,-27,60,0.01,Instance3,260,-48,60,0.05
Object2803_C,Instance1,305,-36,170,0.42,Instance2,305,-31,170,0.21,Instance3,305,-35,170,0.37
Object2804_C,Instance1,985,-2,200,0.15,Instance2,985,-31,200,0.08,Instance3,985,-21,200,0.77
Object2805_C,Instance1,692,-49,130,0.14,Instance2,692,-27,130,0.34,Instance3,692,-35,130,0.52
Object2806_C,Instance1,938,-33,90,0.39,Instance2,938,-2,90,0.51,Instance3,938,-14,90,0.1
Object2807_C,Instance1,477,-36,30,0.49,Instance2,477,-48,30,0.33,Instance3,477,-37,30,0.18
Object2808_C,Instance1,963,-48,40,0.62,Instance2,963,-28,40,0.01,Instance3,963,-37,40,0.37
Object2809_C,Instance1,175,-21,160,0.5,Instance2,175,-10,160,0.14,Instance3,175,-9,160,0.37
Object2810_C,Instance1,611,-9,180,0.15,Instance2,611,-2,180,0.15,Instance3,611,-12,180,0.7
Object2811_C,Instance1,448,-2,40,0.75,Instance2,448,-46,40,0.15,Instance3,448,-41,40,0.1
Object2812_C,Instance1,800,-35,40,0.09,Instance2,800,-7,40,0.13,Instance3,800,-46,40,0.77
Object2813_C,Instance1,951,-11,100,0.18,Instance2,951,-41,100,0.72,Instance3,951,-9,100,0.1
Object2814_C,Instance1,307,-41,50,0.18,Instance2,307,-19,50,0.33,Instance3,307,-18,50,0.49
Object2815_C,Instance1,545,-17,150,0.62,Instance2,545,-13,150,0.2,Instance3,545,-2,150,0.18
Object2816_C,Instance1,862,-16,110,0.46,Instance2,862,-11,110,0.19,Instance3,862,-23,110,0.34
Object2817_C,Instance1,201,-32,90,0.62,Instance2,201,-27,90,0.34,Instance3,201,-3,90,0.05
Object2818_C,Instance1,810,-43,20,0.99,Instance2,810,-10,20,0.0,Instance3,810,-34,20,0.01
Object2819_C,Instance1,405,-44,200,0.25,Instance2,405,-20,200,0.53,Instance3,405,-47,200,0.22
Object2820_C,Instance1,665,-43,10,0.98,Instance2,665,-49,10,0.01,Instance3,665,-47,10,0.01
Object2821_C,Instance1,381,-31,100,0.45,Instance2,381,-29,100,0.3,Instance3,381,-12,100,0.24
Object2822_C,Instance1,699,-21,180,0.58,Instance2,699,-32,180,0.27,Instance3,699,-1,180,0.15
Object2823_C,Instance1,721,-34,30,0.6,Instance2,721,-40,30,0.35,Instance3,721,-39,30,0.05
Object2824_C,Instance1,335,-36,70,0.88,Instance2,335,-47,70,0.0,Instance3,335,-8,70,0.11
Object2825_C,Instance1,347,-7,90,0.06,Instance2,347,-1,90,0.43,Instance3,347,-45,90,0.51
Object2826_C,Instance1,393,-12,160,0.81,Instance2,393,-29,160,0.09,Instance3,393,-3,160,0.1
Object2827_C,Instance1,302,-4,190,0.49,Instance2,302,-25,190,0.26,Instance3,302,-19,190,0.25
Object2828_C,Instance1,916,-36,200,0.68,Instance2,916,-29,200,0.07,Instance3,916,-49,200,0.26
Object2829_C,Instance1,18,-3,160,0.75,Instance2,18,-20,160,0.05,Instance3,18,-42,160,0.2
Object2830_C,Instance1,377,-31,200,0.98,Instance2,377,-6,200,0.01,Instance3,377,-31,200,0.0
Object2831_C,Instance1,205,-14,160,0.69,Instance2,205,-36,160,0.26,Instance3,205,-31,160,0.05
Object2832_C,Instance1,804,-7,110,0.64,Instance2,804,-46,110,0.08,Instance3,804,-46,110,0.28
Object2833_C,Instance1,469,-47,130,0.44,Instance2,469,-3,130,0.21,Instance3,469,-41,130,0.35
Object2834_C,Instance1,238,-33,120,0.81,Instance2,238,-38,120,0.14,Instance3,238,-42,120,0.05
Object2835_C,Instance1,202,-19,30,0.17,Instance2,202,-9,30,0.51,Instance3,202,-30,30,0.32
Object2836_C,Instance1,37,-38,180,0.35,Instance2,37,-2,180,0.13,Instance3,37,-50,180,0.52
Object2837_C,Instance1,791,-42,10,0.97,Instance2,791,-22,10,0.02,Instance3,791,-50,10,0.01
Object2838_C,Instance1,399,-38,170,0.25,Instance2,399,-11,170,0.74,Instance3,399,-21,170,0.02
Object2839_C,Instance1,514,-36,130,0.44,Instance2,514,-5,130,0.12,Instance3,514,-28,130,0.44
Object2840_C,Instance1,199,-1,150,0.29,Instance2,199,-20,150,0.07,Instance3,199,-23,150,0.65
Object2841_C,Instance1,20,-36,90,0.1,Instance2,20,-29,90,0.32,Instance3,20,-25,90,0.58
Object2842_C,Instance1,632,-12,170,0.58,Instance2,632,-31,170,0.34,Instance3,632,-39,170,0.09
Object2843_C,Instance1,745,-3,20,0.88,Instance2,745,-46,20,0.05,Instance3,745,-43,20,0.07
Object2844_C,Instance1,584,-44,90,0.01,Instance2,584,-20,90,0.08,Instance3,584,-37,90,0.91
Object2845_C,Instance1,167,-45,130,0.14,Instance2,167,-22,130,0.06,Instance3,167,-23,130,0.8
Object2846_C,Instance1,192,-16,150,0.89,Instance2,192,-5,150,0.03,Instance3,192,-16,150,0.08
Object2847_C,Instance1,369,-19,200,0.28,Instance2,369,-20,200,0.29,Instance3,369,-48,200,0.43
Object2848_C,Instance1,982,-39,150,0.78,Instance2,982,-29,150,0.02,Instance3,982,-43,150,0.2
Object2849_C,Instance1,486,-1,80,0.39,Instance2,486,-36,80,0.11,Instance3,486,-45,80,0.5
Object2850_C,Instance1,235,-26,20,0.18,Instance2,235,-26,20,0.73,Instance3,235,-39,20,0.09
Object2851_C,Instance1,32,-5,80,0.25,Instance2,32,-42,80,0.72,Instance3,32,-34,80,0.02
Object2852_C,Instance1,726,-42,180,0.62,Instance2,726,-34,180,0.17,Instance3,726,-5,180,0.22
Object2853_C,Instance1,775,-8,90,1.0,Instance2,775,-45,90,0.0,Instance3,775,-47,90,0.0
Object2854_C,Instance1,637,-47,30,0.23,Instance2,637,-45,30,0.43,Instance3,637,-26,30,0.34
Object2855_C,Instance1,627,-1,110,0.03,Instance2,627,-5,110,0.4,Instance3,627,-31,110,0.57
Object2856_C,Instance1,585,-47,140,0.77,Instance2,585,-35,140,0.11,Instance3,585,-38,140,0.12
Object2857_C,Instance1,467,-8,60,0.04,Instance2,467,-42,60,0.54,Instance3,467,-24,60,0.43
Object2858_C,Instance1,131,-16,170,0.67,Instance2,131,-5,170,0.27,Instance3,131,-46,170,0.05
Object2859_C,Instance1,886,-26,10,0.01,Instance2,886,-30,10,0.72,Instance3,886,-39,10,0.27
Object2860_C,Instance1,993,-48,80,0.1,Instance2,993,-47,80,0.69,Instance3,993,-32,80,0.21
Object2861_C,Instance1,928,-8,160,0.03,Instance2,928,-34,160,0.84,Instance3,928,-39,160,0.13
Object2862_C,Instance1,719,-26,180,0.11,Instance2,719,-19,180,0.51,Instance3,719,-13,180,0.38
Object2863_C,Instance1,836,-44,110,0.4,Instance2,836,-24,110,0.34,Instance3,836,-47,110,0.26
Object2864_C,Instance1,152,-6,30,0.86,Instance2,152,-39,30,0.0,Instance3,152,-5,30,0.14
Object2865_C,Instance1,971,-3,180,0.77,Instance2,971,-13,180,0.06,Instance3,971,-45,180,0.17
Object2866_C,Instance1,136,-40,50,0.81,Instance2,136,-19,50,0.16,Instance3,136,-8,50,0.03
Object2867_C,Instance1,805,-6,170,0.4,Instance2,805,-19,170,0.04,Instance3,805,-49,170,0.56
Object2868_C,Instance1,654,-18,190,0.9,Instance2,654,-9,190,0.09,Instance3,654,-14,190,0.01
Object2869_C,Instance1,188,-26,150,0.39,Instance2,188,-39,150,0.17,Instance3,188,-22,150,0.44
Object2870_C,Instance1,87,-6,100,0.31,Instance2,87,-9,100,0.59,Instance3,87,-36,100,0.1
Object2871_C,Instance1,863,-28,170,0.78,Instance2,863,-36,170,0.15,Instance3,863,-37,170,0.08
Object2872_C,Instance1,606,-50,100,0.61,Instance2,606,-21,100,0.31,Instance3,606,-5,100,0.08
Object2873_C,Instance1,463,-42,20,0.86,Instance2,463,-1,20,0.07,Instance3,463,-20,20,0.08
Object2874_C,Instance1,181,-14,200,0.88,Instance2,181,-28,200,0.02,Instance3,181,-12,200,0.11
Object2875_C,Instance1,44,-42,100,0.2,Instance2,44,-8,100,0.23,Instance3,44,-47,100,0.57
Object2876_C,Instance1,351,-14,50,0.91,Instance2,351,-27,50,0.01,Instance3,351,-8,50,0.07
Object2877_C,Instance1,605,-35,200,0.74,Instance2,605,-18,200,0.19,Instance3,605,-42,200,0.07
Object2878_C,Instance1,358,-9,80,0.5,Instance2,358,-41,80,0.31,Instance3,358,-13,80,0.19
Object2879_C,Instance1,316,-4,50,0.28,Instance2,316,-40,50,0.32,Instance3,316,-21,50,0.41
Object2880_C,Instance1,187,-42,110,0.15,Instance2,187,-36,110,0.7,Instance3,187,-14,110,0.15
Object2881_C,Instance1,686,-14,170,0.38,Instance2,686,-32,170,0.22,Instance3,686,-1,170,0.41
Object2882_C,Instance1,113,-16,10,0.63,Instance2,113,-13,10,0.27,Instance3,113,-36,10,0.1
Object2883_C,Instance1,706,-9,140,0.37,Instance2,706,-47,140,0.53,Instance3,706,-20,140,0.1
Object2884_C,Instance1,285,-43,200,0.07,Instance2,285,-25,200,0.52,Instance3,285,-9,200,0.41
Object2885_C,Instance1,52,-38,90,0.34,Instance2,52,-4,90,0.3,Instance3,52,-6,90,0.36
Object2886_C,Instance1,939,-17,20,0.85,Instance2,939,-5,20,0.02,Instance3,939,-28,20,0.13
Object2887_C,Instance1,608,-23,130,0.37,Instance2,608,-12,130,0.34,Instance3,608,-10,130,0.3
Object2888_C,Instance1,267,-1,90,0.33,Instance2,267,-35,90,0.62,Instance3,267,-37,90,0.05
Object2889_C,Instance1,175,-16,170,0.09,Instance2,175,-37,170,0.18,Instance3,175,-40,170,0.73
Object2890_C,Instance1,813,-3,90,0.57,Instance2,813,-43,90,0.21,Instance3,813,-41,90,0.22
Object2891_C,Instance1,431,-21,140,0.77,Instance2,431,-19,140,0.18,Instance3,431,-45,140,0.05
Object2892_C,Instance1,809,-39,80,0.13,Instance2,809,-47,80,0.62,Instance3,809,-5,80,0.25
Object2893_C,Instance1,765,-11,30,0.47,Instance2,765,-33,30,0.24,Instance3,765,-12,30,0.29
Object2894_C,Instance1,845,-6,110,0.39,Instance2,845,-39,110,0.22,Instance3,845,-14,110,0.38
Object2895_C,Instance1,281,-20,200,0.62,Instance2,281,-6,200,0.36,Instance3,281,-11,200,0.02
Object2896_C,Instance1,12,-19,20,0.9,Instance2,12,-30,20,0.1,Instance3,12,-43,20,0.01
Object2897_C,Instance1,875,-18,70,0.43,Instance2,875,-23,70,0.49,Instance3,875,-18,70,0.08
Object2898_C,Instance1,868,-8,40,0.67,Instance2,868,-39,40,0.19,Instance3,868,-5,40,0.14
Object2899_C,Instance1,821,-48,90,0.08,Instance2,821,-48,90,0.42,Instance3,821,-18,90,0.5
Object2900_C,Instance1,880,-5,90,0.74,Instance2,880,-35,90,0.24,Instance3,880,-34,90,0.03
Object2901_C,Instance1,760,-27,200,0.03,Instance2,760,-13,200,0.53,Instance3,760,-9,200,0.44
Object2902_C,Instance1,444,-50,10,0.77,Instance2,444,-5,10,0.07,Instance3,444,-3,10,0.16
Object2903_C,Instance1,41,-23,10,0.17,Instance2,41,-12,10,0.71,Instance3,41,-38,10,0.11
Object2904_C,Instance1,776,-8,110,0.29,Instance2,776,-24,110,0.53,Instance3,776,-45,110,0.19
Object2905_C,Instance1,585,-22,70,0.43,Instance2,585,-18,70,0.18,Instance3,585,-38,70,0.39
Object2906_C,Instance1,276,-41,20,0.1,Instance2,276,-10,20,0.41,Instance3,276,-19,20,0.49
Object2907_C,Instance1,233,-18,90,0.99,Instance2,233,-38,90,0.01,Instance3,233,-14,90,0.01
Object2908_C,Instance1,383,-41,70,0.42,Instance2,383,-17,70,0.24,Instance3,383,-30,70,0.34
Object2909_C,Instance1,869,-33,190,0.48,Instance2,869,-8,190,0.07,Instance3,869,-42,190,0.44
