Object,Instance1,Attribute1_1,Attribute2_1,Attribute3_1,Probability_1,Instance2,Attribute1_2,Attribute2_2,Attribute3_2,Probability_2,Instance3,Attribute1_3,Attribute2_3,Attribute3_3,Probability_3
Object256_A,Instance1,337,-35,80,0.59,Instance2,337,-33,80,0.13,Instance3,337,-34,80,0.29
Object257_A,Instance1,611,-33,90,0.99,Instance2,611,-35,90,0.0,Instance3,611,-21,90,0.0
Object258_A,Instance1,813,-2,70,0.07,Instance2,813,-50,70,0.03,Instance3,813,-2,70,0.9
Object259_A,Instance1,807,-15,80,0.13,Instance2,807,-38,80,0.14,Instance3,807,-10,80,0.74
Object260_A,Instance1,662,-18,140,0.65,Instance2,662,-25,140,0.03,Instance3,662,-2,140,0.32
Object261_A,Instance1,508,-48,200,0.82,Instance2,508,-28,200,0.07,Instance3,508,-11,200,0.1
Object262_A,Instance1,777,-25,60,0.99,Instance2,777,-19,60,0.01,Instance3,777,-43,60,0.0
Object263_A,Instance1,282,-5,70,0.0,Instance2,282,-38,70,0.56,Instance3,282,-26,70,0.43
Object264_A,Instance1,988,-46,120,0.03,Instance2,988,-13,120,0.27,Instance3,988,-12,120,0.7
Object265_A,Instance1,221,-20,100,0.76,Instance2,221,-25,100,0.19,Instance3,221,-11,100,0.05
Object266_A,Instance1,890,-3,190,0.25,Instance2,890,-33,190,0.46,Instance3,890,-48,190,0.29
Object267_A,Instance1,145,-34,120,0.5,Instance2,145,-45,120,0.02,Instance3,145,-40,120,0.48
Object268_A,Instance1,509,-39,160,0.7,Instance2,509,-32,160,0.02,Instance3,509,-41,160,0.28
Object269_A,Instance1,9,-5,110,0.34,Instance2,9,-16,110,0.06,Instance3,9,-31,110,0.61
Object270_A,Instance1,930,-19,200,0.88,Instance2,930,-21,200,0.02,Instance3,930,-15,200,0.09
Object271_A,Instance1,61,-40,100,0.08,Instance2,61,-25,100,0.79,Instance3,61,-16,100,0.14
Object272_A,Instance1,58,-14,170,0.07,Instance2,58,-34,170,0.09,Instance3,58,-50,170,0.84
Object273_A,Instance1,29,-20,160,0.49,Instance2,29,-1,160,0.33,Instance3,29,-45,160,0.17
Object274_A,Instance1,822,-42,190,0.16,Instance2,822,-30,190,0.83,Instance3,822,-24,190,0.01
Object275_A,Instance1,401,-45,60,0.27,Instance2,401,-44,60,0.7,Instance3,401,-4,60,0.03
Object276_A,Instance1,345,-14,70,0.85,Instance2,345,-27,70,0.06,Instance3,345,-43,70,0.08
Object277_A,Instance1,682,-42,50,0.31,Instance2,682,-47,50,0.52,Instance3,682,-19,50,0.17
Object278_A,Instance1,467,-35,10,0.22,Instance2,467,-8,10,0.63,Instance3,467,-31,10,0.15
Object279_A,Instance1,839,-38,20,0.3,Instance2,839,-44,20,0.16,Instance3,839,-14,20,0.54
Object280_A,Instance1,170,-29,80,0.14,Instance2,170,-47,80,0.55,Instance3,170,-2,80,0.31
Object281_A,Instance1,943,-13,30,0.17,Instance2,943,-11,30,0.29,Instance3,943,-23,30,0.53
Object282_A,Instance1,341,-2,200,0.81,Instance2,341,-34,200,0.03,Instance3,341,-48,200,0.16
Object283_A,Instance1,922,-20,90,0.31,Instance2,922,-42,90,0.19,Instance3,922,-15,90,0.5
Object284_A,Instance1,304,-6,100,0.01,Instance2,304,-11,100,0.25,Instance3,304,-45,100,0.74
Object285_A,Instance1,54,-1,10,0.27,Instance2,54,-14,10,0.13,Instance3,54,-20,10,0.6
Object286_A,Instance1,443,-44,100,0.19,Instance2,443,-50,100,0.0,Instance3,443,-10,100,0.81
Object287_A,Instance1,853,-30,130,0.89,Instance2,853,-9,130,0.09,Instance3,853,-38,130,0.02
Object288_A,Instance1,56,-35,100,0.96,Instance2,56,-28,100,0.0,Instance3,56,-38,100,0.03
Object289_A,Instance1,684,-18,200,0.73,Instance2,684,-6,200,0.08,Instance3,684,-35,200,0.18
Object290_A,Instance1,638,-11,90,0.14,Instance2,638,-50,90,0.42,Instance3,638,-13,90,0.45
Object291_A,Instance1,302,-12,100,0.9,Instance2,302,-29,100,0.01,Instance3,302,-43,100,0.09
Object292_A,Instance1,960,-1,20,0.51,Instance2,960,-12,20,0.26,Instance3,960,-33,20,0.23
Object293_A,Instance1,462,-16,150,0.92,Instance2,462,-31,150,0.07,Instance3,462,-9,150,0.02
Object294_A,Instance1,778,-16,50,0.11,Instance2,778,-24,50,0.14,Instance3,778,-26,50,0.75
Object295_A,Instance1,582,-13,120,0.34,Instance2,582,-12,120,0.12,Instance3,582,-8,120,0.53
Object296_A,Instance1,822,-13,50,0.59,Instance2,822,-33,50,0.1,Instance3,822,-25,50,0.31
Object297_A,Instance1,400,-13,130,0.01,Instance2,400,-34,130,0.1,Instance3,400,-20,130,0.9
Object298_A,Instance1,5,-38,60,0.81,Instance2,5,-43,60,0.12,Instance3,5,-23,60,0.07
Object299_A,Instance1,709,-19,150,1.0,Instance2,709,-10,150,0.0,Instance3,709,-14,150,0.0
Object300_A,Instance1,149,-21,30,0.7,Instance2,149,-18,30,0.29,Instance3,149,-49,30,0.02
Object301_A,Instance1,344,-27,190,0.83,Instance2,344,-15,190,0.01,Instance3,344,-34,190,0.16
Object302_A,Instance1,152,-20,70,0.83,Instance2,152,-4,70,0.11,Instance3,152,-40,70,0.06
Object303_A,Instance1,958,-12,50,0.89,Instance2,958,-7,50,0.07,Instance3,958,-40,50,0.03
Object304_A,Instance1,25,-2,80,0.04,Instance2,25,-33,80,0.68,Instance3,25,-37,80,0.28
Object305_A,Instance1,800,-46,180,0.24,Instance2,800,-20,180,0.27,Instance3,800,-32,180,0.48
Object306_A,Instance1,893,-15,20,0.24,Instance2,893,-19,20,0.33,Instance3,893,-1,20,0.43
Object307_A,Instance1,809,-13,130,0.16,Instance2,809,-24,130,0.48,Instance3,809,-10,130,0.36
Object308_A,Instance1,690,-28,60,0.34,Instance2,690,-3,60,0.03,Instance3,690,-4,60,0.63
Object309_A,Instance1,231,-50,70,0.81,Instance2,231,-8,70,0.01,Instance3,231,-15,70,0.19
Object310_A,Instance1,40,-3,50,0.84,Instance2,40,-15,50,0.03,Instance3,40,-44,50,0.14
Object311_A,Instance1,694,-46,50,0.87,Instance2,694,-22,50,0.05,Instance3,694,-26,50,0.08
Object312_A,Instance1,273,-3,110,0.81,Instance2,273,-9,110,0.08,Instance3,273,-26,110,0.11
Object313_A,Instance1,591,-16,150,0.84,Instance2,591,-6,150,0.14,Instance3,591,-30,150,0.02
Object314_A,Instance1,628,-36,170,0.36,Instance2,628,-17,170,0.08,Instance3,628,-40,170,0.56
Object315_A,Instance1,422,-16,70,0.0,Instance2,422,-17,70,0.08,Instance3,422,-33,70,0.92
Object316_A,Instance1,518,-22,110,0.89,Instance2,518,-40,110,0.02,Instance3,518,-15,110,0.09
Object317_A,Instance1,291,-43,130,0.28,Instance2,291,-50,130,0.31,Instance3,291,-22,130,0.41
Object318_A,Instance1,348,-28,90,0.52,Instance2,348,-20,90,0.43,Instance3,348,-41,90,0.05
Object319_A,Instance1,143,-50,150,0.47,Instance2,143,-20,150,0.4,Instance3,143,-2,150,0.13
Object320_A,Instance1,642,-48,20,0.82,Instance2,642,-7,20,0.0,Instance3,642,-18,20,0.18
Object321_A,Instance1,952,-26,160,0.02,Instance2,952,-37,160,0.57,Instance3,952,-12,160,0.4
Object322_A,Instance1,782,-37,180,0.05,Instance2,782,-49,180,0.87,Instance3,782,-27,180,0.08
Object323_A,Instance1,766,-44,20,0.91,Instance2,766,-33,20,0.02,Instance3,766,-36,20,0.07
Object324_A,Instance1,743,-48,10,0.34,Instance2,743,-18,10,0.63,Instance3,743,-45,10,0.02
Object325_A,Instance1,259,-18,150,0.74,Instance2,259,-39,150,0.12,Instance3,259,-24,150,0.14
Object326_A,Instance1,410,-25,160,0.51,Instance2,410,-34,160,0.07,Instance3,410,-29,160,0.42
Object327_A,Instance1,718,-23,10,0.69,Instance2,718,-15,10,0.01,Instance3,718,-21,10,0.3
Object328_A,Instance1,871,-36,160,0.81,Instance2,871,-5,160,0.03,Instance3,871,-38,160,0.16
Object329_A,Instance1,27,-2,110,0.44,Instance2,27,-47,110,0.09,Instance3,27,-27,110,0.46
Object330_A,Instance1,986,-48,60,0.48,Instance2,986,-19,60,0.09,Instance3,986,-9,60,0.43
Object331_A,Instance1,390,-31,50,0.92,Instance2,390,-19,50,0.04,Instance3,390,-24,50,0.04
Object332_A,Instance1,203,-12,140,0.49,Instance2,203,-2,140,0.21,Instance3,203,-34,140,0.31
Object333_A,Instance1,616,-47,40,0.76,Instance2,616,-33,40,0.01,Instance3,616,-7,40,0.23
Object334_A,Instance1,817,-21,200,0.67,Instance2,817,-29,200,0.31,Instance3,817,-3,200,0.01
Object335_A,Instance1,165,-42,140,0.3,Instance2,165,-32,140,0.61,Instance3,165,-21,140,0.09
Object336_A,Instance1,31,-45,160,0.18,Instance2,31,-16,160,0.55,Instance3,31,-27,160,0.27
Object337_A,Instance1,18,-38,150,0.97,Instance2,18,-16,150,0.0,Instance3,18,-41,150,0.02
Object338_A,Instance1,459,-40,30,0.91,Instance2,459,-39,30,0.04,Instance3,459,-27,30,0.05
Object339_A,Instance1,794,-30,130,0.03,Instance2,794,-28,130,0.84,Instance3,794,-7,130,0.13
Object340_A,Instance1,144,-17,10,0.69,Instance2,144,-24,10,0.26,Instance3,144,-9,10,0.05
Object341_A,Instance1,278,-32,60,0.75,Instance2,278,-1,60,0.11,Instance3,278,-21,60,0.14
Object342_A,Instance1,790,-50,90,0.18,Instance2,790,-14,90,0.32,Instance3,790,-9,90,0.5
Object343_A,Instance1,974,-38,60,0.05,Instance2,974,-29,60,0.31,Instance3,974,-15,60,0.64
Object344_A,Instance1,854,-43,180,0.72,Instance2,854,-37,180,0.14,Instance3,854,-9,180,0.14
Object345_A,Instance1,53,-24,200,0.85,Instance2,53,-37,200,0.07,Instance3,53,-33,200,0.08
Object346_A,Instance1,599,-33,170,0.99,Instance2,599,-24,170,0.01,Instance3,599,-9,170,0.0
Object347_A,Instance1,30,-35,30,0.96,Instance2,30,-5,30,0.02,Instance3,30,-50,30,0.03
Object348_A,Instance1,188,-36,120,0.54,Instance2,188,-14,120,0.25,Instance3,188,-7,120,0.21
Object349_A,Instance1,413,-1,150,0.69,Instance2,413,-8,150,0.14,Instance3,413,-11,150,0.18
Object350_A,Instance1,887,-34,100,0.09,Instance2,887,-37,100,0.2,Instance3,887,-25,100,0.71
Object351_A,Instance1,647,-26,130,0.48,Instance2,647,-45,130,0.49,Instance3,647,-45,130,0.04
Object352_A,Instance1,483,-49,140,0.36,Instance2,483,-45,140,0.14,Instance3,483,-48,140,0.49
Object353_A,Instance1,139,-5,40,0.24,Instance2,139,-34,40,0.32,Instance3,139,-24,40,0.45
Object354_A,Instance1,655,-41,150,0.09,Instance2,655,-28,150,0.44,Instance3,655,-37,150,0.47
Object355_A,Instance1,47,-12,20,0.41,Instance2,47,-16,20,0.22,Instance3,47,-46,20,0.37
Object356_A,Instance1,515,-38,160,0.94,Instance2,515,-34,160,0.05,Instance3,515,-39,160,0.01
Object357_A,Instance1,114,-25,10,0.3,Instance2,114,-22,10,0.53,Instance3,114,-28,10,0.18
Object358_A,Instance1,398,-20,190,0.78,Instance2,398,-38,190,0.09,Instance3,398,-44,190,0.13
Object359_A,Instance1,836,-24,50,0.87,Instance2,836,-46,50,0.07,Instance3,836,-22,50,0.06
Object360_A,Instance1,213,-8,20,0.27,Instance2,213,-46,20,0.31,Instance3,213,-26,20,0.42
Object361_A,Instance1,441,-24,160,0.19,Instance2,441,-38,160,0.04,Instance3,441,-7,160,0.77
Object362_A,Instance1,929,-39,10,0.78,Instance2,929,-6,10,0.13,Instance3,929,-5,10,0.1
Object363_A,Instance1,713,-14,70,0.22,Instance2,713,-32,70,0.06,Instance3,713,-16,70,0.72
Object364_A,Instance1,152,-1,130,0.91,Instance2,152,-49,130,0.09,Instance3,152,-32,130,0.0
Object365_A,Instance1,580,-49,180,0.23,Instance2,580,-40,180,0.08,Instance3,580,-11,180,0.69
Object366_A,Instance1,115,-26,160,0.25,Instance2,115,-37,160,0.69,Instance3,115,-30,160,0.06
Object367_A,Instance1,486,-29,110,0.59,Instance2,486,-17,110,0.26,Instance3,486,-12,110,0.15
Object368_A,Instance1,619,-38,160,0.24,Instance2,619,-41,160,0.72,Instance3,619,-36,160,0.04
Object369_A,Instance1,165,-38,190,0.75,Instance2,165,-12,190,0.06,Instance3,165,-39,190,0.19
Object370_A,Instance1,405,-13,70,0.59,Instance2,405,-45,70,0.07,Instance3,405,-9,70,0.33
Object371_A,Instance1,312,-30,70,0.07,Instance2,312,-6,70,0.06,Instance3,312,-5,70,0.87
Object372_A,Instance1,426,-8,140,0.62,Instance2,426,-37,140,0.16,Instance3,426,-14,140,0.23
Object373_A,Instance1,825,-1,100,0.58,Instance2,825,-13,100,0.23,Instance3,825,-27,100,0.19
Object374_A,Instance1,15,-49,110,0.16,Instance2,15,-21,110,0.44,Instance3,15,-40,110,0.4
Object375_A,Instance1,158,-25,10,0.05,Instance2,158,-38,10,0.92,Instance3,158,-10,10,0.03
Object376_A,Instance1,775,-34,80,0.27,Instance2,775,-11,80,0.37,Instance3,775,-41,80,0.36
Object377_A,Instance1,128,-18,80,0.43,Instance2,128,-5,80,0.55,Instance3,128,-36,80,0.02
Object378_A,Instance1,471,-32,20,0.58,Instance2,471,-43,20,0.29,Instance3,471,-42,20,0.13
Object379_A,Instance1,624,-27,130,0.56,Instance2,624,-45,130,0.4,Instance3,624,-46,130,0.04
Object380_A,Instance1,300,-40,120,0.41,Instance2,300,-33,120,0.21,Instance3,300,-31,120,0.38
Object381_A,Instance1,898,-39,50,0.84,Instance2,898,-5,50,0.01,Instance3,898,-19,50,0.16
Object382_A,Instance1,797,-37,180,0.78,Instance2,797,-39,180,0.11,Instance3,797,-5,180,0.11
Object383_A,Instance1,647,-32,100,0.34,Instance2,647,-16,100,0.34,Instance3,647,-3,100,0.32
Object384_A,Instance1,155,-14,180,0.79,Instance2,155,-30,180,0.02,Instance3,155,-50,180,0.19
Object385_A,Instance1,882,-35,130,0.86,Instance2,882,-32,130,0.09,Instance3,882,-5,130,0.04
Object386_A,Instance1,512,-30,30,0.08,Instance2,512,-1,30,0.38,Instance3,512,-10,30,0.54
Object387_A,Instance1,469,-2,120,0.39,Instance2,469,-20,120,0.09,Instance3,469,-45,120,0.52
Object388_A,Instance1,660,-16,170,0.63,Instance2,660,-35,170,0.23,Instance3,660,-22,170,0.14
Object389_A,Instance1,72,-36,100,0.36,Instance2,72,-12,100,0.16,Instance3,72,-18,100,0.49
Object390_A,Instance1,511,-23,90,0.47,Instance2,511,-42,90,0.03,Instance3,511,-18,90,0.5
Object391_A,Instance1,28,-16,50,0.14,Instance2,28,-1,50,0.37,Instance3,28,-30,50,0.5
Object392_A,Instance1,231,-43,70,0.91,Instance2,231,-49,70,0.01,Instance3,231,-47,70,0.07
Object393_A,Instance1,766,-37,100,0.82,Instance2,766,-10,100,0.01,Instance3,766,-14,100,0.16
Object394_A,Instance1,159,-15,200,0.35,Instance2,159,-35,200,0.57,Instance3,159,-40,200,0.08
Object395_A,Instance1,450,-28,40,0.08,Instance2,450,-43,40,0.01,Instance3,450,-10,40,0.91
Object396_A,Instance1,730,-5,140,0.5,Instance2,730,-29,140,0.27,Instance3,730,-48,140,0.23
Object397_A,Instance1,197,-44,100,0.05,Instance2,197,-23,100,0.06,Instance3,197,-16,100,0.89
Object398_A,Instance1,364,-36,190,0.05,Instance2,364,-19,190,0.47,Instance3,364,-42,190,0.48
Object399_A,Instance1,512,-36,180,0.62,Instance2,512,-34,180,0.37,Instance3,512,-22,180,0.01
Object400_A,Instance1,321,-38,130,0.02,Instance2,321,-15,130,0.21,Instance3,321,-45,130,0.78
Object401_A,Instance1,907,-50,50,0.38,Instance2,907,-27,50,0.24,Instance3,907,-47,50,0.38
Object402_A,Instance1,178,-35,200,0.68,Instance2,178,-6,200,0.29,Instance3,178,-49,200,0.03
Object403_A,Instance1,934,-31,20,0.19,Instance2,934,-13,20,0.08,Instance3,934,-9,20,0.73
Object404_A,Instance1,374,-5,40,0.99,Instance2,374,-21,40,0.0,Instance3,374,-25,40,0.01
Object405_A,Instance1,441,-47,130,0.46,Instance2,441,-39,130,0.13,Instance3,441,-22,130,0.41
Object406_A,Instance1,730,-49,160,0.92,Instance2,730,-33,160,0.03,Instance3,730,-22,160,0.05
Object407_A,Instance1,834,-43,150,0.3,Instance2,834,-41,150,0.48,Instance3,834,-7,150,0.22
Object408_A,Instance1,252,-45,110,0.53,Instance2,252,-25,110,0.39,Instance3,252,-24,110,0.08
Object409_A,Instance1,699,-1,160,0.68,Instance2,699,-47,160,0.21,Instance3,699,-41,160,0.1
Object410_A,Instance1,225,-2,120,0.41,Instance2,225,-36,120,0.11,Instance3,225,-3,120,0.48
Object411_A,Instance1,555,-25,20,0.65,Instance2,555,-42,20,0.17,Instance3,555,-9,20,0.18
Object412_A,Instance1,72,-40,180,0.16,Instance2,72,-2,180,0.32,Instance3,72,-43,180,0.52
Object413_A,Instance1,525,-40,80,0.07,Instance2,525,-30,80,0.41,Instance3,525,-4,80,0.52
Object414_A,Instance1,530,-31,130,0.93,Instance2,530,-33,130,0.03,Instance3,530,-28,130,0.05
Object415_A,Instance1,268,-36,160,0.12,Instance2,268,-30,160,0.61,Instance3,268,-38,160,0.27
Object416_A,Instance1,818,-49,150,0.59,Instance2,818,-19,150,0.1,Instance3,818,-16,150,0.31
Object417_A,Instance1,557,-7,120,0.78,Instance2,557,-41,120,0.01,Instance3,557,-21,120,0.2
Object418_A,Instance1,644,-22,70,0.15,Instance2,644,-46,70,0.49,Instance3,644,-17,70,0.37
Object419_A,Instance1,130,-34,150,0.06,Instance2,130,-40,150,0.29,Instance3,130,-8,150,0.66
Object420_A,Instance1,151,-16,10,0.12,Instance2,151,-5,10,0.55,Instance3,151,-10,10,0.33
Object421_A,Instance1,821,-1,110,0.57,Instance2,821,-3,110,0.12,Instance3,821,-17,110,0.31
Object422_A,Instance1,277,-41,110,0.21,Instance2,277,-7,110,0.46,Instance3,277,-20,110,0.34
Object423_A,Instance1,392,-42,90,0.52,Instance2,392,-30,90,0.42,Instance3,392,-7,90,0.06
Object424_A,Instance1,914,-7,130,0.06,Instance2,914,-30,130,0.78,Instance3,914,-47,130,0.16
Object425_A,Instance1,214,-9,130,0.4,Instance2,214,-33,130,0.54,Instance3,214,-43,130,0.06
Object426_A,Instance1,360,-23,150,0.96,Instance2,360,-7,150,0.0,Instance3,360,-21,150,0.04
Object427_A,Instance1,612,-16,130,0.38,Instance2,612,-19,130,0.3,Instance3,612,-42,130,0.32
Object428_A,Instance1,882,-50,50,0.32,Instance2,882,-45,50,0.24,Instance3,882,-38,50,0.44
Object429_A,Instance1,788,-40,40,0.94,Instance2,788,-29,40,0.02,Instance3,788,-2,40,0.03
Object430_A,Instance1,599,-25,200,0.26,Instance2,599,-16,200,0.4,Instance3,599,-10,200,0.34
Object431_A,Instance1,503,-8,20,0.35,Instance2,503,-13,20,0.11,Instance3,503,-23,20,0.54
Object432_A,Instance1,201,-47,50,0.57,Instance2,201,-38,50,0.38,Instance3,201,-21,50,0.05
Object433_A,Instance1,95,-31,110,0.03,Instance2,95,-35,110,0.5,Instance3,95,-38,110,0.47
Object434_A,Instance1,987,-23,10,0.07,Instance2,987,-14,10,0.64,Instance3,987,-42,10,0.29
Object435_A,Instance1,841,-18,120,0.68,Instance2,841,-34,120,0.01,Instance3,841,-50,120,0.31
Object436_A,Instance1,185,-19,80,0.01,Instance2,185,-49,80,0.13,Instance3,185,-28,80,0.86
Object437_A,Instance1,91,-50,30,0.07,Instance2,91,-36,30,0.24,Instance3,91,-9,30,0.7
Object438_A,Instance1,859,-5,30,0.49,Instance2,859,-28,30,0.49,Instance3,859,-15,30,0.02
Object439_A,Instance1,833,-43,90,0.92,Instance2,833,-46,90,0.05,Instance3,833,-31,90,0.03
Object440_A,Instance1,884,-40,20,0.4,Instance2,884,-39,20,0.17,Instance3,884,-24,20,0.43
Object441_A,Instance1,875,-29,130,0.8,Instance2,875,-50,130,0.12,Instance3,875,-3,130,0.08
Object442_A,Instance1,270,-21,90,0.69,Instance2,270,-27,90,0.13,Instance3,270,-15,90,0.18
Object443_A,Instance1,287,-25,190,0.24,Instance2,287,-14,190,0.04,Instance3,287,-33,190,0.72
Object444_A,Instance1,760,-1,60,0.21,Instance2,760,-36,60,0.46,Instance3,760,-13,60,0.33
Object445_A,Instance1,832,-37,40,0.13,Instance2,832,-15,40,0.32,Instance3,832,-32,40,0.54
Object446_A,Instance1,493,-15,90,0.89,Instance2,493,-10,90,0.11,Instance3,493,-35,90,0.0
Object447_A,Instance1,567,-13,40,0.05,Instance2,567,-23,40,0.69,Instance3,567,-9,40,0.26
Object448_A,Instance1,964,-44,90,0.78,Instance2,964,-25,90,0.22,Instance3,964,-8,90,0.01
Object449_A,Instance1,410,-42,190,0.55,Instance2,410,-20,190,0.34,Instance3,410,-32,190,0.11
Object450_A,Instance1,952,-47,110,0.06,Instance2,952,-15,110,0.9,Instance3,952,-48,110,0.04
Object451_A,Instance1,33,-19,110,0.24,Instance2,33,-45,110,0.56,Instance3,33,-1,110,0.2
Object452_A,Instance1,49,-11,150,0.8,Instance2,49,-27,150,0.05,Instance3,49,-18,150,0.15
Object453_A,Instance1,684,-50,80,0.61,Instance2,684,-7,80,0.0,Instance3,684,-1,80,0.39
Object454_A,Instance1,842,-20,160,0.36,Instance2,842,-25,160,0.43,Instance3,842,-12,160,0.22
Object455_A,Instance1,972,-2,130,0.37,Instance2,972,-7,130,0.24,Instance3,972,-32,130,0.39
Object456_A,Instance1,171,-49,70,0.27,Instance2,171,-27,70,0.02,Instance3,171,-25,70,0.71
Object457_A,Instance1,727,-30,60,0.91,Instance2,727,-20,60,0.02,Instance3,727,-17,60,0.07
Object458_A,Instance1,388,-35,100,0.27,Instance2,388,-40,100,0.49,Instance3,388,-14,100,0.25
Object459_A,Instance1,211,-2,40,0.04,Instance2,211,-37,40,0.12,Instance3,211,-11,40,0.85
Object460_A,Instance1,828,-5,90,0.86,Instance2,828,-33,90,0.09,Instance3,828,-43,90,0.05
Object461_A,Instance1,376,-50,50,0.99,Instance2,376,-46,50,0.0,Instance3,376,-6,50,0.01
Object462_A,Instance1,87,-11,150,0.01,Instance2,87,-49,150,0.74,Instance3,87,-14,150,0.25
Object463_A,Instance1,730,-44,190,0.37,Instance2,730,-50,190,0.14,Instance3,730,-1,190,0.49
Object464_A,Instance1,983,-36,20,0.04,Instance2,983,-25,20,0.87,Instance3,983,-24,20,0.09
Object465_A,Instance1,571,-45,150,0.16,Instance2,571,-16,150,0.7,Instance3,571,-21,150,0.14
Object466_A,Instance1,319,-27,150,0.09,Instance2,319,-20,150,0.32,Instance3,319,-47,150,0.59
Object467_A,Instance1,781,-16,130,0.68,Instance2,781,-27,130,0.03,Instance3,781,-10,130,0.29
Object468_A,Instance1,433,-47,150,0.15,Instance2,433,-24,150,0.78,Instance3,433,-47,150,0.07
Object469_A,Instance1,588,-1,200,0.84,Instance2,588,-12,200,0.13,Instance3,588,-50,200,0.03
Object470_A,Instance1,808,-14,100,0.63,Instance2,808,-38,100,0.05,Instance3,808,-2,100,0.32
Object471_A,Instance1,501,-16,90,0.03,Instance2,501,-20,90,0.86,Instance3,501,-36,90,0.11
Object472_A,Instance1,622,-46,120,0.32,Instance2,622,-40,120,0.24,Instance3,622,-50,120,0.44
Object473_A,Instance1,469,-9,190,0.71,Instance2,469,-46,190,0.14,Instance3,469,-49,190,0.15
Object474_A,Instance1,525,-34,200,0.92,Instance2,525,-12,200,0.05,Instance3,525,-10,200,0.02
Object475_A,Instance1,148,-5,40,0.28,Instance2,148,-14,40,0.03,Instance3,148,-15,40,0.69
Object476_A,Instance1,690,-6,180,0.51,Instance2,690,-47,180,0.25,Instance3,690,-10,180,0.24
Object477_A,Instance1,100,-24,120,0.56,Instance2,100,-34,120,0.43,Instance3,100,-24,120,0.0
Object478_A,Instance1,619,-36,180,0.24,Instance2,619,-5,180,0.09,Instance3,619,-2,180,0.67
Object479_A,Instance1,348,-28,190,0.05,Instance2,348,-28,190,0.26,Instance3,348,-39,190,0.69
Object480_A,Instance1,770,-28,90,0.9,Instance2,770,-30,90,0.04,Instance3,770,-11,90,0.06
Object481_A,Instance1,672,-31,130,0.9,Instance2,672,-33,130,0.08,Instance3,672,-45,130,0.02
Object482_A,Instance1,678,-6,180,0.27,Instance2,678,-33,180,0.38,Instance3,678,-7,180,0.36
Object483_A,Instance1,392,-22,190,0.59,Instance2,392,-48,190,0.24,Instance3,392,-38,190,0.17
Object484_A,Instance1,308,-50,90,0.51,Instance2,308,-41,90,0.07,Instance3,308,-46,90,0.42
Object485_A,Instance1,995,-24,180,0.19,Instance2,995,-36,180,0.01,Instance3,995,-43,180,0.81
Object486_A,Instance1,470,-27,150,0.88,Instance2,470,-33,150,0.08,Instance3,470,-50,150,0.04
Object487_A,Instance1,172,-8,20,0.37,Instance2,172,-7,20,0.01,Instance3,172,-5,20,0.62
Object488_A,Instance1,340,-34,70,0.46,Instance2,340,-1,70,0.32,Instance3,340,-35,70,0.21
Object489_A,Instance1,399,-38,140,0.93,Instance2,399,-44,140,0.02,Instance3,399,-16,140,0.05
Object490_A,Instance1,752,-20,10,0.47,Instance2,752,-49,10,0.44,Instance3,752,-2,10,0.09
Object491_A,Instance1,774,-32,90,0.6,Instance2,774,-17,90,0.02,Instance3,774,-32,90,0.39
Object492_A,Instance1,615,-24,10,0.63,Instance2,615,-12,10,0.28,Instance3,615,-8,10,0.1
Object493_A,Instance1,642,-38,10,0.34,Instance2,642,-35,10,0.36,Instance3,642,-12,10,0.29
Object494_A,Instance1,867,-48,90,0.8,Instance2,867,-46,90,0.07,Instance3,867,-40,90,0.14
Object495_A,Instance1,755,-3,120,0.56,Instance2,755,-32,120,0.17,Instance3,755,-46,120,0.28
Object496_A,Instance1,219,-38,120,0.63,Instance2,219,-11,120,0.08,Instance3,219,-41,120,0.29
Object497_A,Instance1,321,-41,190,0.93,Instance2,321,-22,190,0.01,Instance3,321,-14,190,0.06
Object498_A,Instance1,934,-3,200,0.36,Instance2,934,-37,200,0.18,Instance3,934,-20,200,0.45
Object499_A,Instance1,199,-9,30,0.23,Instance2,199,-15,30,0.49,Instance3,199,-20,30,0.27
Object500_A,Instance1,1000,-27,170,0.18,Instance2,1000,-28,170,0.33,Instance3,1000,-20,170,0.49
Object501_A,Instance1,602,-17,30,0.03,Instance2,602,-43,30,0.36,Instance3,602,-49,30,0.61
Object502_A,Instance1,750,-19,10,0.8,Instance2,750,-29,10,0.11,Instance3,750,-11,10,0.09
Object503_A,Instance1,568,-5,100,0.61,Instance2,568,-27,100,0.03,Instance3,568,-26,100,0.36
Object504_A,Instance1,695,-29,10,0.96,Instance2,695,-46,10,0.01,Instance3,695,-32,10,0.03
Object505_A,Instance1,968,-4,130,0.5,Instance2,968,-33,130,0.31,Instance3,968,-4,130,0.2
Object506_A,Instance1,941,-48,80,0.08,Instance2,941,-9,80,0.77,Instance3,941,-11,80,0.15
Object507_A,Instance1,670,-11,150,0.34,Instance2,670,-27,150,0.14,Instance3,670,-39,150,0.52
Object508_A,Instance1,236,-7,80,0.69,Instance2,236,-3,80,0.02,Instance3,236,-16,80,0.29
Object509_A,Instance1,247,-15,80,0.8,Instance2,247,-1,80,0.18,Instance3,247,-5,80,0.02
Object510_A,Instance1,287,-19,30,0.96,Instance2,287,-36,30,0.02,Instance3,287,-50,30,0.02
Object511_A,Instance1,654,-6,20,0.77,Instance2,654,-32,20,0.1,Instance3,654,-36,20,0.13
Object512_A,Instance1,855,-22,50,0.29,Instance2,855,-9,50,0.29,Instance3,855,-39,50,0.43
